Name,Rating
Emanuel Lasker,2821
Akiba Rubinstein,2778
Jos\xe9 Capablanca,2773
Carl Schlechter,2751
Oldrich Duras,2732
G\xe9za Mar\xf3czy,2725
Richard Teichmann,2721
Aron Nimzowitsch,2702
Frank Marshall,2690
Milan Vidmar Sr,2682
Rudolf Spielmann,2681
Ossip Bernstein,2678
Siegbert Tarrasch,2664
Dawid Janowsky,2649
Georg Salwe,2641
Paul Leonhardt,2633
Fedor Dus-Chotimirsky,2629
Saviely Tartakower,2623
Julius Perlis,2621
Jacques Mieses,2617
L\xe9o Forg\xe1cs,2616
Alexander Alekhine,2607
Charles Jaffe,2603
Amos Burn,2572
Friedrich K\xf6hnlein,2570
Erich Cohn,2563
Walter John,2563
Heinrich Wolf,2557
Semyon Alapin,2545
Hugo S\xfcchting,2543
Johann Berger,2543
Abraham Speijer,2542
Adolf Olland,2538
Jackson Showalter,2536
Joseph Blackburne,2527
Eugene Znosko-Borovsky,2524
Paul Johner,2516
Sergey Freiman,2515
Johannes Esser,2512
Frederick Yates,2500
Curt von Bardeleben,2496
Benjamin Leussen,2494
Jan Kv\xedcala,2483
Ladislav Proke\x9a,2483
Abram Rabinovich,2471
Franti\x9aek Treybal,2458
Franz Jacob,2450
Richard R\xe9ti,2444
Georg Schories,2439
Rudolf Loman,2422
