Name,Rating
Jos\xe9 Capablanca,2849
Emanuel Lasker,2788
Efim Bogoljubow,2708
Milan Vidmar Sr,2708
Alexander Alekhine,2703
Akiba Rubinstein,2700
Richard R\xe9ti,2695
Boris Kostic,2695
Frank Marshall,2695
Saviely Tartakower,2682
Oscar Chajes,2645
Siegbert Tarrasch,2629
G\xe9za Mar\xf3czy,2623
Dawid Janowsky,2619
Rudolf Spielmann,2613
Gyula Breyer,2602
Aron Nimzowitsch,2601
Alexey Selezniev,2596
Jacques Mieses,2587
Arthur Kaufmann,2573
Georg Marco,2566
Walter John,2557
Ernst Gr\xfcnfeld,2549
George Thomas,2536
Paul Johner,2529
J\xf8rgen M\xf8ller,2521
Roy Black,2507
Max Euwe,2489
Adolf Olland,2478
Friedrich S\xe4misch,2477
Max Marchand,2467
John Morrison,2462
Gerard Kroone,2461
Roland Scott,2461
Henri Weenink,2441
Gerard Oskam,2409
Willem Schelfhout,2362
