Player Name,Rating
Anatoly Karpov,2830
Viktor Korchnoi,2802
Mikhail Tal,2747
Lev Polugaevsky,2746
Tigran Petrosian,2743
Boris Spassky,2740
Lajos Portisch,2740
Bent Larsen,2735
Oleg Romanishin,2720
Vlastimil Hort,2719
Efim Geller,2712
Boris Gulko,2710
Iosif Dorfman,2708
Ljubomir Ljubojevic,2702
Henrique Mecking,2700
Zoltán Ribli,2698
Yury Balashov,2698
Vitaly Tseshkovsky,2697
Jan Timman,2697
Rafael Vaganian,2689
Vassily Smyslov,2686
Gennady Kuzmin,2683
Vladimir Tukmakov,2682
Roman Dzindzichashvili,2680
Gyula Sax,2677
Evgeny Sveshnikov,2676
Vladimir Bagirov,2675
Anthony Miles,2675
Bojan Kurajica,2674
Robert Hübner,2673
Jan Smejkal,2673
Vladimir Savon,2671
Walter Browne,2669
David Bronstein,2669
Ratmir Kholmov,2668
Evgeny Vasiukov,2667
Svetozar Gligoric,2667
Alexander Kochiev,2665
Ulf Andersson,2665
Aivars Gipslis,2659
Gennadi Sosonko,2655
Yury Razuvaev,2654
Alexander Beliavsky,2653
Lubomir Kavalek,2647
Wolfgang Uhlmann,2647
Gennady Timoshchenko,2646
Oscar Panno,2643
Bruno Parma,2643
Burkhard Malich,2642
Florin Gheorghiu,2641
Robert Byrne,2641
Mark Taimanov,2640
William Lombardy,2640
Fridrik Olafsson,2640
Tamaz Georgadze,2640
Eduard Gufeld,2638
Srdjan Marangunic,2635
Semen Furman,2630
Rainer Knaak,2628
Lev Alburt,2628
Vladimir Liberzon,2626
Adrian Mikhalchishin,2626
Igor Zaitsev,2625
Sergey Makarichev,2623
Lothar Vogt,2622
Karen Grigorian,2622
Mark Dvoretsky,2622
Alexey Suetin,2621
Enver Bukic,2620
Borislav Ivkov,2619
András Adorján,2619
Anatoli Vaisser,2619
Georgy Tringov,2619
Aleksandar Matanovic,2618
Nikolay Krogius,2614
Dragoljub Velimirovic,2614
Michael Stean,2614
Nukhim Rashkovsky,2614
Eugenio Torre,2612
Alexander Zakharov,2610
Konstantin Lerner,2610
Wolfgang Unzicker,2608
Raúl Sanguinetti,2608
Krunoslav Hulak,2608
Hans Ree,2607
Wlodzimierz Schmidt,2607
Lev Gutman,2606
Alexander Panchenko,2605
Helmut Pfleger,2604
Viktor Kupreichik,2604
Ferenc Portisch,2604
Semen Palatnik,2603
Gudmundur Sigurjónsson,2603
Yury Averbakh,2603
Miguel Najdorf,2603
Milorad Knezevic,2602
Garry Kasparov,2602
Božidar Ivanovic,2601
István Csom,2601
Mark Tseitlin,2600
