Name,Rating
Wilhelm Steinitz,2782
Johannes Zukertort,2766
Joseph Blackburne,2723
Szymon Winawer,2685
Berthold Englisch,2681
James Mason,2678
Siegbert Tarrasch,2662
George Mackenzie,2642
Samuel Rosenthal,2641
Emil Schallopp,2635
Miksa Weiss,2634
Mikhail Chigorin,2631
J Moore Hanham,2612
Isidor Gunsberg,2606
Henry Bird,2599
Curt von Bardeleben,2590
Fritz Riemann,2587
Celso Golmayo Zupide,2586
Johann Berger,2582
Vincenz Hrub\xfd,2581
Hans von Minckwitz,2577
Eugene Delmar,2576
Alexander Wittek,2569
Dion Martinez,2568
Louis Paulsen,2555
Gustave Simonson,2548
Jacques Schwarz,2545
Ernst Flechsig,2534
Jules de Rivi\xe8re,2533
Philipp Meitner,2528
Adolf Schwarz,2528
Bernhard Fleissig,2525
Alexander Sellman,2523
H Richardson,2519
William Wayte,2517
L Rothschild,2516
David Baird,2513
Josef Noa,2511
Antony Guest,2510
Wordsworth Donisthorpe,2510
Hermann von Gottschall,2498
Jean Taubenhaus,2494
John Ryan,2474
John Baird,2460
Charles Isaacson,2449
Arnold Schottl\xe4nder,2448
Alexander Fritz,2446
Edmund Thorold,2438
Max Lange,2433
Arthur Skipworth,2433
Max Bier,2429
Wilfried Paulsen,2424
George MacDonnell,2423
William Pollock,2422
James Mortimer,2419
Charles Ranken,2411
Karl Leffmann,2407
C Fisher,2406
James Minchin,2403
Joseph Blake,2388
George Wainwright,2382
Wilfred Palmer,2381
August Vorrath,2378
George Carpenter,2375
Rudolf Loman,2373
John de Soyres,2350
Thomas Hewitt,2350
John Owen,2348
Henry Schieffelin,2340
Daniel Mills,2332
Henry Reeves,2318
Rumbold,2318
William Mackeson,2254
Joseph Babson,2254
