,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: August 1985 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2831,22y4m,(#1 all-time among players aged 22y4m)
#2,Anatoly Karpov,2822,34y3m,(#4 all-time among players aged 34y3m)
#3,Jan Timman,2758,33y8m,(#13 all-time among players aged 33y8m)
#4,Rafael Vaganian,2757,33y10m,(#13 all-time among players aged 33y10m)
#5,Alexander Beliavsky,2749,31y8m,(#19 all-time among players aged 31y8m)
#6,Lajos Portisch,2736,48y4m,(#9 all-time among players aged 48y4m)
#7,Viktor Korchnoi,2732,54y5m,(#1 all-time among players aged 54y5m)
#8,Zoltán Ribli,2722,33y11m,(#33 all-time among players aged 33y11m)
#9,Boris Spassky,2716,48y7m,(#14 all-time among players aged 48y7m)
#10,Ulf Andersson,2714,34y2m,(#40 all-time among players aged 34y2m)
#11,John Nunn,2714,30y4m,(#45 all-time among players aged 30y4m)
#12,Georgy Agzamov,2712,30y11m,(#46 all-time among players aged 30y11m)
#13,Ljubomir Ljubojevic,2710,34y9m,(#43 all-time among players aged 34y9m)
#14,Lev Polugaevsky,2708,50y9m,(#13 all-time among players aged 50y9m)
#15,Artur Jussupow,2707,25y6m,(#40 all-time among players aged 25y6m)
#16,Andrey Sokolov,2707,22y5m,(#26 all-time among players aged 22y5m)
#17,Viacheslav Eingorn,2707,28y9m,(#50 all-time among players aged 28y9m)
#18,Robert Hübner,2706,36y9m,(#43 all-time among players aged 36y9m)
#19,Smbat Lputian,2700,27y6m,(#65 all-time among players aged 27y6m)
#20,Vladimir Tukmakov,2699,39y5m,(#38 all-time among players aged 39y5m)
#21,Mikhail Tal,2697,48y9m,(#17 all-time among players aged 48y9m)
#22,Oleg Romanishin,2692,33y7m,(#63 all-time among players aged 33y7m)
#23,Yasser Seirawan,2691,25y5m,(#55 all-time among players aged 25y5m)
#24,Victor Gavrikov,2687,28y1m,(#75 all-time among players aged 28y1m)
#25,Predrag Nikolic,2684,24y11m,(#62 all-time among players aged 24y11m)
#26,Lev Psakhis,2684,26y9m,(#75 all-time among players aged 26y9m)
#27,Anthony Miles,2683,30y4m,(#90 all-time among players aged 30y4m)
#28,Vassily Smyslov,2680,64y5m,(#2 all-time among players aged 64y5m)
#29,Evgeny Sveshnikov,2678,35y6m,(#74 all-time among players aged 35y6m)
#30,Iosif Dorfman,2677,33y3m,(#85 all-time among players aged 33y3m)
#31,Yury Razuvaev,2675,39y10m,(#57 all-time among players aged 39y10m)
#32,Konstantin Lerner,2674,35y6m,(#81 all-time among players aged 35y6m)
#33,Alexander Chernin,2671,25y5m,(#81 all-time among players aged 25y5m)
#34,Nigel Short,2671,20y2m,(#23 all-time among players aged 20y2m)
#35,Gennady Zaichik,2670,28y6m,(#99 all-time among players aged 28y6m)
#36,Lubomir Kavalek,2670,42y0m,(#55 all-time among players aged 42y0m)
#37,Sergey Dolmatov,2669,26y6m,(#95 all-time among players aged 26y6m)
#38,Vlastimil Hort,2668,41y7m,(#64 all-time among players aged 41y7m)
#39,Mikhail Gurevich,2667,26y6m,(#98 all-time among players aged 26y6m)
#40,Larry Christiansen,2663,29y2m,(#110 all-time among players aged 29y2m)
#41,Sergey Smagin,2663,26y11m,(#108 all-time among players aged 26y11m)
#42,Maia Chiburdanidze,2661,24y7m,(#91 all-time among players aged 24y7m)
#43,Arshak Petrosian,2660,31y8m,(#126 all-time among players aged 31y8m)
#44,András Adorján,2659,35y5m,(#103 all-time among players aged 35y5m)
#45,Roman Dzindzichashvili,2656,41y3m,(#76 all-time among players aged 41y3m)
#46,Eugenio Torre,2654,33y9m,(#124 all-time among players aged 33y9m)
#47,Dragoljub Velimirovic,2651,43y3m,(#66 all-time among players aged 43y3m)
#48,Bent Larsen,2651,50y5m,(#33 all-time among players aged 50y5m)
#49,József Pintér,2651,31y9m,(#144 all-time among players aged 31y9m)
#50,Murray Chandler,2650,25y4m,(#122 all-time among players aged 25y4m)
#51,Efim Geller,2650,60y5m,(#8 all-time among players aged 60y5m)
#52,Simen Agdestein,2648,18y3m,(#17 all-time among players aged 18y3m)
#53,Alexander Khalifman,2647,19y7m,(#33 all-time among players aged 19y7m)
#54,Anatoli Vaisser,2647,36y5m,(#116 all-time among players aged 36y5m)
#55,Jonathan Mestel,2647,28y5m,(#153 all-time among players aged 28y5m)
#56,Vladimir Malaniuk,2646,28y1m,(#145 all-time among players aged 28y1m)
#57,Gennadi Sosonko,2646,42y3m,(#84 all-time among players aged 42y3m)
#58,Petar Popovic,2646,26y6m,(#140 all-time among players aged 26y6m)
#59,Gyula Sax,2646,34y2m,(#141 all-time among players aged 34y2m)
#60,Helgi Olafsson,2645,29y0m,(#152 all-time among players aged 29y0m)
#61,Jonathan Speelman,2645,28y10m,(#152 all-time among players aged 28y10m)
#62,Lubomír Ftácnik,2645,27y10m,(#145 all-time among players aged 27y10m)
#63,Boris Gulko,2644,38y6m,(#107 all-time among players aged 38y6m)
#64,Jan Smejkal,2644,39y5m,(#97 all-time among players aged 39y5m)
#65,John van der Wiel,2643,26y0m,(#140 all-time among players aged 26y0m)
#66,Nick deFirmian,2642,28y1m,(#152 all-time among players aged 28y1m)
#67,Alfonso Romero Holmes,2642,20y3m,(#46 all-time among players aged 20y3m)
#68,Adrian Mikhalchishin,2642,30y9m,(#160 all-time among players aged 30y9m)
#69,Slavoljub Marjanovic,2642,30y7m,(#162 all-time among players aged 30y7m)
#70,Elizbar Ubilava,2642,35y0m,(#144 all-time among players aged 35y0m)
#71,Valery Chekhov,2640,29y9m,(#170 all-time among players aged 29y9m)
#72,Dimitri London,2640,22y9m,(#100 all-time among players aged 22y9m)
#73,Yury Balashov,2640,36y5m,(#135 all-time among players aged 36y5m)
#74,Valery Neverov,2638,21y2m,(#66 all-time among players aged 21y2m)
#75,Rainer Knaak,2638,32y5m,(#170 all-time among players aged 32y5m)
#76,Mihai Suba,2637,38y2m,(#114 all-time among players aged 38y2m)
#77,Jesus Nogueiras,2635,26y1m,(#154 all-time among players aged 26y1m)
#78,Curt Hansen,2634,20y11m,(#64 all-time among players aged 20y11m)
#79,Leonid Yudasin,2633,26y0m,(#156 all-time among players aged 26y0m)
#80,Sergey Makarichev,2629,31y9m,(#191 all-time among players aged 31y9m)
#81,Kiril Georgiev,2628,19y9m,(#49 all-time among players aged 19y9m)
#82,Gennady Kuzmin,2627,39y7m,(#135 all-time among players aged 39y7m)
#83,Igor Novikov,2625,23y3m,(#131 all-time among players aged 23y3m)
#84,Vitaly Tseshkovsky,2624,40y11m,(#138 all-time among players aged 40y11m)
#85,Mišo Cebalo,2623,40y6m,(#129 all-time among players aged 40y6m)
#86,Florin Gheorghiu,2623,41y4m,(#137 all-time among players aged 41y4m)
#87,Andrey Kharitonov,2622,26y4m,(#190 all-time among players aged 26y4m)
#88,Tamaz Georgadze,2622,,
#89,Jaan Ehlvest,2622,22y10m,(#134 all-time among players aged 22y10m)
#90,Daniel Cámpora,2621,28y2m,(#209 all-time among players aged 28y2m)
#91,Semen Dvoiris,2621,26y9m,(#208 all-time among players aged 26y9m)
#92,Bojan Kurajica,2621,37y9m,(#162 all-time among players aged 37y9m)
#93,Tom Wedberg,2620,31y9m,(#224 all-time among players aged 31y9m)
#94,Vladimir Kovacevic,2620,43y5m,(#115 all-time among players aged 43y5m)
#95,Alexander Ivanov,2620,29y3m,(#235 all-time among players aged 29y3m)
#96,Iván Faragó,2617,39y4m,(#154 all-time among players aged 39y4m)
#97,John Fedorowicz,2617,26y11m,(#221 all-time among players aged 26y11m)
