,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: March 1982 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Anatoly Karpov,2804,30y10m,(#6 all-time among players aged 30y10m)
#2,Garry Kasparov,2786,18y11m,(#1 all-time among players aged 18y11m)
#3,Viktor Korchnoi,2764,51y0m,(#4 all-time among players aged 51y0m)
#4,Jan Timman,2743,30y3m,(#24 all-time among players aged 30y3m)
#5,Lajos Portisch,2739,44y11m,(#10 all-time among players aged 44y11m)
#6,Alexander Beliavsky,2738,28y3m,(#26 all-time among players aged 28y3m)
#7,Tigran Petrosian,2719,52y9m,(#7 all-time among players aged 52y9m)
#8,Mikhail Tal,2718,45y4m,(#20 all-time among players aged 45y4m)
#9,Ulf Andersson,2716,30y9m,(#46 all-time among players aged 30y9m)
#10,Lev Psakhis,2714,23y4m,(#30 all-time among players aged 23y4m)
#11,Lev Polugaevsky,2714,47y4m,(#15 all-time among players aged 47y4m)
#12,Oleg Romanishin,2713,30y2m,(#42 all-time among players aged 30y2m)
#13,Boris Spassky,2712,45y2m,(#19 all-time among players aged 45y2m)
#14,Yury Balashov,2706,33y0m,(#49 all-time among players aged 33y0m)
#15,Artur Jussupow,2704,22y1m,(#27 all-time among players aged 22y1m)
#16,Sergey Dolmatov,2704,23y1m,(#32 all-time among players aged 23y1m)
#17,Robert Hübner,2701,33y4m,(#52 all-time among players aged 33y4m)
#18,Bent Larsen,2697,47y0m,(#24 all-time among players aged 47y0m)
#19,Vlastimil Hort,2696,38y2m,(#46 all-time among players aged 38y2m)
#20,Vitaly Tseshkovsky,2693,37y6m,(#47 all-time among players aged 37y6m)
#21,Ljubomir Ljubojevic,2693,31y4m,(#75 all-time among players aged 31y4m)
#22,Zoltán Ribli,2692,30y6m,(#80 all-time among players aged 30y6m)
#23,Vassily Smyslov,2687,61y0m,(#3 all-time among players aged 61y0m)
#24,Gennadi Sosonko,2683,38y10m,(#52 all-time among players aged 38y10m)
#25,Gyula Sax,2680,30y9m,(#94 all-time among players aged 30y9m)
#26,Efim Geller,2679,57y0m,(#9 all-time among players aged 57y0m)
#27,Lubomir Kavalek,2678,38y7m,(#56 all-time among players aged 38y7m)
#28,Sergey Makarichev,2675,28y4m,(#93 all-time among players aged 28y4m)
#29,Yasser Seirawan,2674,22y0m,(#49 all-time among players aged 22y0m)
#30,Walter Browne,2670,33y2m,(#94 all-time among players aged 33y2m)
#31,Vladimir Tukmakov,2669,36y0m,(#87 all-time among players aged 36y0m)
#32,John Nunn,2667,26y11m,(#102 all-time among players aged 26y11m)
#33,Rafael Vaganian,2666,30y5m,(#115 all-time among players aged 30y5m)
