,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: June 1993 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2882,30y2m,(#1 all-time among players aged 30y2m)
#2,Anatoly Karpov,2815,42y1m,(#2 all-time among players aged 42y1m)
#3,Vassily Ivanchuk,2789,24y3m,(#7 all-time among players aged 24y3m)
#4,Viswanathan Anand,2774,23y6m,(#8 all-time among players aged 23y6m)
#5,Vladimir Kramnik,2751,18y0m,(#2 all-time among players aged 18y0m)
#6,Valery Salov,2748,29y1m,(#19 all-time among players aged 29y1m)
#7,Boris Gelfand,2746,25y0m,(#18 all-time among players aged 25y0m)
#8,Alexei Shirov,2739,20y11m,(#10 all-time among players aged 20y11m)
#9,Alexander Graf,2735,30y10m,(#30 all-time among players aged 30y10m)
#10,Evgeny Bareev,2735,26y7m,(#30 all-time among players aged 26y7m)
#11,Nigel Short,2734,28y0m,(#33 all-time among players aged 28y0m)
#12,Artur Jussupow,2709,33y4m,(#47 all-time among players aged 33y4m)
#13,Gata Kamsky,2708,19y0m,(#9 all-time among players aged 19y0m)
#14,Vladimir Epishin,2705,27y11m,(#53 all-time among players aged 27y11m)
#15,Jaan Ehlvest,2705,30y8m,(#52 all-time among players aged 30y8m)
#16,Alexander Khalifman,2705,27y5m,(#56 all-time among players aged 27y5m)
#17,Kiril Georgiev,2701,27y7m,(#64 all-time among players aged 27y7m)
#18,Michael Adams,2699,21y7m,(#25 all-time among players aged 21y7m)
#19,Alexander Beliavsky,2695,39y6m,(#40 all-time among players aged 39y6m)
#20,Alexander Chernin,2693,33y3m,(#62 all-time among players aged 33y3m)
#21,Sergey Dolmatov,2692,34y4m,(#68 all-time among players aged 34y4m)
#22,Judit Polgar,2690,16y11m,(#4 all-time among players aged 16y11m)
#23,Predrag Nikolic,2690,32y9m,(#73 all-time among players aged 32y9m)
#24,Mikhail Gurevich,2690,34y4m,(#71 all-time among players aged 34y4m)
#25,Jan Timman,2687,41y6m,(#42 all-time among players aged 41y6m)
#26,Alexey Vyzmanavin,2686,33y5m,(#74 all-time among players aged 33y5m)
#27,Viktor Korchnoi,2684,62y3m,(#3 all-time among players aged 62y3m)
#28,Jonathan Speelman,2684,36y8m,(#62 all-time among players aged 36y8m)
#29,Ivan Sokolov,2682,25y0m,(#67 all-time among players aged 25y0m)
#30,Rafael Vaganian,2681,41y8m,(#48 all-time among players aged 41y8m)
#31,Zurab Azmaiparashvili,2680,33y3m,(#81 all-time among players aged 33y3m)
#32,Lev Polugaevsky,2678,58y7m,(#7 all-time among players aged 58y7m)
#33,Vladimir Akopian,2677,21y6m,(#40 all-time among players aged 21y6m)
#34,Miguel Illescas Cordoba,2677,27y6m,(#90 all-time among players aged 27y6m)
#35,Leonid Yudasin,2677,33y10m,(#79 all-time among players aged 33y10m)
#36,Lembit Oll,2675,27y2m,(#89 all-time among players aged 27y2m)
#37,Lev Psakhis,2675,34y7m,(#86 all-time among players aged 34y7m)
