,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: March 1983 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2822,19y11m,(#1 all-time among players aged 19y11m)
#2,Anatoly Karpov,2805,31y10m,(#4 all-time among players aged 31y10m)
#3,Alexander Beliavsky,2751,29y3m,(#19 all-time among players aged 29y3m)
#4,Ulf Andersson,2742,31y9m,(#24 all-time among players aged 31y9m)
#5,Lajos Portisch,2736,45y11m,(#10 all-time among players aged 45y11m)
#6,Boris Spassky,2734,46y2m,(#11 all-time among players aged 46y2m)
#7,Mikhail Tal,2730,46y4m,(#13 all-time among players aged 46y4m)
#8,Ljubomir Ljubojevic,2728,32y4m,(#29 all-time among players aged 32y4m)
#9,Jan Timman,2724,31y3m,(#37 all-time among players aged 31y3m)
#10,Lev Polugaevsky,2721,48y4m,(#12 all-time among players aged 48y4m)
#11,Zoltán Ribli,2712,31y6m,(#48 all-time among players aged 31y6m)
#12,Vlastimil Hort,2711,39y2m,(#32 all-time among players aged 39y2m)
#13,Tigran Petrosian,2711,53y9m,(#5 all-time among players aged 53y9m)
#14,Vassily Smyslov,2708,62y0m,(#2 all-time among players aged 62y0m)
#15,Viktor Korchnoi,2708,52y0m,(#11 all-time among players aged 52y0m)
#16,Oleg Romanishin,2705,31y2m,(#56 all-time among players aged 31y2m)
#17,Rafael Vaganian,2705,31y5m,(#60 all-time among players aged 31y5m)
#18,Sergey Dolmatov,2704,24y1m,(#37 all-time among players aged 24y1m)
#19,Artur Jussupow,2699,23y1m,(#35 all-time among players aged 23y1m)
#20,Vladimir Kovacevic,2694,41y0m,(#44 all-time among players aged 41y0m)
#21,Robert Hübner,2693,34y4m,(#65 all-time among players aged 34y4m)
#22,Gennadi Sosonko,2690,39y10m,(#43 all-time among players aged 39y10m)
#23,Lev Psakhis,2689,24y4m,(#52 all-time among players aged 24y4m)
#24,Vitaly Tseshkovsky,2683,38y6m,(#51 all-time among players aged 38y6m)
#25,Vladimir Tukmakov,2682,37y0m,(#60 all-time among players aged 37y0m)
#26,Gyula Sax,2680,31y9m,(#93 all-time among players aged 31y9m)
#27,Efim Geller,2679,58y0m,(#8 all-time among players aged 58y0m)
#28,Yury Balashov,2675,34y0m,(#84 all-time among players aged 34y0m)
#29,Yasser Seirawan,2672,23y0m,(#65 all-time among players aged 23y0m)
#30,John Nunn,2670,27y11m,(#102 all-time among players aged 27y11m)
#31,Georgy Agzamov,2669,28y6m,(#100 all-time among players aged 28y6m)
#32,Konstantin Lerner,2668,33y1m,(#98 all-time among players aged 33y1m)
#33,Smbat Lputian,2667,25y1m,(#88 all-time among players aged 25y1m)
#34,Lubomir Kavalek,2666,39y7m,(#65 all-time among players aged 39y7m)
#35,Lubomír Ftácnik,2662,25y5m,(#102 all-time among players aged 25y5m)
#36,Mihai Suba,2662,35y9m,(#96 all-time among players aged 35y9m)
#37,Jan Smejkal,2661,37y0m,(#83 all-time among players aged 37y0m)
#38,Vladimir Malaniuk,2659,25y8m,(#110 all-time among players aged 25y8m)
#39,Anthony Miles,2659,27y11m,(#119 all-time among players aged 27y11m)
#40,Viktor Kupreichik,2657,33y8m,(#115 all-time among players aged 33y8m)
#41,Iosif Dorfman,2655,30y10m,(#133 all-time among players aged 30y10m)
#42,Walter Browne,2654,34y2m,(#119 all-time among players aged 34y2m)
#43,Bent Larsen,2652,48y0m,(#37 all-time among players aged 48y0m)
#44,Yakov Murey,2651,41y7m,(#83 all-time among players aged 41y7m)
#45,Larry Christiansen,2650,26y9m,(#125 all-time among players aged 26y9m)
#46,Jonathan Speelman,2648,26y5m,(#135 all-time among players aged 26y5m)
#47,Boris Gulko,2647,36y1m,(#123 all-time among players aged 36y1m)
#48,Sergey Makarichev,2646,29y4m,(#150 all-time among players aged 29y4m)
#49,Yury Razuvaev,2645,37y5m,(#107 all-time among players aged 37y5m)
#50,Valery Chekhov,2644,27y4m,(#141 all-time among players aged 27y4m)
#51,Leonid Yudasin,2644,23y7m,(#104 all-time among players aged 23y7m)
#52,Predrag Nikolic,2643,22y6m,(#94 all-time among players aged 22y6m)
#53,Igor Ivanov,2641,36y2m,(#134 all-time among players aged 36y2m)
#54,Gennady Kuzmin,2639,37y2m,(#119 all-time among players aged 37y2m)
#55,Florin Gheorghiu,2638,38y11m,(#113 all-time among players aged 38y11m)
#56,Aleksandr Shneider,2636,20y10m,(#60 all-time among players aged 20y10m)
#57,Evgeny Sveshnikov,2636,33y1m,(#164 all-time among players aged 33y1m)
#58,József Pintér,2634,29y4m,(#188 all-time among players aged 29y4m)
#59,Lev Alburt,2634,37y7m,(#124 all-time among players aged 37y7m)
#60,Anatoli Vaisser,2633,34y0m,(#167 all-time among players aged 34y0m)
#61,Eugenio Torre,2633,31y4m,(#185 all-time among players aged 31y4m)
#62,Kevin Spraggett,2633,28y4m,(#184 all-time among players aged 28y4m)
