,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: December 1992 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2876,29y8m,(#1 all-time among players aged 29y8m)
#2,Anatoly Karpov,2801,41y7m,(#2 all-time among players aged 41y7m)
#3,Vassily Ivanchuk,2798,23y9m,(#6 all-time among players aged 23y9m)
#4,Boris Gelfand,2763,24y6m,(#9 all-time among players aged 24y6m)
#5,Viswanathan Anand,2758,23y0m,(#11 all-time among players aged 23y0m)
#6,Vladimir Kramnik,2747,17y6m,(#2 all-time among players aged 17y6m)
#7,Evgeny Bareev,2742,26y1m,(#19 all-time among players aged 26y1m)
#8,Valery Salov,2735,28y7m,(#27 all-time among players aged 28y7m)
#9,Alexei Shirov,2728,20y5m,(#9 all-time among players aged 20y5m)
#10,Nigel Short,2725,27y6m,(#39 all-time among players aged 27y6m)
#11,Artur Jussupow,2723,32y10m,(#33 all-time among players aged 32y10m)
#12,Jaan Ehlvest,2717,30y2m,(#37 all-time among players aged 30y2m)
#13,Alexander Graf,2714,30y4m,(#44 all-time among players aged 30y4m)
#14,Alexander Khalifman,2714,26y11m,(#47 all-time among players aged 26y11m)
#15,Lev Polugaevsky,2711,58y1m,(#5 all-time among players aged 58y1m)
#16,Gata Kamsky,2705,18y6m,(#7 all-time among players aged 18y6m)
#17,Jan Timman,2703,41y0m,(#33 all-time among players aged 41y0m)
#18,Vladimir Epishin,2702,27y5m,(#60 all-time among players aged 27y5m)
#19,Predrag Nikolic,2701,32y3m,(#63 all-time among players aged 32y3m)
#20,Michael Adams,2700,21y1m,(#22 all-time among players aged 21y1m)
#21,Kiril Georgiev,2698,27y1m,(#58 all-time among players aged 27y1m)
#22,Alexander Beliavsky,2698,39y0m,(#40 all-time among players aged 39y0m)
#23,Alexander Chernin,2697,32y9m,(#66 all-time among players aged 32y9m)
#24,Zurab Azmaiparashvili,2695,32y9m,(#69 all-time among players aged 32y9m)
#25,Simen Agdestein,2693,25y7m,(#52 all-time among players aged 25y7m)
#26,Ivan Sokolov,2693,24y6m,(#52 all-time among players aged 24y6m)
#27,Curt Hansen,2692,28y3m,(#67 all-time among players aged 28y3m)
#28,Leonid Yudasin,2692,33y4m,(#63 all-time among players aged 33y4m)
#29,Mikhail Gurevich,2691,33y10m,(#64 all-time among players aged 33y10m)
#30,Sergey Dolmatov,2690,33y10m,(#66 all-time among players aged 33y10m)
#31,Ulf Andersson,2688,41y6m,(#40 all-time among players aged 41y6m)
#32,Smbat Lputian,2686,34y10m,(#74 all-time among players aged 34y10m)
#33,Alexey Vyzmanavin,2684,32y11m,(#79 all-time among players aged 32y11m)
#34,Jonathan Speelman,2682,36y2m,(#71 all-time among players aged 36y2m)
#35,Robert Hübner,2681,44y1m,(#37 all-time among players aged 44y1m)
#36,Viktor Korchnoi,2679,61y9m,(#3 all-time among players aged 61y9m)
#37,Vladimir Akopian,2679,21y0m,(#31 all-time among players aged 21y0m)
#38,Lembit Oll,2678,26y8m,(#81 all-time among players aged 26y8m)
#39,Jóhann Hjartarson,2676,29y10m,(#95 all-time among players aged 29y10m)
#40,Oleg Romanishin,2674,40y11m,(#58 all-time among players aged 40y11m)
#41,Rafael Vaganian,2674,41y2m,(#57 all-time among players aged 41y2m)
#42,Anthony Miles,2673,37y8m,(#66 all-time among players aged 37y8m)
#43,Artashes Minasian,2673,25y11m,(#82 all-time among players aged 25y11m)
#44,Larry Christiansen,2672,36y6m,(#80 all-time among players aged 36y6m)
#45,Yasser Seirawan,2672,32y9m,(#98 all-time among players aged 32y9m)
#46,Judit Polgar,2672,16y5m,(#3 all-time among players aged 16y5m)
#47,Eric Lobron,2672,32y7m,(#98 all-time among players aged 32y7m)
#48,Zoltán Ribli,2671,41y3m,(#59 all-time among players aged 41y3m)
#49,John Nunn,2669,37y8m,(#71 all-time among players aged 37y8m)
#50,Grigory Serper,2669,23y3m,(#75 all-time among players aged 23y3m)
#51,Eduardas Rozentalis,2669,29y7m,(#108 all-time among players aged 29y7m)
#52,Joel Lautier,2668,19y8m,(#24 all-time among players aged 19y8m)
#53,Evgeny Vladimirov,2667,35y11m,(#90 all-time among players aged 35y11m)
#54,Boris Gulko,2667,45y10m,(#41 all-time among players aged 45y10m)
#55,Ljubomir Ljubojevic,2666,42y1m,(#57 all-time among players aged 42y1m)
#56,Zurab Sturua,2665,33y6m,(#101 all-time among players aged 33y6m)
#57,Lev Psakhis,2663,34y1m,(#102 all-time among players aged 34y1m)
#58,Miguel Illescas Cordoba,2659,27y0m,(#117 all-time among players aged 27y0m)
#59,Boris Alterman,2658,22y7m,(#68 all-time among players aged 22y7m)
#60,Rustem Dautov,2657,27y1m,(#120 all-time among players aged 27y1m)
#61,Edvins Kengis,2657,33y8m,(#116 all-time among players aged 33y8m)
#62,Sergey Gorelov,2655,35y4m,(#112 all-time among players aged 35y4m)
#63,Vidmantas Malisauskas,2654,29y4m,(#135 all-time among players aged 29y4m)
#64,Lin Weiguo,2654,22y5m,(#69 all-time among players aged 22y5m)
#65,Sergei Tiviakov,2652,19y10m,(#32 all-time among players aged 19y10m)
#66,Iosif Dorfman,2651,40y7m,(#86 all-time among players aged 40y7m)
#67,Joel Benjamin,2650,28y9m,(#139 all-time among players aged 28y9m)
#68,Evgeny Sveshnikov,2649,42y10m,(#72 all-time among players aged 42y10m)
#69,Semen Dvoiris,2648,34y1m,(#136 all-time among players aged 34y1m)
#70,Ilia Smirin,2648,24y11m,(#122 all-time among players aged 24y11m)
#71,Iván Morovic Fernández,2646,29y9m,(#152 all-time among players aged 29y9m)
#72,Lajos Portisch,2645,55y8m,(#20 all-time among players aged 55y8m)
#73,Michal Krasenkow,2644,29y1m,(#156 all-time among players aged 29y1m)
#74,Gyula Sax,2644,41y6m,(#93 all-time among players aged 41y6m)
#75,Elmar Magerramov,2643,34y8m,(#141 all-time among players aged 34y8m)
#76,Alexander Shabalov,2643,25y3m,(#131 all-time among players aged 25y3m)
#77,Yury Balashov,2643,43y9m,(#79 all-time among players aged 43y9m)
#78,Evgeny Gleizerov,2642,29y9m,(#165 all-time among players aged 29y9m)
#79,Vladimir Tukmakov,2642,46y9m,(#57 all-time among players aged 46y9m)
#80,Sergey Makarichev,2642,39y1m,(#109 all-time among players aged 39y1m)
#81,Alexey Dreev,2641,23y11m,(#112 all-time among players aged 23y11m)
#82,Viacheslav Eingorn,2641,36y1m,(#135 all-time among players aged 36y1m)
#83,József Pintér,2641,39y1m,(#111 all-time among players aged 39y1m)
#84,Gregory Kaidanov,2640,33y2m,(#150 all-time among players aged 33y2m)
#85,Bobby Fischer,2638,49y9m,(#43 all-time among players aged 49y9m)
#86,Alex Yermolinsky,2638,34y8m,(#156 all-time among players aged 34y8m)
#87,Murray Chandler,2638,32y8m,(#169 all-time among players aged 32y8m)
#88,John van der Wiel,2637,33y4m,(#159 all-time among players aged 33y4m)
#89,Jeroen Piket,2637,23y11m,(#126 all-time among players aged 23y11m)
#90,Julian Hodgson,2636,29y5m,(#187 all-time among players aged 29y5m)
#91,Valery Neverov,2635,28y6m,(#174 all-time among players aged 28y6m)
