,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: April 1996 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2830,33y0m,(#3 all-time among players aged 33y0m)
#2,Anatoly Karpov,2805,44y11m,(#1 all-time among players aged 44y11m)
#3,Viswanathan Anand,2797,26y4m,(#6 all-time among players aged 26y4m)
#4,Vassily Ivanchuk,2788,27y1m,(#9 all-time among players aged 27y1m)
#5,Vladimir Kramnik,2781,20y10m,(#3 all-time among players aged 20y10m)
#6,Gata Kamsky,2774,21y10m,(#6 all-time among players aged 21y10m)
#7,Alexei Shirov,2732,23y9m,(#21 all-time among players aged 23y9m)
#8,Veselin Topalov,2732,21y1m,(#12 all-time among players aged 21y1m)
#9,Valery Salov,2722,31y11m,(#39 all-time among players aged 31y11m)
#10,Alexey Dreev,2719,27y3m,(#46 all-time among players aged 27y3m)
#11,Evgeny Bareev,2717,29y5m,(#40 all-time among players aged 29y5m)
#12,Judit Polgar,2710,19y9m,(#11 all-time among players aged 19y9m)
#13,Boris Gelfand,2709,27y10m,(#48 all-time among players aged 27y10m)
#14,Alexander Khalifman,2703,30y3m,(#55 all-time among players aged 30y3m)
#15,Michael Adams,2702,24y5m,(#39 all-time among players aged 24y5m)
#16,Ivan Sokolov,2701,27y10m,(#61 all-time among players aged 27y10m)
#17,Viktor Korchnoi,2692,65y1m,(#1 all-time among players aged 65y1m)
#18,Jaan Ehlvest,2690,33y6m,(#65 all-time among players aged 33y6m)
#19,Peter Svidler,2690,19y10m,(#16 all-time among players aged 19y10m)
#20,Nigel Short,2690,30y10m,(#79 all-time among players aged 30y10m)
#21,Predrag Nikolic,2688,35y7m,(#65 all-time among players aged 35y7m)
#22,Sergei Rublevsky,2687,21y6m,(#34 all-time among players aged 21y6m)
#23,Artur Jussupow,2681,36y2m,(#72 all-time among players aged 36y2m)
#24,Vladimir Epishin,2678,30y9m,(#98 all-time among players aged 30y9m)
#25,Yasser Seirawan,2677,36y1m,(#76 all-time among players aged 36y1m)
#26,Vladimir Akopian,2675,24y4m,(#65 all-time among players aged 24y4m)
#27,Ulf Andersson,2674,44y10m,(#38 all-time among players aged 44y10m)
#28,Sergei Tiviakov,2673,23y2m,(#70 all-time among players aged 23y2m)
#29,Jonathan Speelman,2672,39y6m,(#57 all-time among players aged 39y6m)
#30,Alexander Beliavsky,2671,42y4m,(#57 all-time among players aged 42y4m)
#31,Alexander Morozevich,2668,18y9m,(#13 all-time among players aged 18y9m)
#32,Joel Lautier,2667,23y0m,(#72 all-time among players aged 23y0m)
#33,Ilia Smirin,2664,28y3m,(#109 all-time among players aged 28y3m)
#34,Alexander Huzman,2662,34y0m,(#104 all-time among players aged 34y0m)
#35,Miguel Illescas Cordoba,2661,30y4m,(#120 all-time among players aged 30y4m)
#36,Lembit Oll,2660,30y0m,(#122 all-time among players aged 30y0m)
#37,Zbynek Hracek,2660,25y7m,(#110 all-time among players aged 25y7m)
#38,Kiril Georgiev,2657,30y5m,(#128 all-time among players aged 30y5m)
#39,Igor Glek,2656,34y5m,(#119 all-time among players aged 34y5m)
#40,Vadim Zvjaginsev,2656,19y8m,(#28 all-time among players aged 19y8m)
#41,Zoltan Almasi,2655,19y8m,(#29 all-time among players aged 19y8m)
#42,Alexander Chernin,2654,36y1m,(#110 all-time among players aged 36y1m)
#43,Michal Krasenkow,2654,32y5m,(#136 all-time among players aged 32y5m)
#44,Boris Gulko,2652,49y2m,(#35 all-time among players aged 49y2m)
