,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: July 1983 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2826,20y3m,(#1 all-time among players aged 20y3m)
#2,Anatoly Karpov,2802,32y2m,(#4 all-time among players aged 32y2m)
#3,Ulf Andersson,2740,32y1m,(#23 all-time among players aged 32y1m)
#4,Boris Spassky,2732,46y6m,(#12 all-time among players aged 46y6m)
#5,Ljubomir Ljubojevic,2730,32y8m,(#28 all-time among players aged 32y8m)
#6,Alexander Beliavsky,2730,29y7m,(#31 all-time among players aged 29y7m)
#7,Jan Timman,2726,31y7m,(#38 all-time among players aged 31y7m)
#8,Lajos Portisch,2724,46y3m,(#15 all-time among players aged 46y3m)
#9,Lev Polugaevsky,2724,48y8m,(#10 all-time among players aged 48y8m)
#10,Rafael Vaganian,2724,31y9m,(#40 all-time among players aged 31y9m)
#11,Oleg Romanishin,2722,31y6m,(#40 all-time among players aged 31y6m)
#12,Zoltán Ribli,2712,31y10m,(#50 all-time among players aged 31y10m)
#13,Sergey Dolmatov,2712,24y5m,(#35 all-time among players aged 24y5m)
#14,Mikhail Tal,2712,46y8m,(#16 all-time among players aged 46y8m)
#15,Tigran Petrosian,2711,54y1m,(#5 all-time among players aged 54y1m)
#16,Vlastimil Hort,2709,39y6m,(#34 all-time among players aged 39y6m)
#17,Viktor Korchnoi,2709,52y4m,(#9 all-time among players aged 52y4m)
#18,Vassily Smyslov,2708,62y4m,(#2 all-time among players aged 62y4m)
#19,Lev Psakhis,2703,24y8m,(#40 all-time among players aged 24y8m)
#20,Artur Jussupow,2695,23y5m,(#41 all-time among players aged 23y5m)
#21,Vladimir Tukmakov,2695,37y4m,(#48 all-time among players aged 37y4m)
#22,Robert Hübner,2691,34y8m,(#67 all-time among players aged 34y8m)
#23,Vladimir Malaniuk,2690,26y0m,(#56 all-time among players aged 26y0m)
#24,Vitaly Tseshkovsky,2688,38y10m,(#49 all-time among players aged 38y10m)
#25,Gennadi Sosonko,2687,40y2m,(#47 all-time among players aged 40y2m)
#26,Efim Geller,2683,58y4m,(#7 all-time among players aged 58y4m)
#27,Vladimir Kovacevic,2682,41y4m,(#49 all-time among players aged 41y4m)
#28,Yasser Seirawan,2680,23y4m,(#55 all-time among players aged 23y4m)
#29,Yury Balashov,2678,34y4m,(#83 all-time among players aged 34y4m)
#30,John Nunn,2676,28y3m,(#89 all-time among players aged 28y3m)
#31,Predrag Nikolic,2675,22y10m,(#57 all-time among players aged 22y10m)
#32,Georgy Agzamov,2674,28y10m,(#92 all-time among players aged 28y10m)
#33,Mihai Suba,2673,36y1m,(#79 all-time among players aged 36y1m)
#34,Gyula Sax,2673,32y1m,(#108 all-time among players aged 32y1m)
#35,Lubomir Kavalek,2667,39y11m,(#62 all-time among players aged 39y11m)
#36,Jan Smejkal,2666,37y4m,(#82 all-time among players aged 37y4m)
#37,Lubomír Ftácnik,2665,25y9m,(#96 all-time among players aged 25y9m)
#38,Anthony Miles,2664,28y3m,(#111 all-time among players aged 28y3m)
#39,Iosif Dorfman,2662,31y2m,(#120 all-time among players aged 31y2m)
#40,Valery Chekhov,2658,27y8m,(#121 all-time among players aged 27y8m)
#41,Yury Razuvaev,2655,37y9m,(#90 all-time among players aged 37y9m)
#42,Smbat Lputian,2655,25y5m,(#118 all-time among players aged 25y5m)
#43,Viktor Kupreichik,2655,34y0m,(#118 all-time among players aged 34y0m)
#44,Bent Larsen,2650,48y4m,(#36 all-time among players aged 48y4m)
#45,Walter Browne,2650,34y6m,(#128 all-time among players aged 34y6m)
#46,Jonathan Speelman,2649,26y9m,(#128 all-time among players aged 26y9m)
#47,András Adorján,2649,33y4m,(#127 all-time among players aged 33y4m)
