,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: October 1996 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2842,33y6m,(#1 all-time among players aged 33y6m)
#2,Anatoly Karpov,2809,45y5m,(#1 all-time among players aged 45y5m)
#3,Viswanathan Anand,2806,26y10m,(#6 all-time among players aged 26y10m)
#4,Vladimir Kramnik,2790,21y4m,(#2 all-time among players aged 21y4m)
#5,Vassily Ivanchuk,2788,27y7m,(#9 all-time among players aged 27y7m)
#6,Gata Kamsky,2761,22y4m,(#10 all-time among players aged 22y4m)
#7,Veselin Topalov,2755,21y7m,(#8 all-time among players aged 21y7m)
#8,Alexei Shirov,2734,24y3m,(#22 all-time among players aged 24y3m)
#9,Boris Gelfand,2719,28y4m,(#42 all-time among players aged 28y4m)
#10,Valery Salov,2715,32y5m,(#40 all-time among players aged 32y5m)
#11,Alexey Dreev,2714,27y9m,(#47 all-time among players aged 27y9m)
#12,Evgeny Bareev,2714,29y11m,(#41 all-time among players aged 29y11m)
#13,Nigel Short,2700,31y4m,(#66 all-time among players aged 31y4m)
#14,Judit Polgar,2697,20y3m,(#18 all-time among players aged 20y3m)
#15,Alexander Khalifman,2694,30y9m,(#70 all-time among players aged 30y9m)
#16,Peter Svidler,2694,20y4m,(#19 all-time among players aged 20y4m)
#17,Michael Adams,2694,24y11m,(#49 all-time among players aged 24y11m)
#18,Ivan Sokolov,2694,28y4m,(#65 all-time among players aged 28y4m)
#19,Ulf Andersson,2693,45y4m,(#29 all-time among players aged 45y4m)
#20,Predrag Nikolic,2692,36y1m,(#60 all-time among players aged 36y1m)
#21,Vladimir Akopian,2691,24y10m,(#53 all-time among players aged 24y10m)
#22,Sergei Rublevsky,2688,22y0m,(#37 all-time among players aged 22y0m)
#23,Jaan Ehlvest,2688,34y0m,(#67 all-time among players aged 34y0m)
#24,Joel Lautier,2686,23y6m,(#52 all-time among players aged 23y6m)
#25,Alexander Beliavsky,2684,42y10m,(#42 all-time among players aged 42y10m)
#26,Artur Jussupow,2684,36y8m,(#61 all-time among players aged 36y8m)
#27,Viktor Korchnoi,2677,65y7m,(#1 all-time among players aged 65y7m)
#28,Yasser Seirawan,2676,36y7m,(#76 all-time among players aged 36y7m)
#29,Sergei Tiviakov,2675,23y8m,(#65 all-time among players aged 23y8m)
#30,Kiril Georgiev,2674,30y11m,(#105 all-time among players aged 30y11m)
#31,Jonathan Speelman,2665,40y0m,(#65 all-time among players aged 40y0m)
#32,Miguel Illescas Cordoba,2664,30y10m,(#115 all-time among players aged 30y10m)
#33,Zbynek Hracek,2658,26y1m,(#109 all-time among players aged 26y1m)
#34,Alexander Chernin,2657,36y7m,(#96 all-time among players aged 36y7m)
#35,Vladimir Epishin,2655,31y3m,(#132 all-time among players aged 31y3m)
#36,Zoltan Almasi,2655,20y2m,(#36 all-time among players aged 20y2m)
#37,Vladimir Malaniuk,2651,39y3m,(#86 all-time among players aged 39y3m)
#38,Boris Gulko,2651,49y8m,(#34 all-time among players aged 49y8m)
#39,Julio Granda Zuñiga,2651,29y8m,(#143 all-time among players aged 29y8m)
#40,Leonid Yudasin,2649,37y2m,(#99 all-time among players aged 37y2m)
#41,Lembit Oll,2649,30y6m,(#146 all-time among players aged 30y6m)
#42,Jan Timman,2649,44y10m,(#62 all-time among players aged 44y10m)
#43,Vadim Zvjaginsev,2648,20y2m,(#41 all-time among players aged 20y2m)
#44,Michal Krasenkow,2648,32y11m,(#140 all-time among players aged 32y11m)
#45,Jeroen Piket,2647,27y9m,(#139 all-time among players aged 27y9m)
#46,Alex Yermolinsky,2647,38y6m,(#103 all-time among players aged 38y6m)
#47,Zurab Azmaiparashvili,2647,36y7m,(#117 all-time among players aged 36y7m)
#48,Matthew Sadler,2646,22y5m,(#85 all-time among players aged 22y5m)
#49,Eduardas Rozentalis,2645,33y5m,(#139 all-time among players aged 33y5m)
#50,Lev Psakhis,2644,37y11m,(#109 all-time among players aged 37y11m)
#51,Lubomír Ftácnik,2643,39y0m,(#108 all-time among players aged 39y0m)
#52,Robert Hübner,2642,47y11m,(#45 all-time among players aged 47y11m)
#53,Alexander Onischuk,2642,21y1m,(#60 all-time among players aged 21y1m)
#54,Alexander Morozevich,2642,19y3m,(#32 all-time among players aged 19y3m)
#55,Alexander Huzman,2641,34y6m,(#152 all-time among players aged 34y6m)
#56,Ilia Smirin,2641,28y9m,(#165 all-time among players aged 28y9m)
#57,Giorgi Giorgadze,2640,32y0m,(#163 all-time among players aged 32y0m)
