,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: November 1983 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2841,20y7m,(#1 all-time among players aged 20y7m)
#2,Anatoly Karpov,2807,32y6m,(#4 all-time among players aged 32y6m)
#3,Ulf Andersson,2739,32y5m,(#22 all-time among players aged 32y5m)
#4,Rafael Vaganian,2736,32y1m,(#24 all-time among players aged 32y1m)
#5,Lajos Portisch,2735,46y7m,(#12 all-time among players aged 46y7m)
#6,Ljubomir Ljubojevic,2735,33y0m,(#27 all-time among players aged 33y0m)
#7,Boris Spassky,2730,46y10m,(#12 all-time among players aged 46y10m)
#8,Jan Timman,2725,31y11m,(#35 all-time among players aged 31y11m)
#9,Alexander Beliavsky,2724,29y11m,(#30 all-time among players aged 29y11m)
#10,Oleg Romanishin,2717,31y10m,(#46 all-time among players aged 31y10m)
#11,Lev Polugaevsky,2716,49y0m,(#12 all-time among players aged 49y0m)
#12,Mikhail Tal,2715,47y0m,(#15 all-time among players aged 47y0m)
#13,Zoltán Ribli,2713,32y2m,(#45 all-time among players aged 32y2m)
#14,Vassily Smyslov,2712,62y8m,(#2 all-time among players aged 62y8m)
#15,Viktor Korchnoi,2711,52y8m,(#9 all-time among players aged 52y8m)
#16,Vlastimil Hort,2710,39y10m,(#33 all-time among players aged 39y10m)
#17,Georgy Agzamov,2704,29y2m,(#55 all-time among players aged 29y2m)
#18,Tigran Petrosian,2702,54y5m,(#5 all-time among players aged 54y5m)
#19,Robert Hübner,2699,35y0m,(#60 all-time among players aged 35y0m)
#20,Lev Psakhis,2694,25y0m,(#53 all-time among players aged 25y0m)
#21,Artur Jussupow,2693,23y9m,(#46 all-time among players aged 23y9m)
#22,Vladimir Malaniuk,2692,26y4m,(#60 all-time among players aged 26y4m)
#23,Sergey Dolmatov,2691,24y9m,(#53 all-time among players aged 24y9m)
#24,Anthony Miles,2690,28y7m,(#70 all-time among players aged 28y7m)
#25,Smbat Lputian,2689,25y9m,(#63 all-time among players aged 25y9m)
#26,John Nunn,2689,28y7m,(#73 all-time among players aged 28y7m)
#27,Vladimir Kovacevic,2685,41y8m,(#45 all-time among players aged 41y8m)
#28,Predrag Nikolic,2679,23y2m,(#61 all-time among players aged 23y2m)
#29,Gyula Sax,2678,32y5m,(#92 all-time among players aged 32y5m)
#30,Gennadi Sosonko,2678,40y6m,(#56 all-time among players aged 40y6m)
#31,Vladimir Tukmakov,2676,37y8m,(#63 all-time among players aged 37y8m)
#32,Efim Geller,2675,58y8m,(#7 all-time among players aged 58y8m)
#33,Evgeny Sveshnikov,2673,33y9m,(#84 all-time among players aged 33y9m)
#34,Iosif Dorfman,2673,31y6m,(#104 all-time among players aged 31y6m)
#35,Valery Chekhov,2672,28y0m,(#99 all-time among players aged 28y0m)
#36,András Adorján,2671,33y8m,(#90 all-time among players aged 33y8m)
#37,Walter Browne,2671,34y10m,(#94 all-time among players aged 34y10m)
#38,Larry Christiansen,2670,27y5m,(#97 all-time among players aged 27y5m)
#39,Yury Balashov,2670,34y8m,(#95 all-time among players aged 34y8m)
#40,Lubomír Ftácnik,2669,26y1m,(#92 all-time among players aged 26y1m)
#41,Viktor Kupreichik,2669,34y4m,(#93 all-time among players aged 34y4m)
#42,Yasser Seirawan,2667,23y8m,(#74 all-time among players aged 23y8m)
#43,Bent Larsen,2666,48y8m,(#25 all-time among players aged 48y8m)
#44,Lubomir Kavalek,2664,40y3m,(#63 all-time among players aged 40y3m)
#45,Andrey Sokolov,2663,20y8m,(#39 all-time among players aged 20y8m)
#46,Leonid Yudasin,2661,24y3m,(#82 all-time among players aged 24y3m)
#47,Vitaly Tseshkovsky,2660,39y2m,(#83 all-time among players aged 39y2m)
#48,Jan Smejkal,2659,37y8m,(#86 all-time among players aged 37y8m)
#49,Victor Gavrikov,2655,26y4m,(#115 all-time among players aged 26y4m)
#50,Yury Razuvaev,2655,38y1m,(#95 all-time among players aged 38y1m)
#51,Boris Gulko,2644,36y9m,(#115 all-time among players aged 36y9m)
#52,Nick deFirmian,2644,26y4m,(#137 all-time among players aged 26y4m)
#53,Anatoli Vaisser,2644,34y8m,(#140 all-time among players aged 34y8m)
#54,Mihai Suba,2642,36y5m,(#133 all-time among players aged 36y5m)
#55,Evgeny Vasiukov,2641,50y8m,(#38 all-time among players aged 50y8m)
#56,Hans Ulrich Gruenberg,2639,27y10m,(#160 all-time among players aged 27y10m)
#57,Jonathan Mestel,2637,26y8m,(#161 all-time among players aged 26y8m)
#58,Jaan Ehlvest,2637,21y1m,(#65 all-time among players aged 21y1m)
#59,Evgeny Vladimirov,2636,26y10m,(#162 all-time among players aged 26y10m)
#60,Eugenio Torre,2633,32y0m,(#181 all-time among players aged 32y0m)
#61,Florin Gheorghiu,2632,39y7m,(#121 all-time among players aged 39y7m)
#62,Gennady Zaichik,2632,26y9m,(#176 all-time among players aged 26y9m)
#63,Viacheslav Eingorn,2630,27y0m,(#188 all-time among players aged 27y0m)
#64,Gennady Kuzmin,2630,37y10m,(#133 all-time among players aged 37y10m)
#65,Igor Novikov,2629,21y6m,(#85 all-time among players aged 21y6m)
#66,Jonathan Speelman,2629,27y1m,(#190 all-time among players aged 27y1m)
#67,Tamaz Georgadze,2627,,
#68,Aivars Gipslis,2627,46y9m,(#68 all-time among players aged 46y9m)
#69,Božidar Ivanovic,2627,37y3m,(#146 all-time among players aged 37y3m)
#70,Wolfgang Uhlmann,2627,48y8m,(#52 all-time among players aged 48y8m)
#71,Semen Dvoiris,2626,25y0m,(#170 all-time among players aged 25y0m)
#72,Konstantin Lerner,2626,33y9m,(#182 all-time among players aged 33y9m)
#73,Vereslav Didishko,2625,34y7m,(#188 all-time among players aged 34y7m)
#74,Kevin Spraggett,2625,29y0m,(#208 all-time among players aged 29y0m)
