,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: July 1997 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2859,34y3m,(#2 all-time among players aged 34y3m)
#2,Viswanathan Anand,2823,27y7m,(#5 all-time among players aged 27y7m)
#3,Vladimir Kramnik,2810,22y1m,(#2 all-time among players aged 22y1m)
#4,Anatoly Karpov,2784,46y2m,(#2 all-time among players aged 46y2m)
#5,Vassily Ivanchuk,2777,28y4m,(#8 all-time among players aged 28y4m)
#6,Veselin Topalov,2762,22y4m,(#9 all-time among players aged 22y4m)
#7,Gata Kamsky,2750,23y1m,(#16 all-time among players aged 23y1m)
#8,Alexei Shirov,2736,25y0m,(#24 all-time among players aged 25y0m)
#9,Boris Gelfand,2723,29y1m,(#39 all-time among players aged 29y1m)
#10,Evgeny Bareev,2717,30y8m,(#41 all-time among players aged 30y8m)
#11,Valery Salov,2711,33y2m,(#45 all-time among players aged 33y2m)
#12,Peter Svidler,2705,21y1m,(#19 all-time among players aged 21y1m)
#13,Alexey Dreev,2704,28y6m,(#53 all-time among players aged 28y6m)
#14,Nigel Short,2701,32y1m,(#62 all-time among players aged 32y1m)
#15,Alexander Beliavsky,2700,43y7m,(#30 all-time among players aged 43y7m)
#16,Michael Adams,2699,25y8m,(#46 all-time among players aged 25y8m)
#17,Alexander Khalifman,2698,31y6m,(#71 all-time among players aged 31y6m)
#18,Judit Polgar,2695,21y0m,(#23 all-time among players aged 21y0m)
#19,Vladimir Akopian,2689,25y7m,(#61 all-time among players aged 25y7m)
#20,Sergei Rublevsky,2687,22y9m,(#42 all-time among players aged 22y9m)
#21,Ivan Sokolov,2686,29y1m,(#77 all-time among players aged 29y1m)
#22,Kiril Georgiev,2686,31y8m,(#83 all-time among players aged 31y8m)
#23,Joel Lautier,2683,24y3m,(#55 all-time among players aged 24y3m)
#24,Artur Jussupow,2678,37y5m,(#62 all-time among players aged 37y5m)
#25,Jaan Ehlvest,2677,34y9m,(#82 all-time among players aged 34y9m)
#26,Ulf Andersson,2674,46y1m,(#37 all-time among players aged 46y1m)
#27,Yasser Seirawan,2674,37y4m,(#73 all-time among players aged 37y4m)
#28,Zoltan Almasi,2674,20y11m,(#36 all-time among players aged 20y11m)
#29,Predrag Nikolic,2672,36y10m,(#77 all-time among players aged 36y10m)
#30,Peter Leko,2670,17y10m,(#11 all-time among players aged 17y10m)
#31,Alex Yermolinsky,2667,39y3m,(#65 all-time among players aged 39y3m)
#32,Lembit Oll,2666,31y3m,(#118 all-time among players aged 31y3m)
#33,Vadim Zvjaginsev,2666,20y11m,(#45 all-time among players aged 20y11m)
#34,Michal Krasenkow,2666,33y8m,(#100 all-time among players aged 33y8m)
#35,Sergei Tiviakov,2663,24y5m,(#86 all-time among players aged 24y5m)
#36,Matthew Sadler,2663,23y2m,(#80 all-time among players aged 23y2m)
#37,Jonathan Speelman,2662,40y9m,(#70 all-time among players aged 40y9m)
#38,Eduardas Rozentalis,2661,34y2m,(#104 all-time among players aged 34y2m)
#39,Vladislav Tkachiev,2658,23y8m,(#88 all-time among players aged 23y8m)
#40,Julio Granda Zuñiga,2657,30y5m,(#126 all-time among players aged 30y5m)
#41,Ferdinand Hellers,2657,28y6m,(#127 all-time among players aged 28y6m)
#42,Jan Timman,2657,45y7m,(#50 all-time among players aged 45y7m)
#43,Alexander Onischuk,2655,21y10m,(#63 all-time among players aged 21y10m)
#44,Semen Dvoiris,2655,38y8m,(#87 all-time among players aged 38y8m)
#45,Viktor Korchnoi,2653,66y4m,(#3 all-time among players aged 66y4m)
#46,Aleksej Aleksandrov,2651,24y2m,(#103 all-time among players aged 24y2m)
#47,Vladimir Malaniuk,2651,40y0m,(#92 all-time among players aged 40y0m)
#48,Jeroen Piket,2650,28y6m,(#141 all-time among players aged 28y6m)
#49,Zurab Azmaiparashvili,2649,37y4m,(#100 all-time among players aged 37y4m)
#50,Alexander Chernin,2647,37y4m,(#104 all-time among players aged 37y4m)
#51,Konstantin Sakaev,2647,23y3m,(#101 all-time among players aged 23y3m)
#52,Loek van Wely,2647,24y9m,(#126 all-time among players aged 24y9m)
#53,Giorgi Giorgadze,2646,32y9m,(#147 all-time among players aged 32y9m)
#54,Alexander Morozevich,2645,20y0m,(#45 all-time among players aged 20y0m)
#55,Mikhail Gurevich,2643,38y5m,(#107 all-time among players aged 38y5m)
#56,Miguel Illescas Cordoba,2640,31y7m,(#164 all-time among players aged 31y7m)
