,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: April 1982 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Anatoly Karpov,2804,30y11m,(#6 all-time among players aged 30y11m)
#2,Garry Kasparov,2786,19y0m,(#1 all-time among players aged 19y0m)
#3,Viktor Korchnoi,2767,51y1m,(#4 all-time among players aged 51y1m)
#4,Alexander Beliavsky,2751,28y4m,(#18 all-time among players aged 28y4m)
#5,Jan Timman,2743,30y4m,(#25 all-time among players aged 30y4m)
#6,Lajos Portisch,2739,45y0m,(#9 all-time among players aged 45y0m)
#7,Lev Psakhis,2718,23y5m,(#28 all-time among players aged 23y5m)
#8,Ulf Andersson,2718,30y10m,(#41 all-time among players aged 30y10m)
#9,Mikhail Tal,2717,45y5m,(#20 all-time among players aged 45y5m)
#10,Tigran Petrosian,2715,52y10m,(#7 all-time among players aged 52y10m)
#11,Lev Polugaevsky,2714,47y5m,(#15 all-time among players aged 47y5m)
#12,Oleg Romanishin,2713,30y3m,(#44 all-time among players aged 30y3m)
#13,Yury Balashov,2705,33y1m,(#50 all-time among players aged 33y1m)
#14,Robert Hübner,2704,33y5m,(#50 all-time among players aged 33y5m)
#15,Artur Jussupow,2704,22y2m,(#28 all-time among players aged 22y2m)
#16,Boris Spassky,2701,45y3m,(#24 all-time among players aged 45y3m)
#17,Ljubomir Ljubojevic,2698,31y5m,(#71 all-time among players aged 31y5m)
#18,Vlastimil Hort,2697,38y3m,(#46 all-time among players aged 38y3m)
#19,Sergey Dolmatov,2696,23y2m,(#40 all-time among players aged 23y2m)
#20,Bent Larsen,2694,47y1m,(#22 all-time among players aged 47y1m)
#21,Zoltán Ribli,2693,30y7m,(#72 all-time among players aged 30y7m)
#22,Vitaly Tseshkovsky,2692,37y7m,(#49 all-time among players aged 37y7m)
#23,Vassily Smyslov,2688,61y1m,(#3 all-time among players aged 61y1m)
#24,Gennadi Sosonko,2684,38y11m,(#51 all-time among players aged 38y11m)
#25,Gyula Sax,2681,30y10m,(#93 all-time among players aged 30y10m)
#26,Vladimir Kovacevic,2680,40y1m,(#50 all-time among players aged 40y1m)
#27,Lubomir Kavalek,2679,38y8m,(#59 all-time among players aged 38y8m)
#28,Efim Geller,2679,57y1m,(#8 all-time among players aged 57y1m)
#29,Walter Browne,2675,33y3m,(#91 all-time among players aged 33y3m)
#30,John Nunn,2672,27y0m,(#97 all-time among players aged 27y0m)
#31,Yasser Seirawan,2671,22y1m,(#50 all-time among players aged 22y1m)
#32,Vladimir Tukmakov,2669,36y1m,(#87 all-time among players aged 36y1m)
#33,Sergey Makarichev,2669,28y5m,(#103 all-time among players aged 28y5m)
#34,Jan Smejkal,2666,36y1m,(#93 all-time among players aged 36y1m)
#35,Florin Gheorghiu,2665,38y0m,(#79 all-time among players aged 38y0m)
#36,Viktor Kupreichik,2664,32y9m,(#110 all-time among players aged 32y9m)
#37,Rafael Vaganian,2664,30y6m,(#117 all-time among players aged 30y6m)
#38,Boris Gulko,2661,35y2m,(#102 all-time among players aged 35y2m)
#39,Lubomír Ftácnik,2658,24y6m,(#94 all-time among players aged 24y6m)
#40,Anthony Miles,2658,27y0m,(#118 all-time among players aged 27y0m)
#41,Nukhim Rashkovsky,2657,36y0m,(#105 all-time among players aged 36y0m)
#42,József Pintér,2655,28y5m,(#131 all-time among players aged 28y5m)
#43,Yakov Murey,2655,40y8m,(#78 all-time among players aged 40y8m)
#44,Jonathan Speelman,2655,25y6m,(#119 all-time among players aged 25y6m)
#45,Evgeny Sveshnikov,2655,32y2m,(#135 all-time among players aged 32y2m)
#46,Iosif Dorfman,2653,29y11m,(#142 all-time among players aged 29y11m)
#47,Larry Christiansen,2652,25y10m,(#125 all-time among players aged 25y10m)
#48,Bojan Kurajica,2649,34y5m,(#134 all-time among players aged 34y5m)
#49,David Bronstein,2647,58y2m,(#14 all-time among players aged 58y2m)
#50,Michael Stean,2646,28y7m,(#152 all-time among players aged 28y7m)
#51,Gennady Kuzmin,2646,36y3m,(#124 all-time among players aged 36y3m)
#52,Georgy Agzamov,2644,27y7m,(#147 all-time among players aged 27y7m)
#53,Konstantin Lerner,2644,32y2m,(#162 all-time among players aged 32y2m)
#54,Leonid Yudasin,2643,22y8m,(#96 all-time among players aged 22y8m)
#55,Mihai Suba,2643,34y10m,(#144 all-time among players aged 34y10m)
#56,Ron Henley,2642,25y4m,(#135 all-time among players aged 25y4m)
#57,Predrag Nikolic,2641,21y7m,(#72 all-time among players aged 21y7m)
#58,Evgeny Vasiukov,2638,49y1m,(#43 all-time among players aged 49y1m)
#59,Yury Razuvaev,2633,36y6m,(#148 all-time among players aged 36y6m)
#60,Boško Abramovic,2632,31y2m,(#185 all-time among players aged 31y2m)
#61,Lev Alburt,2632,36y8m,(#145 all-time among players aged 36y8m)
#62,Miguel Quinteros,2631,34y4m,(#178 all-time among players aged 34y4m)
#63,Svetozar Gligoric,2631,59y2m,(#18 all-time among players aged 59y2m)
#64,Wolfgang Uhlmann,2631,47y1m,(#59 all-time among players aged 47y1m)
#65,Tamaz Georgadze,2630,,
#66,Adrian Mikhalchishin,2629,27y5m,(#186 all-time among players aged 27y5m)
#67,András Adorján,2626,32y1m,(#207 all-time among players aged 32y1m)
#68,Eduard Gufeld,2625,46y1m,(#72 all-time among players aged 46y1m)
#69,Arshak Petrosian,2624,28y4m,(#204 all-time among players aged 28y4m)
#70,Alexey Vyzmanavin,2620,22y3m,(#131 all-time among players aged 22y3m)
#71,Lars Karlsson,2619,26y9m,(#210 all-time among players aged 26y9m)
#72,Iván Faragó,2618,36y0m,(#189 all-time among players aged 36y0m)
#73,Bukhuti Gurgenidze,2617,48y5m,(#62 all-time among players aged 48y5m)
