,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: July 1996 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2833,33y3m,(#3 all-time among players aged 33y3m)
#2,Anatoly Karpov,2810,45y2m,(#1 all-time among players aged 45y2m)
#3,Viswanathan Anand,2798,26y7m,(#6 all-time among players aged 26y7m)
#4,Vladimir Kramnik,2789,21y1m,(#3 all-time among players aged 21y1m)
#5,Vassily Ivanchuk,2780,27y4m,(#11 all-time among players aged 27y4m)
#6,Gata Kamsky,2767,22y1m,(#7 all-time among players aged 22y1m)
#7,Veselin Topalov,2754,21y4m,(#8 all-time among players aged 21y4m)
#8,Alexei Shirov,2731,24y0m,(#22 all-time among players aged 24y0m)
#9,Valery Salov,2725,32y2m,(#32 all-time among players aged 32y2m)
#10,Alexey Dreev,2718,27y6m,(#43 all-time among players aged 27y6m)
#11,Evgeny Bareev,2714,29y8m,(#43 all-time among players aged 29y8m)
#12,Boris Gelfand,2708,28y1m,(#51 all-time among players aged 28y1m)
#13,Judit Polgar,2705,20y0m,(#11 all-time among players aged 20y0m)
#14,Michael Adams,2703,24y8m,(#41 all-time among players aged 24y8m)
#15,Ivan Sokolov,2701,28y1m,(#60 all-time among players aged 28y1m)
#16,Alexander Khalifman,2698,30y6m,(#61 all-time among players aged 30y6m)
#17,Predrag Nikolic,2697,35y10m,(#51 all-time among players aged 35y10m)
#18,Nigel Short,2692,31y1m,(#75 all-time among players aged 31y1m)
#19,Jaan Ehlvest,2689,33y9m,(#67 all-time among players aged 33y9m)
#20,Sergei Rublevsky,2688,21y9m,(#37 all-time among players aged 21y9m)
#21,Peter Svidler,2685,20y1m,(#18 all-time among players aged 20y1m)
#22,Artur Jussupow,2685,36y5m,(#62 all-time among players aged 36y5m)
#23,Viktor Korchnoi,2681,65y4m,(#1 all-time among players aged 65y4m)
#24,Jonathan Speelman,2679,39y9m,(#51 all-time among players aged 39y9m)
#25,Ulf Andersson,2676,45y1m,(#35 all-time among players aged 45y1m)
#26,Yasser Seirawan,2675,36y4m,(#76 all-time among players aged 36y4m)
#27,Sergei Tiviakov,2674,23y5m,(#64 all-time among players aged 23y5m)
#28,Alexander Beliavsky,2670,42y7m,(#57 all-time among players aged 42y7m)
#29,Joel Lautier,2670,23y3m,(#74 all-time among players aged 23y3m)
#30,Vladimir Epishin,2668,31y0m,(#114 all-time among players aged 31y0m)
#31,Vladimir Akopian,2667,24y7m,(#79 all-time among players aged 24y7m)
#32,Miguel Illescas Cordoba,2663,30y7m,(#115 all-time among players aged 30y7m)
#33,Boris Gulko,2662,49y5m,(#28 all-time among players aged 49y5m)
#34,Kiril Georgiev,2661,30y8m,(#116 all-time among players aged 30y8m)
#35,Leonid Yudasin,2658,36y11m,(#88 all-time among players aged 36y11m)
#36,Alexander Huzman,2656,34y3m,(#118 all-time among players aged 34y3m)
#37,Zbynek Hracek,2655,25y10m,(#120 all-time among players aged 25y10m)
#38,Alexander Morozevich,2654,19y0m,(#21 all-time among players aged 19y0m)
#39,Vadim Zvjaginsev,2654,19y11m,(#34 all-time among players aged 19y11m)
#40,Zoltan Almasi,2653,19y11m,(#36 all-time among players aged 19y11m)
#41,Lembit Oll,2652,30y3m,(#139 all-time among players aged 30y3m)
#42,Lubomír Ftácnik,2648,38y9m,(#98 all-time among players aged 38y9m)
#43,Alexander Chernin,2646,36y4m,(#121 all-time among players aged 36y4m)
#44,Ilia Smirin,2646,28y6m,(#150 all-time among players aged 28y6m)
#45,Eduardas Rozentalis,2646,33y2m,(#134 all-time among players aged 33y2m)
#46,Vladimir Malaniuk,2645,39y0m,(#104 all-time among players aged 39y0m)
#47,Peter Leko,2645,16y10m,(#9 all-time among players aged 16y10m)
#48,Michal Krasenkow,2644,32y8m,(#152 all-time among players aged 32y8m)
#49,Rustem Dautov,2643,30y8m,(#160 all-time among players aged 30y8m)
#50,Curt Hansen,2640,31y10m,(#158 all-time among players aged 31y10m)
#51,Jeroen Piket,2640,27y6m,(#156 all-time among players aged 27y6m)
#52,Jan Timman,2640,44y7m,(#72 all-time among players aged 44y7m)
#53,Zurab Azmaiparashvili,2640,36y4m,(#137 all-time among players aged 36y4m)
#54,Vladislav Tkachiev,2639,22y8m,(#102 all-time among players aged 22y8m)
#55,Igor Glek,2638,34y8m,(#155 all-time among players aged 34y8m)
#56,Lev Psakhis,2638,37y8m,(#115 all-time among players aged 37y8m)
#57,Robert Hübner,2638,47y8m,(#48 all-time among players aged 47y8m)
#58,Semen Dvoiris,2637,37y8m,(#118 all-time among players aged 37y8m)
#59,Matthew Sadler,2637,22y2m,(#87 all-time among players aged 22y2m)
#60,Anthony Miles,2634,41y3m,(#118 all-time among players aged 41y3m)
#61,Alexey Vyzmanavin,2633,36y6m,(#147 all-time among players aged 36y6m)
#62,Yury Razuvaev,2633,50y9m,(#42 all-time among players aged 50y9m)
#63,Viacheslav Eingorn,2633,39y8m,(#117 all-time among players aged 39y8m)
#64,Zdenko Kožul,2633,30y2m,(#185 all-time among players aged 30y2m)
#65,Julio Granda Zuñiga,2632,29y5m,(#194 all-time among players aged 29y5m)
#66,Stanislav Savchenko,2632,29y6m,(#198 all-time among players aged 29y6m)
#67,Alexander Onischuk,2631,20y10m,(#65 all-time among players aged 20y10m)
#68,Konstantin Sakaev,2630,22y3m,(#104 all-time among players aged 22y3m)
#69,Oleg Korneev,2630,27y0m,(#187 all-time among players aged 27y0m)
#70,Vasilios Kotronias,2629,31y11m,(#192 all-time among players aged 31y11m)
#71,Dimitri Komarov,2629,27y7m,(#177 all-time among players aged 27y7m)
#72,Andrei Kharlov,2628,27y8m,(#180 all-time among players aged 27y8m)
#73,Rafael Vaganian,2627,44y9m,(#89 all-time among players aged 44y9m)
#74,Evgeny Sveshnikov,2627,46y5m,(#68 all-time among players aged 46y5m)
#75,Igor Novikov,2627,34y2m,(#186 all-time among players aged 34y2m)
#76,Aleksej Aleksandrov,2626,23y2m,(#131 all-time among players aged 23y2m)
#77,John Nunn,2625,41y3m,(#137 all-time among players aged 41y3m)
#78,Giorgi Giorgadze,2624,31y9m,(#211 all-time among players aged 31y9m)
#79,Vladimir Tukmakov,2624,50y4m,(#50 all-time among players aged 50y4m)
#80,Iván Morovic Fernández,2621,33y4m,(#200 all-time among players aged 33y4m)
#81,Boris Alterman,2621,26y2m,(#195 all-time among players aged 26y2m)
#82,Ljubomir Ljubojevic,2620,45y8m,(#86 all-time among players aged 45y8m)
#83,Sergey Dolmatov,2620,37y5m,(#166 all-time among players aged 37y5m)
#84,Viktor Bologan,2620,24y7m,(#176 all-time among players aged 24y7m)
#85,Lajos Portisch,2618,59y3m,(#19 all-time among players aged 59y3m)
#86,Julian Hodgson,2618,33y0m,(#227 all-time among players aged 33y0m)
#87,Oleg Romanishin,2617,44y6m,(#109 all-time among players aged 44y6m)
#88,Iosif Dorfman,2615,44y2m,(#119 all-time among players aged 44y2m)
#89,Yona Kosashvili,2615,26y0m,(#208 all-time among players aged 26y0m)
#90,Mikhail Gurevich,2615,37y5m,(#182 all-time among players aged 37y5m)
#91,Bogdan Lalic,2615,32y4m,(#243 all-time among players aged 32y4m)
#92,Utut Adianto,2614,31y4m,(#246 all-time among players aged 31y4m)
#93,Smbat Lputian,2614,38y5m,(#164 all-time among players aged 38y5m)
#94,Ferdinand Hellers,2614,27y6m,(#232 all-time among players aged 27y6m)
#95,Aleksander Wojtkiewicz,2613,33y6m,(#226 all-time among players aged 33y6m)
#96,Alexander Shabalov,2612,28y10m,(#261 all-time among players aged 28y10m)
#97,Loek van Wely,2612,23y9m,(#173 all-time among players aged 23y9m)
#98,Margeir Pétursson,2611,36y5m,(#199 all-time among players aged 36y5m)
#99,Simen Agdestein,2611,29y2m,(#260 all-time among players aged 29y2m)
#100,Andrey Sokolov,2611,33y4m,(#245 all-time among players aged 33y4m)
