,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: February 1995 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2849,31y10m,(#2 all-time among players aged 31y10m)
#2,Anatoly Karpov,2805,43y9m,(#2 all-time among players aged 43y9m)
#3,Viswanathan Anand,2794,25y2m,(#6 all-time among players aged 25y2m)
#4,Vassily Ivanchuk,2778,25y11m,(#10 all-time among players aged 25y11m)
#5,Valery Salov,2775,30y9m,(#12 all-time among players aged 30y9m)
#6,Gata Kamsky,2767,20y8m,(#3 all-time among players aged 20y8m)
#7,Vladimir Kramnik,2761,19y8m,(#2 all-time among players aged 19y8m)
#8,Alexei Shirov,2745,22y7m,(#14 all-time among players aged 22y7m)
#9,Boris Gelfand,2729,26y8m,(#36 all-time among players aged 26y8m)
#10,Alexey Dreev,2717,26y1m,(#38 all-time among players aged 26y1m)
#11,Evgeny Bareev,2715,28y3m,(#44 all-time among players aged 28y3m)
#12,Artur Jussupow,2712,35y0m,(#41 all-time among players aged 35y0m)
#13,Ivan Sokolov,2703,26y8m,(#54 all-time among players aged 26y8m)
#14,Nigel Short,2702,29y8m,(#58 all-time among players aged 29y8m)
#15,Sergei Tiviakov,2698,22y0m,(#32 all-time among players aged 22y0m)
#16,Vladimir Epishin,2697,29y7m,(#67 all-time among players aged 29y7m)
#17,Michael Adams,2696,23y3m,(#38 all-time among players aged 23y3m)
#18,Predrag Nikolic,2694,34y5m,(#66 all-time among players aged 34y5m)
#19,Joel Lautier,2693,21y10m,(#35 all-time among players aged 21y10m)
#20,Veselin Topalov,2687,19y11m,(#18 all-time among players aged 19y11m)
#21,Judit Polgar,2686,18y7m,(#9 all-time among players aged 18y7m)
#22,Vladimir Akopian,2683,23y2m,(#51 all-time among players aged 23y2m)
#23,Jaan Ehlvest,2682,32y4m,(#90 all-time among players aged 32y4m)
#24,Alexander Beliavsky,2680,41y2m,(#48 all-time among players aged 41y2m)
#25,Jeroen Piket,2679,26y1m,(#79 all-time among players aged 26y1m)
#26,Rafael Vaganian,2674,43y4m,(#44 all-time among players aged 43y4m)
#27,Alexander Khalifman,2673,29y1m,(#94 all-time among players aged 29y1m)
#28,Sergey Dolmatov,2673,36y0m,(#83 all-time among players aged 36y0m)
#29,Viktor Korchnoi,2672,63y11m,(#3 all-time among players aged 63y11m)
#30,Ilia Smirin,2671,27y1m,(#96 all-time among players aged 27y1m)
#31,Boris Gulko,2669,48y0m,(#29 all-time among players aged 48y0m)
#32,Lembit Oll,2669,28y10m,(#101 all-time among players aged 28y10m)
#33,Jan Timman,2669,43y2m,(#51 all-time among players aged 43y2m)
#34,Yona Kosashvili,2665,24y7m,(#81 all-time among players aged 24y7m)
#35,Alexey Vyzmanavin,2665,35y1m,(#93 all-time among players aged 35y1m)
#36,Leonid Yudasin,2665,35y6m,(#94 all-time among players aged 35y6m)
#37,Robert Hübner,2664,46y3m,(#42 all-time among players aged 46y3m)
#38,Yasser Seirawan,2661,34y11m,(#106 all-time among players aged 34y11m)
#39,Jonathan Speelman,2660,38y4m,(#83 all-time among players aged 38y4m)
#40,Peter Svidler,2659,18y8m,(#16 all-time among players aged 18y8m)
#41,Kiril Georgiev,2659,29y3m,(#123 all-time among players aged 29y3m)
#42,Vladimir Malaniuk,2657,37y7m,(#89 all-time among players aged 37y7m)
#43,Alexander Morozevich,2657,17y7m,(#12 all-time among players aged 17y7m)
#44,Oleg Romanishin,2655,43y1m,(#64 all-time among players aged 43y1m)
#45,Alexander Chernin,2654,34y11m,(#116 all-time among players aged 34y11m)
#46,Alexander Huzman,2653,32y10m,(#132 all-time among players aged 32y10m)
#47,Vadim Zvjaginsev,2649,18y6m,(#21 all-time among players aged 18y6m)
#48,Zurab Azmaiparashvili,2648,34y11m,(#129 all-time among players aged 34y11m)
#49,Vladimir Tukmakov,2648,48y11m,(#39 all-time among players aged 48y11m)
#50,Miguel Illescas Cordoba,2647,29y2m,(#145 all-time among players aged 29y2m)
#51,Gregory Kaidanov,2647,35y4m,(#132 all-time among players aged 35y4m)
#52,Yury Razuvaev,2645,49y4m,(#37 all-time among players aged 49y4m)
#53,Ulf Andersson,2644,43y8m,(#72 all-time among players aged 43y8m)
#54,Michal Krasenkow,2644,31y3m,(#158 all-time among players aged 31y3m)
#55,Curt Hansen,2643,30y5m,(#155 all-time among players aged 30y5m)
#56,Boris Alterman,2643,24y9m,(#133 all-time among players aged 24y9m)
#57,Sergei Rublevsky,2643,20y4m,(#48 all-time among players aged 20y4m)
#58,Lev Psakhis,2642,36y3m,(#133 all-time among players aged 36y3m)
#59,Grigory Serper,2641,25y5m,(#139 all-time among players aged 25y5m)
#60,Alexander Graf,2641,32y6m,(#161 all-time among players aged 32y6m)
#61,Lajos Portisch,2640,57y10m,(#15 all-time among players aged 57y10m)
#62,Smbat Lputian,2640,37y0m,(#123 all-time among players aged 37y0m)
#63,Ljubomir Ljubojevic,2640,44y3m,(#69 all-time among players aged 44y3m)
#64,Eduardas Rozentalis,2638,31y9m,(#161 all-time among players aged 31y9m)
#65,Alex Yermolinsky,2637,36y10m,(#133 all-time among players aged 36y10m)
#66,Evgeny Pigusov,2636,33y11m,(#164 all-time among players aged 33y11m)
#67,Zoltan Almasi,2634,18y6m,(#25 all-time among players aged 18y6m)
#68,John Nunn,2634,39y10m,(#117 all-time among players aged 39y10m)
#69,Evgeny Sveshnikov,2633,45y0m,(#69 all-time among players aged 45y0m)
#70,Joel Benjamin,2632,30y11m,(#180 all-time among players aged 30y11m)
#71,Gerald Hertneck,2631,31y5m,(#193 all-time among players aged 31y5m)
#72,Ferdinand Hellers,2630,26y1m,(#164 all-time among players aged 26y1m)
#73,Alexander Goldin,2630,30y0m,(#198 all-time among players aged 30y0m)
#74,Zoltán Ribli,2628,43y5m,(#103 all-time among players aged 43y5m)
#75,Alon Greenfeld,2627,30y10m,(#194 all-time among players aged 30y10m)
#76,Jóhann Hjartarson,2626,32y0m,(#206 all-time among players aged 32y0m)
#77,Eric Lobron,2626,34y9m,(#191 all-time among players aged 34y9m)
#78,Anthony Miles,2625,39y10m,(#129 all-time among players aged 39y10m)
#79,Mikhail Gurevich,2625,36y0m,(#168 all-time among players aged 36y0m)
#80,Stanislav Savchenko,2625,28y1m,(#197 all-time among players aged 28y1m)
#81,Gennady Kuzmin,2624,49y1m,(#53 all-time among players aged 49y1m)
#82,Valery Neverov,2624,30y8m,(#210 all-time among players aged 30y8m)
#83,Igor Glek,2622,33y3m,(#199 all-time among players aged 33y3m)
#84,Vladislav Borovikov,2622,21y6m,(#95 all-time among players aged 21y6m)
#85,Ognjen Cvitan,2622,33y4m,(#191 all-time among players aged 33y4m)
#86,Lubomír Ftácnik,2622,37y4m,(#161 all-time among players aged 37y4m)
#87,Iván Morovic Fernández,2622,31y11m,(#221 all-time among players aged 31y11m)
#88,Krunoslav Hulak,2622,43y9m,(#111 all-time among players aged 43y9m)
#89,Ye Jiangchuan,2621,34y3m,(#198 all-time among players aged 34y3m)
#90,Zdenko Kožul,2621,28y9m,(#227 all-time among players aged 28y9m)
#91,Andrei Kharlov,2620,26y3m,(#197 all-time among players aged 26y3m)
#92,Julian Hodgson,2620,31y7m,(#222 all-time among players aged 31y7m)
#93,Vasil Spasov,2620,24y0m,(#162 all-time among players aged 24y0m)
#94,Vitaly Tseshkovsky,2620,50y5m,(#55 all-time among players aged 50y5m)
#95,Xu Jun,2620,32y5m,(#225 all-time among players aged 32y5m)
