,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: April 1992 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2873,29y0m,(#2 all-time among players aged 29y0m)
#2,Anatoly Karpov,2807,40y11m,(#2 all-time among players aged 40y11m)
#3,Vassily Ivanchuk,2799,23y1m,(#3 all-time among players aged 23y1m)
#4,Boris Gelfand,2760,23y10m,(#10 all-time among players aged 23y10m)
#5,Valery Salov,2747,27y11m,(#19 all-time among players aged 27y11m)
#6,Viswanathan Anand,2739,22y4m,(#18 all-time among players aged 22y4m)
#7,Evgeny Bareev,2737,25y5m,(#22 all-time among players aged 25y5m)
#8,Alexei Shirov,2732,19y9m,(#8 all-time among players aged 19y9m)
#9,Artur Jussupow,2724,32y2m,(#36 all-time among players aged 32y2m)
#10,Nigel Short,2723,26y10m,(#41 all-time among players aged 26y10m)
#11,Alexander Khalifman,2722,26y3m,(#34 all-time among players aged 26y3m)
#12,Jan Timman,2720,40y4m,(#28 all-time among players aged 40y4m)
#13,Mikhail Gurevich,2720,33y2m,(#39 all-time among players aged 33y2m)
#14,Lev Polugaevsky,2717,57y5m,(#5 all-time among players aged 57y5m)
#15,Curt Hansen,2716,27y7m,(#47 all-time among players aged 27y7m)
#16,Jaan Ehlvest,2716,29y6m,(#41 all-time among players aged 29y6m)
#17,Alexander Beliavsky,2705,38y4m,(#37 all-time among players aged 38y4m)
#18,Predrag Nikolic,2701,31y7m,(#67 all-time among players aged 31y7m)
#19,Leonid Yudasin,2700,32y8m,(#62 all-time among players aged 32y8m)
#20,Alexander Chernin,2695,32y1m,(#73 all-time among players aged 32y1m)
#21,Lev Psakhis,2693,33y5m,(#63 all-time among players aged 33y5m)
#22,Vladimir Epishin,2693,26y9m,(#59 all-time among players aged 26y9m)
#23,Gata Kamsky,2692,17y10m,(#5 all-time among players aged 17y10m)
#24,Robert Hübner,2691,43y5m,(#35 all-time among players aged 43y5m)
#25,Michael Adams,2690,20y5m,(#19 all-time among players aged 20y5m)
#26,Viktor Korchnoi,2689,61y1m,(#2 all-time among players aged 61y1m)
#27,John Nunn,2688,37y0m,(#55 all-time among players aged 37y0m)
#28,Anthony Miles,2686,37y0m,(#56 all-time among players aged 37y0m)
#29,Smbat Lputian,2685,34y2m,(#72 all-time among players aged 34y2m)
#30,Simen Agdestein,2684,24y11m,(#61 all-time among players aged 24y11m)
#31,Ulf Andersson,2684,40y10m,(#50 all-time among players aged 40y10m)
#32,Jonathan Speelman,2683,35y6m,(#70 all-time among players aged 35y6m)
#33,Sergey Dolmatov,2682,33y2m,(#79 all-time among players aged 33y2m)
#34,Rafael Vaganian,2681,40y6m,(#53 all-time among players aged 40y6m)
#35,Yasser Seirawan,2679,32y1m,(#92 all-time among players aged 32y1m)
#36,Larry Christiansen,2679,35y10m,(#76 all-time among players aged 35y10m)
#37,Vladimir Akopian,2679,20y4m,(#23 all-time among players aged 20y4m)
#38,Evgeny Vladimirov,2679,35y3m,(#77 all-time among players aged 35y3m)
#39,Zurab Azmaiparashvili,2677,32y1m,(#96 all-time among players aged 32y1m)
#40,Vladimir Kramnik,2676,16y10m,(#4 all-time among players aged 16y10m)
#41,Ivan Sokolov,2675,23y10m,(#64 all-time among players aged 23y10m)
#42,Alexey Dreev,2674,23y3m,(#70 all-time among players aged 23y3m)
#43,Lembit Oll,2673,26y0m,(#87 all-time among players aged 26y0m)
#44,Iosif Dorfman,2671,39y11m,(#60 all-time among players aged 39y11m)
#45,Ljubomir Ljubojevic,2671,41y5m,(#61 all-time among players aged 41y5m)
