,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: January 1994 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2864,30y9m,(#3 all-time among players aged 30y9m)
#2,Anatoly Karpov,2800,42y8m,(#2 all-time among players aged 42y8m)
#3,Viswanathan Anand,2780,24y1m,(#8 all-time among players aged 24y1m)
#4,Vassily Ivanchuk,2779,24y10m,(#7 all-time among players aged 24y10m)
#5,Vladimir Kramnik,2764,18y7m,(#1 all-time among players aged 18y7m)
#6,Valery Salov,2750,29y8m,(#17 all-time among players aged 29y8m)
#7,Alexei Shirov,2744,21y6m,(#12 all-time among players aged 21y6m)
#8,Boris Gelfand,2742,25y7m,(#19 all-time among players aged 25y7m)
#9,Gata Kamsky,2737,19y7m,(#6 all-time among players aged 19y7m)
#10,Nigel Short,2736,28y7m,(#26 all-time among players aged 28y7m)
#11,Evgeny Bareev,2723,27y2m,(#39 all-time among players aged 27y2m)
#12,Artur Jussupow,2716,33y11m,(#42 all-time among players aged 33y11m)
#13,Vladimir Epishin,2711,28y6m,(#44 all-time among players aged 28y6m)
#14,Alexander Beliavsky,2707,40y1m,(#36 all-time among players aged 40y1m)
#15,Michael Adams,2706,22y2m,(#25 all-time among players aged 22y2m)
#16,Alexander Khalifman,2694,28y0m,(#69 all-time among players aged 28y0m)
#17,Predrag Nikolic,2689,33y4m,(#67 all-time among players aged 33y4m)
#18,Ivan Sokolov,2689,25y7m,(#60 all-time among players aged 25y7m)
#19,Alexey Dreev,2689,25y0m,(#57 all-time among players aged 25y0m)
#20,Rafael Vaganian,2686,42y3m,(#41 all-time among players aged 42y3m)
#21,Jaan Ehlvest,2684,31y3m,(#84 all-time among players aged 31y3m)
#22,Alexander Chernin,2683,33y10m,(#72 all-time among players aged 33y10m)
#23,Viktor Korchnoi,2679,62y10m,(#3 all-time among players aged 62y10m)
#24,Alexey Vyzmanavin,2677,34y0m,(#80 all-time among players aged 34y0m)
#25,Judit Polgar,2677,17y6m,(#7 all-time among players aged 17y6m)
#26,Jan Timman,2677,42y1m,(#50 all-time among players aged 42y1m)
#27,Kiril Georgiev,2676,28y2m,(#90 all-time among players aged 28y2m)
#28,Sergey Dolmatov,2674,34y11m,(#84 all-time among players aged 34y11m)
#29,Gregory Kaidanov,2674,34y3m,(#88 all-time among players aged 34y3m)
#30,Lembit Oll,2673,27y9m,(#96 all-time among players aged 27y9m)
#31,Robert Hübner,2673,45y2m,(#37 all-time among players aged 45y2m)
#32,Leonid Yudasin,2673,34y5m,(#92 all-time among players aged 34y5m)
#33,Sergei Tiviakov,2669,20y11m,(#42 all-time among players aged 20y11m)
#34,Alex Yermolinsky,2669,35y9m,(#85 all-time among players aged 35y9m)
#35,Zurab Azmaiparashvili,2668,33y10m,(#98 all-time among players aged 33y10m)
#36,Joel Lautier,2666,20y9m,(#37 all-time among players aged 20y9m)
#37,Vladimir Akopian,2665,22y1m,(#53 all-time among players aged 22y1m)
#38,Mikhail Gurevich,2663,34y11m,(#104 all-time among players aged 34y11m)
#39,Jonathan Speelman,2663,37y3m,(#86 all-time among players aged 37y3m)
#40,Evgeny Sveshnikov,2662,43y11m,(#45 all-time among players aged 43y11m)
#41,John Nunn,2662,38y9m,(#77 all-time among players aged 38y9m)
#42,Lev Psakhis,2661,35y2m,(#100 all-time among players aged 35y2m)
#43,Alon Greenfeld,2659,29y9m,(#125 all-time among players aged 29y9m)
#44,Michal Krasenkow,2659,30y2m,(#126 all-time among players aged 30y2m)
#45,Jeroen Piket,2659,25y0m,(#105 all-time among players aged 25y0m)
#46,Boris Gulko,2658,46y11m,(#43 all-time among players aged 46y11m)
#47,Oleg Romanishin,2657,42y0m,(#69 all-time among players aged 42y0m)
#48,Ulf Andersson,2657,42y7m,(#65 all-time among players aged 42y7m)
#49,Alexander Graf,2655,31y5m,(#138 all-time among players aged 31y5m)
#50,Lajos Portisch,2655,56y9m,(#16 all-time among players aged 56y9m)
#51,Ilia Smirin,2654,26y0m,(#120 all-time among players aged 26y0m)
#52,Alexander Shabalov,2652,26y4m,(#123 all-time among players aged 26y4m)
#53,Iván Morovic Fernández,2651,30y10m,(#140 all-time among players aged 30y10m)
#54,Boris Alterman,2651,23y8m,(#97 all-time among players aged 23y8m)
#55,Miguel Illescas Cordoba,2651,28y1m,(#137 all-time among players aged 28y1m)
#56,Eric Lobron,2649,33y8m,(#132 all-time among players aged 33y8m)
#57,Veselin Topalov,2647,18y10m,(#22 all-time among players aged 18y10m)
#58,Smbat Lputian,2646,35y11m,(#125 all-time among players aged 35y11m)
#59,Artashes Minasian,2644,27y0m,(#145 all-time among players aged 27y0m)
#60,Vladimir Malaniuk,2643,36y6m,(#124 all-time among players aged 36y6m)
#61,Eduardas Rozentalis,2642,30y8m,(#162 all-time among players aged 30y8m)
#62,Ljubomir Ljubojevic,2641,43y2m,(#82 all-time among players aged 43y2m)
#63,Julio Granda Zuñiga,2640,26y11m,(#154 all-time among players aged 26y11m)
#64,Joel Benjamin,2640,29y10m,(#168 all-time among players aged 29y10m)
#65,Gerald Hertneck,2638,30y4m,(#174 all-time among players aged 30y4m)
#66,Lev Polugaevsky,2638,59y2m,(#14 all-time among players aged 59y2m)
#67,Yasser Seirawan,2636,33y10m,(#162 all-time among players aged 33y10m)
#68,Curt Hansen,2635,29y4m,(#186 all-time among players aged 29y4m)
#69,Alexander Huzman,2634,31y9m,(#175 all-time among players aged 31y9m)
#70,Anthony Miles,2634,38y9m,(#123 all-time among players aged 38y9m)
#71,Zoltán Ribli,2632,42y4m,(#110 all-time among players aged 42y4m)
#72,Edvins Kengis,2631,34y9m,(#176 all-time among players aged 34y9m)
#73,Anatoli Vaisser,2630,44y10m,(#82 all-time among players aged 44y10m)
#74,Ognjen Cvitan,2628,32y3m,(#197 all-time among players aged 32y3m)
#75,Jóhann Hjartarson,2628,30y11m,(#196 all-time among players aged 30y11m)
#76,Evgeny Pigusov,2628,32y10m,(#195 all-time among players aged 32y10m)
#77,Grigory Serper,2627,24y4m,(#149 all-time among players aged 24y4m)
#78,Iosif Dorfman,2626,41y8m,(#132 all-time among players aged 41y8m)
#79,Evgeny Vladimirov,2626,37y0m,(#155 all-time among players aged 37y0m)
#80,Sergei Rublevsky,2626,19y3m,(#40 all-time among players aged 19y3m)
#81,Igor Novikov,2626,31y8m,(#204 all-time among players aged 31y8m)
#82,Valery Neverov,2624,29y7m,(#218 all-time among players aged 29y7m)
#83,Alexander Goldin,2623,28y11m,(#217 all-time among players aged 28y11m)
#84,John van der Wiel,2623,34y5m,(#195 all-time among players aged 34y5m)
#85,Victor Gavrikov,2623,36y6m,(#171 all-time among players aged 36y6m)
#86,András Adorján,2622,43y10m,(#110 all-time among players aged 43y10m)
#87,Igor Khenkin,2621,25y10m,(#189 all-time among players aged 25y10m)
#88,Vladimir Tukmakov,2620,47y10m,(#60 all-time among players aged 47y10m)
#89,Andrei Kharlov,2620,25y2m,(#184 all-time among players aged 25y2m)
#90,Larry Christiansen,2620,37y7m,(#161 all-time among players aged 37y7m)
#91,Sergey Gorelov,2620,36y5m,(#173 all-time among players aged 36y5m)
#92,Paul Van der Sterren,2618,37y10m,(#169 all-time among players aged 37y10m)
#93,Konstantin Sakaev,2618,19y9m,(#60 all-time among players aged 19y9m)
#94,Igor Stohl,2618,29y4m,(#242 all-time among players aged 29y4m)
#95,Simen Agdestein,2618,26y8m,(#219 all-time among players aged 26y8m)
#96,Christopher Lutz,2617,22y11m,(#141 all-time among players aged 22y11m)
#97,Julian Hodgson,2616,30y6m,(#237 all-time among players aged 30y6m)
#98,Ye Jiangchuan,2615,33y2m,(#227 all-time among players aged 33y2m)
#99,Sergey Ionov,2615,32y0m,(#245 all-time among players aged 32y0m)
#100,Vidmantas Malisauskas,2615,30y5m,(#243 all-time among players aged 30y5m)
