,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: September 1996 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2833,33y5m,(#2 all-time among players aged 33y5m)
#2,Anatoly Karpov,2808,45y4m,(#1 all-time among players aged 45y4m)
#3,Viswanathan Anand,2805,26y9m,(#6 all-time among players aged 26y9m)
#4,Vladimir Kramnik,2791,21y3m,(#2 all-time among players aged 21y3m)
#5,Vassily Ivanchuk,2780,27y6m,(#11 all-time among players aged 27y6m)
#6,Gata Kamsky,2761,22y3m,(#10 all-time among players aged 22y3m)
#7,Veselin Topalov,2758,21y6m,(#8 all-time among players aged 21y6m)
#8,Alexei Shirov,2726,24y2m,(#26 all-time among players aged 24y2m)
#9,Boris Gelfand,2722,28y3m,(#40 all-time among players aged 28y3m)
#10,Valery Salov,2715,32y4m,(#43 all-time among players aged 32y4m)
#11,Alexey Dreev,2714,27y8m,(#49 all-time among players aged 27y8m)
#12,Evgeny Bareev,2712,29y10m,(#43 all-time among players aged 29y10m)
#13,Judit Polgar,2709,20y2m,(#11 all-time among players aged 20y2m)
#14,Michael Adams,2702,24y10m,(#41 all-time among players aged 24y10m)
#15,Predrag Nikolic,2697,36y0m,(#56 all-time among players aged 36y0m)
#16,Nigel Short,2696,31y3m,(#70 all-time among players aged 31y3m)
#17,Ivan Sokolov,2695,28y3m,(#63 all-time among players aged 28y3m)
#18,Alexander Khalifman,2693,30y8m,(#69 all-time among players aged 30y8m)
#19,Sergei Rublevsky,2691,21y11m,(#36 all-time among players aged 21y11m)
#20,Peter Svidler,2685,20y3m,(#20 all-time among players aged 20y3m)
#21,Vladimir Akopian,2683,24y9m,(#62 all-time among players aged 24y9m)
#22,Artur Jussupow,2682,36y7m,(#68 all-time among players aged 36y7m)
#23,Jaan Ehlvest,2680,33y11m,(#75 all-time among players aged 33y11m)
#24,Ulf Andersson,2679,45y3m,(#33 all-time among players aged 45y3m)
#25,Yasser Seirawan,2679,36y6m,(#73 all-time among players aged 36y6m)
#26,Sergei Tiviakov,2676,23y7m,(#63 all-time among players aged 23y7m)
#27,Viktor Korchnoi,2676,65y6m,(#1 all-time among players aged 65y6m)
#28,Jonathan Speelman,2675,39y11m,(#59 all-time among players aged 39y11m)
#29,Alexander Beliavsky,2674,42y9m,(#51 all-time among players aged 42y9m)
#30,Joel Lautier,2671,23y5m,(#67 all-time among players aged 23y5m)
#31,Kiril Georgiev,2662,30y10m,(#119 all-time among players aged 30y10m)
#32,Miguel Illescas Cordoba,2661,30y9m,(#119 all-time among players aged 30y9m)
#33,Boris Gulko,2657,49y7m,(#31 all-time among players aged 49y7m)
#34,Leonid Yudasin,2656,37y1m,(#88 all-time among players aged 37y1m)
#35,Zbynek Hracek,2655,26y0m,(#119 all-time among players aged 26y0m)
#36,Vladimir Epishin,2654,31y2m,(#133 all-time among players aged 31y2m)
#37,Zoltan Almasi,2654,20y1m,(#37 all-time among players aged 20y1m)
#38,Julio Granda Zuñiga,2653,29y7m,(#136 all-time among players aged 29y7m)
#39,Alexander Huzman,2653,34y5m,(#123 all-time among players aged 34y5m)
#40,Ilia Smirin,2649,28y8m,(#145 all-time among players aged 28y8m)
#41,Jeroen Piket,2649,27y8m,(#139 all-time among players aged 27y8m)
#42,Eduardas Rozentalis,2647,33y4m,(#129 all-time among players aged 33y4m)
#43,Alexander Chernin,2647,36y6m,(#117 all-time among players aged 36y6m)
#44,Vadim Zvjaginsev,2647,20y1m,(#42 all-time among players aged 20y1m)
#45,Vladimir Malaniuk,2646,39y2m,(#101 all-time among players aged 39y2m)
#46,Lembit Oll,2642,30y5m,(#160 all-time among players aged 30y5m)
#47,Peter Leko,2642,17y0m,(#11 all-time among players aged 17y0m)
#48,Vladislav Tkachiev,2640,22y10m,(#101 all-time among players aged 22y10m)
#49,Viacheslav Eingorn,2640,39y10m,(#104 all-time among players aged 39y10m)
#50,Michal Krasenkow,2639,32y10m,(#162 all-time among players aged 32y10m)
#51,Alexander Morozevich,2639,19y2m,(#34 all-time among players aged 19y2m)
#52,Matthew Sadler,2639,22y4m,(#90 all-time among players aged 22y4m)
#53,Robert Hübner,2638,47y10m,(#47 all-time among players aged 47y10m)
#54,Aleksej Aleksandrov,2638,23y4m,(#108 all-time among players aged 23y4m)
#55,Jan Timman,2637,44y9m,(#67 all-time among players aged 44y9m)
#56,Alexander Onischuk,2637,21y0m,(#60 all-time among players aged 21y0m)
#57,Curt Hansen,2636,32y0m,(#175 all-time among players aged 32y0m)
#58,Lubomír Ftácnik,2635,38y11m,(#120 all-time among players aged 38y11m)
#59,Utut Adianto,2635,31y6m,(#172 all-time among players aged 31y6m)
#60,Lev Psakhis,2634,37y10m,(#125 all-time among players aged 37y10m)
#61,Igor Novikov,2633,34y4m,(#173 all-time among players aged 34y4m)
#62,Zurab Azmaiparashvili,2633,36y6m,(#151 all-time among players aged 36y6m)
#63,Zdenko Kožul,2632,30y4m,(#187 all-time among players aged 30y4m)
#64,Oleg Korneev,2632,27y2m,(#179 all-time among players aged 27y2m)
#65,Semen Dvoiris,2631,37y10m,(#131 all-time among players aged 37y10m)
#66,Dimitri Komarov,2631,27y9m,(#180 all-time among players aged 27y9m)
#67,Mikhail Gurevich,2629,37y7m,(#134 all-time among players aged 37y7m)
#68,Sergei Movsesian,2629,17y10m,(#24 all-time among players aged 17y10m)
#69,John Nunn,2629,41y5m,(#127 all-time among players aged 41y5m)
#70,Yury Razuvaev,2628,50y11m,(#46 all-time among players aged 50y11m)
#71,Stanislav Savchenko,2627,29y8m,(#210 all-time among players aged 29y8m)
#72,Rustem Dautov,2627,30y10m,(#193 all-time among players aged 30y10m)
#73,Konstantin Sakaev,2626,22y5m,(#116 all-time among players aged 22y5m)
#74,Gregory Kaidanov,2626,36y11m,(#164 all-time among players aged 36y11m)
#75,Iván Morovic Fernández,2626,33y6m,(#190 all-time among players aged 33y6m)
#76,Boris Alterman,2625,26y4m,(#182 all-time among players aged 26y4m)
#77,Alex Yermolinsky,2624,38y5m,(#142 all-time among players aged 38y5m)
#78,Alexey Vyzmanavin,2623,36y8m,(#158 all-time among players aged 36y8m)
#79,Vasilios Kotronias,2623,32y1m,(#211 all-time among players aged 32y1m)
#80,Giorgi Giorgadze,2623,31y11m,(#215 all-time among players aged 31y11m)
#81,Rafael Vaganian,2623,44y11m,(#96 all-time among players aged 44y11m)
#82,Julian Hodgson,2622,33y2m,(#207 all-time among players aged 33y2m)
#83,Igor Glek,2622,34y10m,(#199 all-time among players aged 34y10m)
#84,Evgeny Sveshnikov,2621,46y7m,(#76 all-time among players aged 46y7m)
#85,Vladimir Tukmakov,2621,50y6m,(#55 all-time among players aged 50y6m)
#86,Lajos Portisch,2621,59y5m,(#20 all-time among players aged 59y5m)
#87,Ian Rogers,2619,36y3m,(#178 all-time among players aged 36y3m)
#88,Margeir Pétursson,2618,36y7m,(#181 all-time among players aged 36y7m)
#89,Loek van Wely,2618,23y11m,(#163 all-time among players aged 23y11m)
#90,Smbat Lputian,2616,38y7m,(#157 all-time among players aged 38y7m)
#91,Patrick Wolff,2616,28y7m,(#238 all-time among players aged 28y7m)
#92,Anthony Miles,2616,41y5m,(#149 all-time among players aged 41y5m)
#93,Ferdinand Hellers,2615,27y8m,(#230 all-time among players aged 27y8m)
#94,Edvins Kengis,2615,37y5m,(#186 all-time among players aged 37y5m)
#95,Aleksander Wojtkiewicz,2614,33y8m,(#211 all-time among players aged 33y8m)
#96,Sergey Dolmatov,2613,37y7m,(#187 all-time among players aged 37y7m)
#97,Vadim Milov,2612,24y1m,(#181 all-time among players aged 24y1m)
#98,Vlastimil Babula,2612,22y11m,(#158 all-time among players aged 22y11m)
#99,Yona Kosashvili,2611,26y2m,(#226 all-time among players aged 26y2m)
#100,Andrey Sokolov,2611,33y6m,(#241 all-time among players aged 33y6m)
