,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: February 1957 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Vassily Smyslov,2784,35y11m,(#7 all-time among players aged 35y11m)
#2,Paul Keres,2770,41y1m,(#8 all-time among players aged 41y1m)
#3,Mikhail Botvinnik,2764,45y6m,(#3 all-time among players aged 45y6m)
#4,David Bronstein,2762,33y0m,(#13 all-time among players aged 33y0m)
#5,Tigran Petrosian,2734,27y8m,(#30 all-time among players aged 27y8m)
#6,Mark Taimanov,2728,31y0m,(#33 all-time among players aged 31y0m)
#7,Svetozar Gligoric,2716,34y0m,(#41 all-time among players aged 34y0m)
#8,Yury Averbakh,2715,35y0m,(#39 all-time among players aged 35y0m)
#9,Viktor Korchnoi,2715,25y11m,(#38 all-time among players aged 25y11m)
#10,Efim Geller,2713,31y11m,(#50 all-time among players aged 31y11m)
#11,Samuel Reshevsky,2713,45y3m,(#21 all-time among players aged 45y3m)
#12,Boris Spassky,2712,20y1m,(#10 all-time among players aged 20y1m)
#13,Borislav Ivkov,2705,23y3m,(#33 all-time among players aged 23y3m)
#14,Miguel Najdorf,2703,46y10m,(#21 all-time among players aged 46y10m)
#15,Bent Larsen,2703,21y11m,(#30 all-time among players aged 21y11m)
#16,Mikhail Tal,2702,20y3m,(#16 all-time among players aged 20y3m)
#17,Aleksandar Matanovic,2692,26y9m,(#63 all-time among players aged 26y9m)
#18,Ratmir Kholmov,2685,31y9m,(#86 all-time among players aged 31y9m)
#19,László Szabó,2682,39y11m,(#49 all-time among players aged 39y11m)
#20,Fridrik Olafsson,2667,22y1m,(#52 all-time among players aged 22y1m)
#21,Ludek Pachmann,2663,32y9m,(#113 all-time among players aged 32y9m)
#22,Miroslav Filip,2659,28y4m,(#124 all-time among players aged 28y4m)
#23,Julio Bolbochán,2658,36y11m,(#90 all-time among players aged 36y11m)
#24,Gedeon Barcza,2657,45y6m,(#52 all-time among players aged 45y6m)
#25,Pal Benko,2648,28y7m,(#148 all-time among players aged 28y7m)
#26,Lev Aronin,2648,36y7m,(#111 all-time among players aged 36y7m)
#27,Larry Evans,2647,24y11m,(#124 all-time among players aged 24y11m)
#28,Alexander Kotov,2646,43y6m,(#70 all-time among players aged 43y6m)
#29,Oscar Panno,2645,21y11m,(#76 all-time among players aged 21y11m)
#30,Wolfgang Unzicker,2645,31y8m,(#150 all-time among players aged 31y8m)
#31,Semen Furman,2641,36y2m,(#135 all-time among players aged 36y2m)
#32,Alexander Tolush,2637,46y9m,(#63 all-time among players aged 46y9m)
#33,Georgy Ilivitsky,2635,35y10m,(#153 all-time among players aged 35y10m)
#34,Albéric O'Kelly de Galway,2634,45y9m,(#63 all-time among players aged 45y9m)
#35,Arthur Bisguier,2628,27y4m,(#188 all-time among players aged 27y4m)
#36,Erich Eliskases,2626,44y0m,(#103 all-time among players aged 44y0m)
#37,Rashid Nezhmetdinov,2623,44y2m,(#105 all-time among players aged 44y2m)
#38,Isaak Boleslavsky,2623,37y8m,(#156 all-time among players aged 37y8m)
#39,Evgeny Vasiukov,2619,23y11m,(#159 all-time among players aged 23y11m)
#40,Max Euwe,2619,55y9m,(#25 all-time among players aged 55y9m)
#41,Nikola Karaklajic,2619,31y0m,(#228 all-time among players aged 31y0m)
#42,Gideon Ståhlberg,2619,49y1m,(#59 all-time among players aged 49y1m)
#43,Vladimir Antoshin,2616,27y9m,(#226 all-time among players aged 27y9m)
#44,Salo Flohr,2615,48y3m,(#68 all-time among players aged 48y3m)
#45,Andrija Fuderer,2615,25y9m,(#210 all-time among players aged 25y9m)
#46,Klaus Darga,2611,23y0m,(#163 all-time among players aged 23y0m)
#47,Borislav Milic,2610,31y4m,(#259 all-time among players aged 31y4m)
#48,Herman Pilnik,2609,43y1m,(#128 all-time among players aged 43y1m)
#49,William Lombardy,2607,19y2m,(#60 all-time among players aged 19y2m)
#50,Braslav Rabar,2607,37y5m,(#206 all-time among players aged 37y5m)
#51,Petar Trifunovic,2603,46y6m,(#103 all-time among players aged 46y6m)
#52,Raúl Sanguinetti,2599,24y0m,(#219 all-time among players aged 24y0m)
#53,Vladas Mikenas,2598,46y10m,(#109 all-time among players aged 46y10m)
#54,Lev Polugaevsky,2596,22y3m,(#177 all-time among players aged 22y3m)
#55,Vasily Bivshev,2594,35y0m,(#281 all-time among players aged 35y0m)
#56,Konstantin Klaman,2593,39y2m,(#215 all-time among players aged 39y2m)
#57,Georgy Borisenko,2590,34y9m,(#304 all-time among players aged 34y9m)
#58,Božidar Djuraševic,2589,23y10m,(#264 all-time among players aged 23y10m)
#59,Anatoly Lutikov,2586,24y0m,(#270 all-time among players aged 24y0m)
#60,Alexey Suetin,2586,30y3m,(#375 all-time among players aged 30y3m)
#61,Carlos Guimard,2586,43y10m,(#179 all-time among players aged 43y10m)
#62,Vladlen Zurakhov,2585,26y9m,(#338 all-time among players aged 26y9m)
#63,Anatoly Bannik,2585,35y2m,(#312 all-time among players aged 35y2m)
