,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: November 1958 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Mikhail Tal,2775,22y0m,(#5 all-time among players aged 22y0m)
#2,Vassily Smyslov,2771,37y8m,(#10 all-time among players aged 37y8m)
#3,Mikhail Botvinnik,2764,47y3m,(#4 all-time among players aged 47y3m)
#4,Paul Keres,2757,42y10m,(#9 all-time among players aged 42y10m)
#5,David Bronstein,2751,34y9m,(#16 all-time among players aged 34y9m)
#6,Svetozar Gligoric,2743,35y9m,(#21 all-time among players aged 35y9m)
#7,Tigran Petrosian,2740,29y5m,(#23 all-time among players aged 29y5m)
#8,Viktor Korchnoi,2724,27y8m,(#38 all-time among players aged 27y8m)
#9,Efim Geller,2718,33y8m,(#37 all-time among players aged 33y8m)
#10,Mark Taimanov,2717,32y9m,(#40 all-time among players aged 32y9m)
#11,Boris Spassky,2713,21y10m,(#21 all-time among players aged 21y10m)
#12,Yury Averbakh,2705,36y9m,(#44 all-time among players aged 36y9m)
#13,Fridrik Olafsson,2692,23y10m,(#46 all-time among players aged 23y10m)
#14,Miguel Najdorf,2688,48y7m,(#21 all-time among players aged 48y7m)
#15,Ludek Pachmann,2688,34y6m,(#73 all-time among players aged 34y6m)
#16,László Szabó,2688,41y8m,(#40 all-time among players aged 41y8m)
#17,Samuel Reshevsky,2687,47y0m,(#28 all-time among players aged 47y0m)
#18,Pal Benko,2686,30y4m,(#86 all-time among players aged 30y4m)
#19,Bent Larsen,2684,23y8m,(#55 all-time among players aged 23y8m)
#20,Ratmir Kholmov,2682,33y6m,(#77 all-time among players aged 33y6m)
#21,Aleksandar Matanovic,2682,28y6m,(#84 all-time among players aged 28y6m)
#22,Lev Polugaevsky,2678,24y0m,(#58 all-time among players aged 24y0m)
#23,Oscar Panno,2677,23y8m,(#63 all-time among players aged 23y8m)
#24,Bobby Fischer,2666,15y8m,(#2 all-time among players aged 15y8m)
#25,Max Euwe,2664,57y6m,(#11 all-time among players aged 57y6m)
#26,Alexander Kotov,2663,45y3m,(#45 all-time among players aged 45y3m)
#27,Miroslav Filip,2659,30y1m,(#122 all-time among players aged 30y1m)
#28,Wolfgang Unzicker,2654,33y5m,(#122 all-time among players aged 33y5m)
#29,Borislav Ivkov,2652,25y0m,(#114 all-time among players aged 25y0m)
#30,Nikolay Krogius,2645,28y4m,(#157 all-time among players aged 28y4m)
#31,Semen Furman,2645,37y11m,(#108 all-time among players aged 37y11m)
#32,Alexander Tolush,2638,48y6m,(#45 all-time among players aged 48y6m)
#33,Isaak Boleslavsky,2637,39y5m,(#110 all-time among players aged 39y5m)
#34,Evgeny Vasiukov,2637,25y8m,(#146 all-time among players aged 25y8m)
#35,Raúl Sanguinetti,2637,25y9m,(#146 all-time among players aged 25y9m)
#36,William Lombardy,2634,20y11m,(#63 all-time among players aged 20y11m)
#37,Larry Evans,2631,26y8m,(#173 all-time among players aged 26y8m)
#38,Wolfgang Uhlmann,2630,23y8m,(#133 all-time among players aged 23y8m)
#39,Gideon Ståhlberg,2630,50y10m,(#46 all-time among players aged 50y10m)
#40,Gedeon Barcza,2630,47y3m,(#60 all-time among players aged 47y3m)
#41,Bukhuti Gurgenidze,2629,25y0m,(#163 all-time among players aged 25y0m)
#42,Lothar Schmid,2627,30y6m,(#202 all-time among players aged 30y6m)
#43,Aivars Gipslis,2626,21y9m,(#108 all-time among players aged 21y9m)
#44,Lev Aronin,2624,38y4m,(#143 all-time among players aged 38y4m)
#45,Vladimir Antoshin,2624,29y6m,(#217 all-time among players aged 29y6m)
