,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: November 1952 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Samuel Reshevsky,2779,41y0m,(#7 all-time among players aged 41y0m)
#2,Mikhail Botvinnik,2768,41y3m,(#10 all-time among players aged 41y3m)
#3,Vassily Smyslov,2768,31y8m,(#11 all-time among players aged 31y8m)
#4,Miguel Najdorf,2748,42y7m,(#15 all-time among players aged 42y7m)
#5,David Bronstein,2739,28y9m,(#29 all-time among players aged 28y9m)
#6,Paul Keres,2734,36y10m,(#29 all-time among players aged 36y10m)
#7,Efim Geller,2732,27y8m,(#32 all-time among players aged 27y8m)
#8,Alexander Kotov,2730,39y3m,(#20 all-time among players aged 39y3m)
#9,Gideon Ståhlberg,2725,44y10m,(#16 all-time among players aged 44y10m)
#10,Isaak Boleslavsky,2723,33y5m,(#33 all-time among players aged 33y5m)
#11,László Szabó,2717,35y8m,(#40 all-time among players aged 35y8m)
#12,Mark Taimanov,2709,26y9m,(#49 all-time among players aged 26y9m)
#13,Svetozar Gligoric,2701,29y9m,(#57 all-time among players aged 29y9m)
#14,Max Euwe,2696,51y6m,(#18 all-time among players aged 51y6m)
#15,Tigran Petrosian,2692,23y5m,(#44 all-time among players aged 23y5m)
#16,Alexander Tolush,2677,42y6m,(#50 all-time among players aged 42y6m)
#17,Julio Bolbochán,2676,32y8m,(#89 all-time among players aged 32y8m)
#18,Erich Eliskases,2666,39y9m,(#64 all-time among players aged 39y9m)
#19,Lev Aronin,2666,32y4m,(#109 all-time among players aged 32y4m)
#20,Wolfgang Unzicker,2662,27y5m,(#115 all-time among players aged 27y5m)
#21,Salo Flohr,2652,44y0m,(#57 all-time among players aged 44y0m)
#22,Yury Averbakh,2651,30y9m,(#139 all-time among players aged 30y9m)
#23,Ludek Pachmann,2651,28y6m,(#138 all-time among players aged 28y6m)
#24,Herman Pilnik,2651,38y10m,(#93 all-time among players aged 38y10m)
#25,Oleg Moiseev,2645,27y6m,(#145 all-time among players aged 27y6m)
#26,Petar Trifunovic,2643,42y3m,(#90 all-time among players aged 42y3m)
#27,Larry Evans,2642,20y8m,(#58 all-time among players aged 20y8m)
#28,Reuben Fine,2638,38y1m,(#115 all-time among players aged 38y1m)
#29,Robert Byrne,2638,24y7m,(#138 all-time among players aged 24y7m)
#30,Nicolas Rossolimo,2638,42y9m,(#87 all-time among players aged 42y9m)
#31,Andrija Fuderer,2634,21y6m,(#79 all-time among players aged 21y6m)
#32,Anatoly Lutikov,2632,19y9m,(#46 all-time among players aged 19y9m)
#33,Albéric O'Kelly de Galway,2628,41y6m,(#129 all-time among players aged 41y6m)
#34,Gedeon Barcza,2628,41y3m,(#130 all-time among players aged 41y3m)
#35,Vladimir Simagin,2627,33y5m,(#182 all-time among players aged 33y5m)
#36,Vasja Pirc,2627,44y11m,(#89 all-time among players aged 44y11m)
#37,Héctor Rossetto,2623,30y2m,(#218 all-time among players aged 30y2m)
#38,Viktor Korchnoi,2622,21y8m,(#111 all-time among players aged 21y8m)
