,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: May 1950 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Mikhail Botvinnik,2796,38y9m,(#5 all-time among players aged 38y9m)
#2,David Bronstein,2780,26y3m,(#10 all-time among players aged 26y3m)
#3,Vassily Smyslov,2767,29y2m,(#11 all-time among players aged 29y2m)
#4,Isaak Boleslavsky,2760,30y11m,(#16 all-time among players aged 30y11m)
#5,Alexander Kotov,2748,36y9m,(#18 all-time among players aged 36y9m)
#6,Miguel Najdorf,2739,40y1m,(#18 all-time among players aged 40y1m)
#7,Paul Keres,2734,34y4m,(#25 all-time among players aged 34y4m)
#8,Samuel Reshevsky,2728,38y6m,(#23 all-time among players aged 38y6m)
#9,Reuben Fine,2726,35y7m,(#33 all-time among players aged 35y7m)
#10,Gideon Stĺhlberg,2722,42y4m,(#25 all-time among players aged 42y4m)
#11,Efim Geller,2705,25y2m,(#42 all-time among players aged 25y2m)
#12,László Szabó,2699,33y2m,(#56 all-time among players aged 33y2m)
#13,Svetozar Gligoric,2697,27y3m,(#68 all-time among players aged 27y3m)
#14,Erich Eliskases,2692,37y3m,(#51 all-time among players aged 37y3m)
#15,Semen Furman,2684,29y5m,(#82 all-time among players aged 29y5m)
#16,Yury Averbakh,2669,28y3m,(#101 all-time among players aged 28y3m)
#17,Vasja Pirc,2667,42y5m,(#60 all-time among players aged 42y5m)
#18,Julio Bolbochán,2664,30y2m,(#113 all-time among players aged 30y2m)
#19,Petar Trifunovic,2663,39y9m,(#70 all-time among players aged 39y9m)
#20,Salo Flohr,2662,41y6m,(#72 all-time among players aged 41y6m)
#21,Andor Lilienthal,2661,39y0m,(#77 all-time among players aged 39y0m)
#22,Efim Bogoljubow,2656,61y1m,(#5 all-time among players aged 61y1m)
#23,Max Euwe,2654,49y0m,(#34 all-time among players aged 49y0m)
#24,Nicolas Rossolimo,2650,40y3m,(#90 all-time among players aged 40y3m)
#25,Igor Bondarevsky,2649,37y0m,(#97 all-time among players aged 37y0m)
#26,Héctor Rossetto,2649,27y8m,(#138 all-time among players aged 27y8m)
#27,Mark Taimanov,2647,24y3m,(#110 all-time among players aged 24y3m)
#28,Isaak Lipnitsky,2643,27y4m,(#144 all-time among players aged 27y4m)
#29,Herman Pilnik,2640,36y4m,(#135 all-time among players aged 36y4m)
#30,Ludek Pachmann,2639,26y0m,(#145 all-time among players aged 26y0m)
#31,Carlos Guimard,2638,37y1m,(#123 all-time among players aged 37y1m)
#32,Alexander Tolush,2638,40y0m,(#109 all-time among players aged 40y0m)
#33,Gedeon Barcza,2636,38y9m,(#121 all-time among players aged 38y9m)
#34,Vladimir Simagin,2631,30y11m,(#188 all-time among players aged 30y11m)
#35,Lev Aronin,2626,29y10m,(#215 all-time among players aged 29y10m)
#36,Ratmir Kholmov,2623,25y0m,(#177 all-time among players aged 25y0m)
#37,Eero Böök,2623,40y3m,(#134 all-time among players aged 40y3m)
#38,Jan Foltys,2620,41y7m,(#140 all-time among players aged 41y7m)
#39,Viacheslav Ragozin,2620,41y7m,(#141 all-time among players aged 41y7m)
#40,Pal Benko,2619,21y10m,(#123 all-time among players aged 21y10m)
#41,Tigran Petrosian,2617,20y11m,(#93 all-time among players aged 20y11m)
#42,Anatoly Bannik,2613,28y5m,(#249 all-time among players aged 28y5m)
#43,Wolfgang Unzicker,2613,24y11m,(#203 all-time among players aged 24y11m)
#44,Antonio Medina García,2604,30y7m,(#298 all-time among players aged 30y7m)
#45,Elmars Zemgalis,2603,26y8m,(#261 all-time among players aged 26y8m)
#46,Albéric O'Kelly de Galway,2601,39y0m,(#200 all-time among players aged 39y0m)
#47,Georgy Lisitsin,2599,40y7m,(#186 all-time among players aged 40y7m)
#48,Georgy Ilivitsky,2592,29y1m,(#326 all-time among players aged 29y1m)
#49,Georg Kieninger,2592,47y11m,(#97 all-time among players aged 47y11m)
#50,Vladas Mikenas,2588,40y1m,(#213 all-time among players aged 40y1m)
#51,Moshe Czerniak,2588,40y3m,(#220 all-time among players aged 40y3m)
#52,Nikolay Novotelnov,2582,38y5m,(#283 all-time among players aged 38y5m)
#53,Vasily Panov,2581,43y6m,(#185 all-time among players aged 43y6m)
#54,Johannes Donner,2581,22y10m,(#236 all-time among players aged 22y10m)
#55,Alexander Konstantinopolsky,2580,40y3m,(#235 all-time among players aged 40y3m)
#56,Daniel Yanofsky,2576,25y2m,(#345 all-time among players aged 25y2m)
#57,Ortvin Sarapu,2572,26y4m,(#399 all-time among players aged 26y4m)
#58,Vladimir Alatortsev,2572,41y0m,(#261 all-time among players aged 41y0m)
#59,Grigory Levenfish,2571,61y2m,(#22 all-time among players aged 61y2m)
#60,Pablo Michel,2571,44y5m,(#198 all-time among players aged 44y5m)
#61,Cenek Kottnauer,2569,40y3m,(#267 all-time among players aged 40y3m)
#62,Alexey Sokolsky,2569,41y7m,(#259 all-time among players aged 41y7m)
#63,Aleksandar Matanovic,2568,20y0m,(#133 all-time among players aged 20y0m)
#64,Saviely Tartakower,2565,63y3m,(#14 all-time among players aged 63y3m)
#65,Oleg Moiseev,2565,25y0m,(#385 all-time among players aged 25y0m)
#66,Jácobo Bolbochán,2565,43y5m,(#230 all-time among players aged 43y5m)
#67,Alexander Chistiakov,2564,36y4m,(#376 all-time among players aged 36y4m)
#68,Nikolay Kopilov,2563,30y7m,(#483 all-time among players aged 30y7m)
#69,Nicolaas Cortlever,2563,34y11m,(#418 all-time among players aged 34y11m)
#70,Braslav Rabar,2562,30y8m,(#489 all-time among players aged 30y8m)
#71,Lodewijk Prins,2561,37y4m,(#372 all-time among players aged 37y4m)
#72,Al Horowitz,2560,42y6m,(#258 all-time among players aged 42y6m)
#73,Evgeny Zagoriansky,2560,39y9m,(#318 all-time among players aged 39y9m)
#74,Georgy Borisenko,2559,28y0m,(#495 all-time among players aged 28y0m)
#75,Gösta Stoltz,2557,46y0m,(#202 all-time among players aged 46y0m)
#76,József Szily,2556,36y7m,(#414 all-time among players aged 36y7m)
#77,Vitaly Tarasov,2554,27y4m,(#520 all-time among players aged 27y4m)
#78,Lothar Schmid,2554,22y0m,(#304 all-time among players aged 22y0m)
#79,Borislav Ivkov,2554,16y6m,(#34 all-time among players aged 16y6m)
#80,Vitaly Chekhover,2554,41y5m,(#316 all-time among players aged 41y5m)
#81,Vladimir Makogonov,2553,45y9m,(#219 all-time among players aged 45y9m)
#82,Stojan Puc,2553,29y1m,(#531 all-time among players aged 29y1m)
#83,Erik Lundin,2552,45y10m,(#220 all-time among players aged 45y10m)
#84,Paul Tröger,2552,36y11m,(#426 all-time among players aged 36y11m)
