,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: April 1959 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Mikhail Tal,2778,22y5m,(#6 all-time among players aged 22y5m)
#2,Vassily Smyslov,2761,38y1m,(#12 all-time among players aged 38y1m)
#3,Mikhail Botvinnik,2760,47y8m,(#4 all-time among players aged 47y8m)
#4,Tigran Petrosian,2755,29y10m,(#11 all-time among players aged 29y10m)
#5,Paul Keres,2743,43y3m,(#17 all-time among players aged 43y3m)
#6,Svetozar Gligoric,2735,36y2m,(#27 all-time among players aged 36y2m)
#7,Boris Spassky,2730,22y3m,(#19 all-time among players aged 22y3m)
#8,Mark Taimanov,2728,33y2m,(#32 all-time among players aged 33y2m)
#9,David Bronstein,2728,35y2m,(#27 all-time among players aged 35y2m)
#10,Viktor Korchnoi,2723,28y1m,(#39 all-time among players aged 28y1m)
#11,Efim Geller,2712,34y1m,(#46 all-time among players aged 34y1m)
#12,Ratmir Kholmov,2709,33y11m,(#47 all-time among players aged 33y11m)
#13,Yury Averbakh,2706,37y2m,(#42 all-time among players aged 37y2m)
#14,Lev Polugaevsky,2696,24y5m,(#46 all-time among players aged 24y5m)
#15,Ludek Pachmann,2689,34y11m,(#72 all-time among players aged 34y11m)
#16,Samuel Reshevsky,2688,47y5m,(#25 all-time among players aged 47y5m)
#17,László Szabó,2685,42y1m,(#43 all-time among players aged 42y1m)
#18,Fridrik Olafsson,2684,24y3m,(#54 all-time among players aged 24y3m)
#19,Miguel Najdorf,2683,49y0m,(#21 all-time among players aged 49y0m)
#20,Bent Larsen,2672,24y1m,(#69 all-time among players aged 24y1m)
#21,Oscar Panno,2672,24y1m,(#72 all-time among players aged 24y1m)
#22,Aleksandar Matanovic,2671,28y11m,(#96 all-time among players aged 28y11m)
#23,Bobby Fischer,2668,16y1m,(#3 all-time among players aged 16y1m)
#24,Pal Benko,2665,30y9m,(#113 all-time among players aged 30y9m)
#25,Max Euwe,2657,57y11m,(#12 all-time among players aged 57y11m)
#26,Alexander Kotov,2654,45y8m,(#52 all-time among players aged 45y8m)
#27,Lajos Portisch,2653,22y0m,(#68 all-time among players aged 22y0m)
#28,Miroslav Filip,2652,30y6m,(#139 all-time among players aged 30y6m)
#29,Wolfgang Uhlmann,2650,24y1m,(#101 all-time among players aged 24y1m)
#30,Borislav Ivkov,2648,25y5m,(#130 all-time among players aged 25y5m)
#31,Wolfgang Unzicker,2648,33y10m,(#135 all-time among players aged 33y10m)
#32,Alexander Tolush,2640,48y11m,(#44 all-time among players aged 48y11m)
#33,Isaak Boleslavsky,2635,39y10m,(#113 all-time among players aged 39y10m)
#34,Gedeon Barcza,2635,47y8m,(#51 all-time among players aged 47y8m)
#35,Semen Furman,2633,38y4m,(#125 all-time among players aged 38y4m)
#36,William Lombardy,2633,21y4m,(#75 all-time among players aged 21y4m)
#37,Lothar Schmid,2632,30y11m,(#181 all-time among players aged 30y11m)
#38,Aivars Gipslis,2627,22y2m,(#106 all-time among players aged 22y2m)
#39,Raúl Sanguinetti,2627,26y2m,(#175 all-time among players aged 26y2m)
#40,Gideon Ståhlberg,2625,51y3m,(#45 all-time among players aged 51y3m)
#41,Arturo Pomar Salamanca,2624,27y7m,(#195 all-time among players aged 27y7m)
#42,Bukhuti Gurgenidze,2623,25y5m,(#180 all-time among players aged 25y5m)
#43,Larry Evans,2623,27y1m,(#213 all-time among players aged 27y1m)
#44,Vladimir Antoshin,2619,29y11m,(#232 all-time among players aged 29y11m)
#45,Lev Aronin,2619,38y9m,(#155 all-time among players aged 38y9m)
#46,Eduard Gufeld,2618,23y1m,(#148 all-time among players aged 23y1m)
#47,Klaus Darga,2618,25y2m,(#196 all-time among players aged 25y2m)
#48,Evgeny Vasiukov,2617,26y1m,(#204 all-time among players aged 26y1m)
#49,Nikolay Krogius,2617,28y9m,(#238 all-time among players aged 28y9m)
#50,Anatoly Lutikov,2616,26y2m,(#210 all-time among players aged 26y2m)
#51,Johannes Donner,2616,31y9m,(#239 all-time among players aged 31y9m)
#52,Jacob Yukhtman,2609,24y3m,(#197 all-time among players aged 24y3m)
#53,Andrija Fuderer,2609,27y11m,(#258 all-time among players aged 27y11m)
#54,Alexey Suetin,2605,32y5m,(#278 all-time among players aged 32y5m)
#55,Petar Trifunovic,2602,48y8m,(#83 all-time among players aged 48y8m)
#56,Anatoly Bannik,2598,37y4m,(#231 all-time among players aged 37y4m)
#57,Salo Flohr,2596,50y5m,(#76 all-time among players aged 50y5m)
#58,Albéric O'Kelly de Galway,2596,47y11m,(#90 all-time among players aged 47y11m)
#59,Herman Pilnik,2595,45y3m,(#133 all-time among players aged 45y3m)
#60,István Bilek,2593,26y8m,(#307 all-time among players aged 26y8m)
#61,Frank Anderson,2592,31y3m,(#341 all-time among players aged 31y3m)
#62,Alexander Cherepkov,2591,38y6m,(#239 all-time among players aged 38y6m)
#63,Erich Eliskases,2587,46y2m,(#129 all-time among players aged 46y2m)
#64,Daniel Yanofsky,2586,34y1m,(#319 all-time among players aged 34y1m)
#65,Rashid Nezhmetdinov,2586,46y4m,(#131 all-time among players aged 46y4m)
#66,Georgy Ilivitsky,2583,38y0m,(#275 all-time among players aged 38y0m)
#67,James Sherwin,2583,25y6m,(#325 all-time among players aged 25y6m)
#68,Milan Matulovic,2581,23y10m,(#284 all-time among players aged 23y10m)
#69,Vladislav Shianovsky,2581,29y4m,(#379 all-time among players aged 29y4m)
#70,Borislav Milic,2580,33y6m,(#366 all-time among players aged 33y6m)
#71,Yury Sakharov,2579,36y7m,(#316 all-time among players aged 36y7m)
#72,Vladimir Simagin,2578,39y10m,(#250 all-time among players aged 39y10m)
#73,Mario Bertok,2575,29y7m,(#422 all-time among players aged 29y7m)
#74,Georgy Tringov,2574,22y1m,(#223 all-time among players aged 22y1m)
