,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: January 1963 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Tigran Petrosian,2792,33y7m,(#8 all-time among players aged 33y7m)
#2,Viktor Korchnoi,2761,31y10m,(#14 all-time among players aged 31y10m)
#3,Efim Geller,2758,37y10m,(#13 all-time among players aged 37y10m)
#4,Boris Spassky,2758,26y0m,(#12 all-time among players aged 26y0m)
#5,Mikhail Botvinnik,2756,51y5m,(#3 all-time among players aged 51y5m)
#6,Paul Keres,2755,47y0m,(#6 all-time among players aged 47y0m)
#7,Bobby Fischer,2752,19y10m,(#3 all-time among players aged 19y10m)
#8,Mikhail Tal,2731,26y2m,(#30 all-time among players aged 26y2m)
#9,Vassily Smyslov,2728,41y10m,(#22 all-time among players aged 41y10m)
#10,Lev Polugaevsky,2727,28y2m,(#37 all-time among players aged 28y2m)
#11,Svetozar Gligoric,2710,39y11m,(#32 all-time among players aged 39y11m)
#12,Evgeny Vasiukov,2704,29y10m,(#53 all-time among players aged 29y10m)
#13,Yury Averbakh,2703,40y11m,(#34 all-time among players aged 40y11m)
#14,Miguel Najdorf,2692,52y9m,(#16 all-time among players aged 52y9m)
#15,Mark Taimanov,2692,36y11m,(#49 all-time among players aged 36y11m)
#16,David Bronstein,2685,38y11m,(#50 all-time among players aged 38y11m)
#17,Ratmir Kholmov,2681,37y8m,(#58 all-time among players aged 37y8m)
#18,Leonid Stein,2680,28y2m,(#84 all-time among players aged 28y2m)
#19,Samuel Reshevsky,2669,51y2m,(#25 all-time among players aged 51y2m)
#20,Lajos Portisch,2661,25y9m,(#104 all-time among players aged 25y9m)
#21,Borislav Ivkov,2660,29y2m,(#119 all-time among players aged 29y2m)
#22,Fridrik Olafsson,2658,28y0m,(#119 all-time among players aged 28y0m)
#23,Wolfgang Uhlmann,2654,27y10m,(#126 all-time among players aged 27y10m)
#24,Raúl Sanguinetti,2654,29y11m,(#136 all-time among players aged 29y11m)
#25,Larry Evans,2653,30y10m,(#135 all-time among players aged 30y10m)
#26,Aivars Gipslis,2651,25y11m,(#125 all-time among players aged 25y11m)
#27,Isaak Boleslavsky,2650,43y7m,(#62 all-time among players aged 43y7m)
#28,Lothar Schmid,2647,34y8m,(#132 all-time among players aged 34y8m)
#29,William Lombardy,2646,25y1m,(#124 all-time among players aged 25y1m)
#30,Pal Benko,2645,34y6m,(#143 all-time among players aged 34y6m)
#31,Arturo Pomar Salamanca,2633,31y4m,(#183 all-time among players aged 31y4m)
#32,Aleksandar Matanovic,2632,32y8m,(#182 all-time among players aged 32y8m)
#33,Miroslav Filip,2630,34y3m,(#177 all-time among players aged 34y3m)
#34,Robert Byrne,2627,34y9m,(#185 all-time among players aged 34y9m)
#35,Petar Trifunovic,2627,52y5m,(#39 all-time among players aged 52y5m)
#36,Alexander Kotov,2626,49y5m,(#48 all-time among players aged 49y5m)
#37,Vladimir Antoshin,2623,33y8m,(#195 all-time among players aged 33y8m)
#38,Wolfgang Unzicker,2622,37y7m,(#157 all-time among players aged 37y7m)
#39,László Szabó,2619,45y10m,(#83 all-time among players aged 45y10m)
#40,Klaus Darga,2619,28y11m,(#236 all-time among players aged 28y11m)
#41,Janis Klovans,2619,27y9m,(#214 all-time among players aged 27y9m)
#42,Georgy Tringov,2615,25y10m,(#207 all-time among players aged 25y10m)
#43,Donald Byrne,2615,32y7m,(#239 all-time among players aged 32y7m)
#44,Leonid Shamkovich,2612,39y7m,(#169 all-time among players aged 39y7m)
#45,Bruno Parma,2610,21y1m,(#107 all-time among players aged 21y1m)
#46,Milan Matulovic,2609,27y7m,(#244 all-time among players aged 27y7m)
#47,Anatoly Bannik,2609,41y1m,(#161 all-time among players aged 41y1m)
#48,Semen Furman,2607,42y1m,(#154 all-time among players aged 42y1m)
#49,Vladimir Simagin,2606,43y7m,(#134 all-time among players aged 43y7m)
#50,Julio Bolbochán,2604,42y10m,(#142 all-time among players aged 42y10m)
#51,Ludek Pachmann,2603,38y8m,(#196 all-time among players aged 38y8m)
#52,Eduard Gufeld,2598,26y10m,(#277 all-time among players aged 26y10m)
#53,Héctor Rossetto,2597,40y4m,(#192 all-time among players aged 40y4m)
#54,Arthur Bisguier,2596,33y3m,(#297 all-time among players aged 33y3m)
#55,István Bilek,2595,30y5m,(#333 all-time among players aged 30y5m)
#56,Bent Larsen,2594,27y10m,(#319 all-time among players aged 27y10m)
#57,Lev Aronin,2593,42y6m,(#169 all-time among players aged 42y6m)
#58,Theodor Ghitescu,2593,29y0m,(#327 all-time among players aged 29y0m)
#59,Yury Kots,2591,29y1m,(#328 all-time among players aged 29y1m)
#60,Nikola Padevsky,2590,29y8m,(#357 all-time among players aged 29y8m)
#61,Felix Ignatiev,2588,31y0m,(#362 all-time among players aged 31y0m)
#62,Vladimir Bagirov,2587,26y5m,(#335 all-time among players aged 26y5m)
#63,Johannes Donner,2586,35y6m,(#300 all-time among players aged 35y6m)
#64,Dragoljub Minic,2582,25y10m,(#336 all-time among players aged 25y10m)
#65,Oscar Panno,2582,27y10m,(#372 all-time among players aged 27y10m)
#66,Gedeon Barcza,2581,51y5m,(#79 all-time among players aged 51y5m)
#67,Alexey Suetin,2581,36y2m,(#307 all-time among players aged 36y2m)
#68,Victor Ciocaltea,2580,31y0m,(#392 all-time among players aged 31y0m)
#69,Milko Bobotsov,2580,31y4m,(#394 all-time among players aged 31y4m)
#70,Vitaly Tarasov,2579,40y0m,(#238 all-time among players aged 40y0m)
#71,Gavriil Veresov,2577,50y6m,(#98 all-time among players aged 50y6m)
#72,Nikolay Krogius,2577,32y6m,(#391 all-time among players aged 32y6m)
#73,Alexander Cherepkov,2577,42y3m,(#212 all-time among players aged 42y3m)
#74,William Addison,2576,29y2m,(#405 all-time among players aged 29y2m)
#75,Herman Pilnik,2574,49y0m,(#119 all-time among players aged 49y0m)
#76,Tan Hong Ghee,2574,,
#77,Anatoly Lutikov,2573,29y11m,(#430 all-time among players aged 29y11m)
#78,Dragoljub Velimirovic,2573,20y8m,(#167 all-time among players aged 20y8m)
#79,Dragoljub Ciric,2572,27y2m,(#416 all-time among players aged 27y2m)
#80,Abram Khasin,2571,39y11m,(#264 all-time among players aged 39y11m)
#81,Andor Lilienthal,2571,51y8m,(#95 all-time among players aged 51y8m)
#82,Albéric O'Kelly de Galway,2571,51y8m,(#96 all-time among players aged 51y8m)
#83,Jonathan Penrose,2570,29y3m,(#434 all-time among players aged 29y3m)
#84,Vlastimil Hort,2569,19y0m,(#92 all-time among players aged 19y0m)
#85,Levente Lengyel,2567,29y7m,(#452 all-time among players aged 29y7m)
#86,Wolfgang Pietzsch,2567,32y1m,(#461 all-time among players aged 32y1m)
#87,Mijo Udovcic,2566,42y4m,(#248 all-time among players aged 42y4m)
#88,Božidar Djuraševic,2563,29y9m,(#479 all-time among players aged 29y9m)
#89,Rashid Nezhmetdinov,2563,50y1m,(#121 all-time among players aged 50y1m)
#90,Enver Bukic,2563,25y1m,(#402 all-time among players aged 25y1m)
#91,Alexander Tolush,2561,52y8m,(#87 all-time among players aged 52y8m)
#92,Charles Kalme,2559,23y2m,(#336 all-time among players aged 23y2m)
#93,Boris Vladimirov,2557,33y8m,(#479 all-time among players aged 33y8m)
#94,Iivo Nei,2555,31y3m,(#525 all-time among players aged 31y3m)
#95,Alexander Zaitsev,2554,27y7m,(#516 all-time among players aged 27y7m)
#96,Anatoly Lein,2554,31y10m,(#548 all-time among players aged 31y10m)
#97,Ervin Haag,2552,30y0m,(#567 all-time among players aged 30y0m)
#98,Vladislav Shianovsky,2550,33y1m,(#535 all-time among players aged 33y1m)
#99,Florin Gheorghiu,2549,18y9m,(#100 all-time among players aged 18y9m)
#100,Karoly Honfi,2548,32y3m,(#572 all-time among players aged 32y3m)
