,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: May 1957 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Vassily Smyslov,2792,36y2m,(#7 all-time among players aged 36y2m)
#2,Paul Keres,2768,41y4m,(#10 all-time among players aged 41y4m)
#3,David Bronstein,2763,33y3m,(#12 all-time among players aged 33y3m)
#4,Mikhail Botvinnik,2758,45y9m,(#6 all-time among players aged 45y9m)
#5,Tigran Petrosian,2734,27y11m,(#33 all-time among players aged 27y11m)
#6,Mark Taimanov,2726,31y3m,(#36 all-time among players aged 31y3m)
#7,Svetozar Gligoric,2720,34y3m,(#37 all-time among players aged 34y3m)
#8,Viktor Korchnoi,2718,26y2m,(#37 all-time among players aged 26y2m)
#9,Boris Spassky,2713,20y4m,(#11 all-time among players aged 20y4m)
#10,Bent Larsen,2712,22y2m,(#23 all-time among players aged 22y2m)
#11,Samuel Reshevsky,2712,45y6m,(#23 all-time among players aged 45y6m)
#12,Yury Averbakh,2711,35y3m,(#41 all-time among players aged 35y3m)
#13,Efim Geller,2710,32y2m,(#46 all-time among players aged 32y2m)
#14,Mikhail Tal,2704,20y6m,(#16 all-time among players aged 20y6m)
#15,Miguel Najdorf,2703,47y1m,(#19 all-time among players aged 47y1m)
#16,Borislav Ivkov,2694,23y6m,(#41 all-time among players aged 23y6m)
#17,Aleksandar Matanovic,2692,27y0m,(#68 all-time among players aged 27y0m)
#18,László Szabó,2686,40y2m,(#48 all-time among players aged 40y2m)
#19,Ratmir Kholmov,2680,32y0m,(#92 all-time among players aged 32y0m)
#20,Fridrik Olafsson,2676,22y4m,(#48 all-time among players aged 22y4m)
#21,Gedeon Barcza,2667,45y9m,(#42 all-time among players aged 45y9m)
#22,Ludek Pachmann,2666,33y0m,(#103 all-time among players aged 33y0m)
#23,Miroslav Filip,2658,28y7m,(#123 all-time among players aged 28y7m)
#24,Pal Benko,2656,28y10m,(#123 all-time among players aged 28y10m)
#25,Oscar Panno,2655,22y2m,(#66 all-time among players aged 22y2m)
#26,Julio Bolbochán,2653,37y2m,(#97 all-time among players aged 37y2m)
#27,Alexander Kotov,2650,43y9m,(#63 all-time among players aged 43y9m)
#28,Lev Aronin,2647,36y10m,(#107 all-time among players aged 36y10m)
#29,Wolfgang Unzicker,2646,31y11m,(#149 all-time among players aged 31y11m)
#30,Semen Furman,2644,36y5m,(#124 all-time among players aged 36y5m)
#31,Alexander Tolush,2641,47y0m,(#57 all-time among players aged 47y0m)
#32,Larry Evans,2635,25y2m,(#153 all-time among players aged 25y2m)
#33,Max Euwe,2631,56y0m,(#24 all-time among players aged 56y0m)
#34,Georgy Ilivitsky,2630,36y1m,(#157 all-time among players aged 36y1m)
#35,Albéric O'Kelly de Galway,2628,46y0m,(#69 all-time among players aged 46y0m)
#36,Isaak Boleslavsky,2625,37y11m,(#148 all-time among players aged 37y11m)
#37,Erich Eliskases,2623,44y3m,(#103 all-time among players aged 44y3m)
#38,Gideon Ståhlberg,2621,49y4m,(#51 all-time among players aged 49y4m)
#39,Vladimir Antoshin,2619,28y0m,(#212 all-time among players aged 28y0m)
#40,Evgeny Vasiukov,2618,24y2m,(#161 all-time among players aged 24y2m)
#41,Klaus Darga,2616,23y3m,(#155 all-time among players aged 23y3m)
#42,Arthur Bisguier,2616,27y7m,(#222 all-time among players aged 27y7m)
#43,Rashid Nezhmetdinov,2616,44y5m,(#114 all-time among players aged 44y5m)
#44,Raúl Sanguinetti,2615,24y3m,(#177 all-time among players aged 24y3m)
