,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: February 1956 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Vassily Smyslov,2792,34y11m,(#5 all-time among players aged 34y11m)
#2,Paul Keres,2780,40y1m,(#7 all-time among players aged 40y1m)
#3,David Bronstein,2767,32y0m,(#11 all-time among players aged 32y0m)
#4,Mikhail Botvinnik,2755,44y6m,(#5 all-time among players aged 44y6m)
#5,Tigran Petrosian,2752,26y8m,(#15 all-time among players aged 26y8m)
#6,Samuel Reshevsky,2747,44y3m,(#10 all-time among players aged 44y3m)
#7,Boris Spassky,2727,19y1m,(#6 all-time among players aged 19y1m)
#8,Mark Taimanov,2723,30y0m,(#32 all-time among players aged 30y0m)
#9,Efim Geller,2720,30y11m,(#39 all-time among players aged 30y11m)
#10,Alexander Kotov,2707,42y6m,(#29 all-time among players aged 42y6m)
#11,Miguel Najdorf,2707,45y10m,(#21 all-time among players aged 45y10m)
#12,Borislav Ivkov,2707,22y3m,(#26 all-time among players aged 22y3m)
#13,Viktor Korchnoi,2706,24y11m,(#40 all-time among players aged 24y11m)
#14,Svetozar Gligoric,2696,33y0m,(#61 all-time among players aged 33y0m)
#15,Yury Averbakh,2694,34y0m,(#59 all-time among players aged 34y0m)
#16,Aleksandar Matanovic,2693,25y9m,(#57 all-time among players aged 25y9m)
#17,László Szabó,2693,38y11m,(#43 all-time among players aged 38y11m)
#18,Julio Bolbochán,2679,35y11m,(#73 all-time among players aged 35y11m)
#19,Ludek Pachmann,2675,31y9m,(#106 all-time among players aged 31y9m)
#20,Isaak Boleslavsky,2671,36y8m,(#78 all-time among players aged 36y8m)
#21,Ratmir Kholmov,2671,30y9m,(#104 all-time among players aged 30y9m)
#22,Oscar Panno,2667,20y11m,(#44 all-time among players aged 20y11m)
#23,Mikhail Tal,2658,19y3m,(#23 all-time among players aged 19y3m)
#24,Miroslav Filip,2653,27y4m,(#129 all-time among players aged 27y4m)
#25,Pal Benko,2648,27y7m,(#138 all-time among players aged 27y7m)
#26,Wolfgang Unzicker,2647,30y8m,(#148 all-time among players aged 30y8m)
#27,Gedeon Barcza,2645,44y6m,(#62 all-time among players aged 44y6m)
#28,Klaus Darga,2642,22y0m,(#82 all-time among players aged 22y0m)
#29,Lev Aronin,2641,35y7m,(#139 all-time among players aged 35y7m)
#30,Larry Evans,2638,23y11m,(#122 all-time among players aged 23y11m)
#31,Semen Furman,2636,35y2m,(#160 all-time among players aged 35y2m)
#32,Andrija Fuderer,2632,24y9m,(#160 all-time among players aged 24y9m)
#33,Herman Pilnik,2632,42y1m,(#120 all-time among players aged 42y1m)
#34,Vladas Mikenas,2628,45y10m,(#69 all-time among players aged 45y10m)
#35,Evgeny Vasiukov,2628,22y11m,(#121 all-time among players aged 22y11m)
#36,Georgy Ilivitsky,2626,34y10m,(#185 all-time among players aged 34y10m)
#37,Albéric O'Kelly de Galway,2626,44y9m,(#90 all-time among players aged 44y9m)
#38,Rashid Nezhmetdinov,2624,43y2m,(#111 all-time among players aged 43y2m)
#39,Erich Eliskases,2623,43y0m,(#112 all-time among players aged 43y0m)
#40,Anatoly Lutikov,2621,23y0m,(#138 all-time among players aged 23y0m)
#41,Braslav Rabar,2618,36y5m,(#177 all-time among players aged 36y5m)
#42,Petar Trifunovic,2618,45y6m,(#93 all-time among players aged 45y6m)
#43,Fridrik Olafsson,2616,21y1m,(#98 all-time among players aged 21y1m)
#44,Vladlen Zurakhov,2612,25y9m,(#220 all-time among players aged 25y9m)
#45,Arthur Bisguier,2610,26y4m,(#234 all-time among players aged 26y4m)
#46,Borislav Milic,2610,30y4m,(#270 all-time among players aged 30y4m)
#47,Max Euwe,2610,54y9m,(#34 all-time among players aged 54y9m)
#48,Miklos Bely,2609,42y6m,(#145 all-time among players aged 42y6m)
#49,Salo Flohr,2609,47y3m,(#85 all-time among players aged 47y3m)
#50,Vladimir Antoshin,2608,26y9m,(#247 all-time among players aged 26y9m)
#51,Alexey Suetin,2607,29y3m,(#278 all-time among players aged 29y3m)
#52,Lothar Schmid,2606,27y9m,(#264 all-time among players aged 27y9m)
#53,Héctor Rossetto,2603,33y5m,(#276 all-time among players aged 33y5m)
#54,Nikola Karaklajic,2602,30y0m,(#303 all-time among players aged 30y0m)
#55,Oleg Moiseev,2600,30y9m,(#316 all-time among players aged 30y9m)
#56,Gideon Ståhlberg,2596,48y1m,(#91 all-time among players aged 48y1m)
#57,Vasily Bivshev,2595,34y0m,(#281 all-time among players aged 34y0m)
#58,Conel Alexander,2595,46y10m,(#115 all-time among players aged 46y10m)
#59,Lev Polugaevsky,2592,21y3m,(#148 all-time among players aged 21y3m)
#60,Alexander Tolush,2591,45y9m,(#133 all-time among players aged 45y9m)
#61,Carlos Guimard,2591,42y10m,(#170 all-time among players aged 42y10m)
#62,Vasja Pirc,2589,48y2m,(#103 all-time among players aged 48y2m)
#63,István Bilek,2588,23y6m,(#247 all-time among players aged 23y6m)
#64,Moshe Czerniak,2587,46y0m,(#136 all-time among players aged 46y0m)
#65,Donald Byrne,2586,25y8m,(#321 all-time among players aged 25y8m)
#66,Georgy Borisenko,2586,33y9m,(#331 all-time among players aged 33y9m)
