,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: September 1955 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Vassily Smyslov,2797,34y6m,(#5 all-time among players aged 34y6m)
#2,Paul Keres,2775,39y8m,(#5 all-time among players aged 39y8m)
#3,Samuel Reshevsky,2765,43y10m,(#8 all-time among players aged 43y10m)
#4,Mikhail Botvinnik,2760,44y1m,(#6 all-time among players aged 44y1m)
#5,Tigran Petrosian,2756,26y3m,(#15 all-time among players aged 26y3m)
#6,David Bronstein,2749,31y7m,(#20 all-time among players aged 31y7m)
#7,Mark Taimanov,2727,29y7m,(#33 all-time among players aged 29y7m)
#8,Miguel Najdorf,2726,45y5m,(#16 all-time among players aged 45y5m)
#9,Boris Spassky,2720,18y8m,(#5 all-time among players aged 18y8m)
#10,Efim Geller,2718,30y6m,(#40 all-time among players aged 30y6m)
#11,Alexander Kotov,2707,42y1m,(#30 all-time among players aged 42y1m)
#12,László Szabó,2698,38y6m,(#45 all-time among players aged 38y6m)
#13,Isaak Boleslavsky,2696,36y3m,(#56 all-time among players aged 36y3m)
#14,Svetozar Gligoric,2696,32y7m,(#70 all-time among players aged 32y7m)
#15,Julio Bolbochán,2690,35y6m,(#64 all-time among players aged 35y6m)
#16,Borislav Ivkov,2684,21y10m,(#40 all-time among players aged 21y10m)
#17,Aleksandar Matanovic,2683,25y4m,(#64 all-time among players aged 25y4m)
#18,Wolfgang Unzicker,2680,30y3m,(#95 all-time among players aged 30y3m)
#19,Yury Averbakh,2680,33y7m,(#76 all-time among players aged 33y7m)
#20,Ludek Pachmann,2679,31y4m,(#92 all-time among players aged 31y4m)
#21,Viktor Korchnoi,2671,24y6m,(#71 all-time among players aged 24y6m)
#22,Andrija Fuderer,2657,24y4m,(#92 all-time among players aged 24y4m)
#23,Pal Benko,2654,27y2m,(#125 all-time among players aged 27y2m)
#24,Lev Aronin,2653,35y2m,(#118 all-time among players aged 35y2m)
#25,Semen Furman,2653,34y9m,(#121 all-time among players aged 34y9m)
#26,Ratmir Kholmov,2651,30y4m,(#140 all-time among players aged 30y4m)
#27,Oscar Panno,2647,20y6m,(#50 all-time among players aged 20y6m)
#28,Miroslav Filip,2646,26y11m,(#137 all-time among players aged 26y11m)
#29,Klaus Darga,2645,21y7m,(#68 all-time among players aged 21y7m)
#30,Larry Evans,2645,23y6m,(#103 all-time among players aged 23y6m)
#31,Miklos Bely,2644,42y1m,(#89 all-time among players aged 42y1m)
#32,Alexander Tolush,2641,45y4m,(#62 all-time among players aged 45y4m)
#33,Gedeon Barcza,2640,44y1m,(#74 all-time among players aged 44y1m)
#34,Lothar Schmid,2638,27y4m,(#157 all-time among players aged 27y4m)
#35,Erich Eliskases,2637,42y7m,(#89 all-time among players aged 42y7m)
#36,Herman Pilnik,2636,41y8m,(#115 all-time among players aged 41y8m)
#37,Vladas Mikenas,2632,45y5m,(#70 all-time among players aged 45y5m)
#38,Anatoly Lutikov,2631,22y7m,(#113 all-time among players aged 22y7m)
#39,Rashid Nezhmetdinov,2630,42y9m,(#98 all-time among players aged 42y9m)
#40,Petar Trifunovic,2630,45y1m,(#74 all-time among players aged 45y1m)
#41,Max Euwe,2629,54y4m,(#27 all-time among players aged 54y4m)
#42,Albéric O'Kelly de Galway,2628,44y4m,(#90 all-time among players aged 44y4m)
#43,István Bilek,2628,23y1m,(#128 all-time among players aged 23y1m)
#44,Braslav Rabar,2626,36y0m,(#165 all-time among players aged 36y0m)
#45,Evgeny Vasiukov,2625,22y6m,(#121 all-time among players aged 22y6m)
#46,Arthur Bisguier,2623,25y11m,(#180 all-time among players aged 25y11m)
#47,Georgy Lisitsin,2622,45y11m,(#80 all-time among players aged 45y11m)
#48,Georgy Ilivitsky,2617,34y5m,(#212 all-time among players aged 34y5m)
#49,Vladimir Antoshin,2616,26y4m,(#216 all-time among players aged 26y4m)
#50,Alexey Suetin,2612,28y10m,(#260 all-time among players aged 28y10m)
#51,Borislav Milic,2610,29y11m,(#271 all-time among players aged 29y11m)
#52,Gideon Ståhlberg,2610,47y8m,(#76 all-time among players aged 47y8m)
#53,Oleg Moiseev,2609,30y4m,(#281 all-time among players aged 30y4m)
#54,Salo Flohr,2609,46y10m,(#91 all-time among players aged 46y10m)
#55,Georgy Borisenko,2604,33y4m,(#272 all-time among players aged 33y4m)
#56,Héctor Rossetto,2604,33y0m,(#276 all-time among players aged 33y0m)
#57,Nicolas Rossolimo,2603,45y7m,(#119 all-time among players aged 45y7m)
#58,Conel Alexander,2603,46y5m,(#106 all-time among players aged 46y5m)
#59,Vasja Pirc,2602,47y9m,(#85 all-time among players aged 47y9m)
#60,Vasily Bivshev,2602,33y7m,(#267 all-time among players aged 33y7m)
#61,Božidar Djuraševic,2602,22y5m,(#170 all-time among players aged 22y5m)
#62,Donald Byrne,2599,25y3m,(#261 all-time among players aged 25y3m)
#63,Moshe Czerniak,2598,45y7m,(#125 all-time among players aged 45y7m)
#64,Johannes Donner,2598,28y2m,(#310 all-time among players aged 28y2m)
#65,Vladimir Simagin,2595,36y3m,(#252 all-time among players aged 36y3m)
#66,Mikhail Tal,2591,18y10m,(#63 all-time among players aged 18y10m)
#67,Nikola Karaklajic,2590,29y7m,(#348 all-time among players aged 29y7m)
#68,Raúl Sanguinetti,2589,22y7m,(#203 all-time among players aged 22y7m)
#69,Andrey Batuev,2587,47y2m,(#118 all-time among players aged 47y2m)
#70,Guyla Kluger,2585,41y8m,(#213 all-time among players aged 41y8m)
#71,Srecko Nedeljkovic,2585,31y9m,(#376 all-time among players aged 31y9m)
#72,Fridrik Olafsson,2584,20y8m,(#142 all-time among players aged 20y8m)
#73,Alexander Konstantinopolsky,2580,45y7m,(#155 all-time among players aged 45y7m)
#74,Carlos Guimard,2580,42y5m,(#200 all-time among players aged 42y5m)
