,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: March 1957 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Vassily Smyslov,2782,36y0m,(#7 all-time among players aged 36y0m)
#2,Paul Keres,2769,41y2m,(#8 all-time among players aged 41y2m)
#3,David Bronstein,2763,33y1m,(#13 all-time among players aged 33y1m)
#4,Mikhail Botvinnik,2762,45y7m,(#4 all-time among players aged 45y7m)
#5,Tigran Petrosian,2733,27y9m,(#31 all-time among players aged 27y9m)
#6,Mark Taimanov,2728,31y1m,(#33 all-time among players aged 31y1m)
#7,Svetozar Gligoric,2717,34y1m,(#38 all-time among players aged 34y1m)
#8,Viktor Korchnoi,2715,26y0m,(#39 all-time among players aged 26y0m)
#9,Yury Averbakh,2713,35y1m,(#40 all-time among players aged 35y1m)
#10,Efim Geller,2712,32y0m,(#50 all-time among players aged 32y0m)
#11,Samuel Reshevsky,2711,45y4m,(#21 all-time among players aged 45y4m)
#12,Boris Spassky,2711,20y2m,(#10 all-time among players aged 20y2m)
#13,Bent Larsen,2711,22y0m,(#21 all-time among players aged 22y0m)
#14,Miguel Najdorf,2704,46y11m,(#19 all-time among players aged 46y11m)
#15,Borislav Ivkov,2702,23y4m,(#39 all-time among players aged 23y4m)
#16,Mikhail Tal,2702,20y4m,(#17 all-time among players aged 20y4m)
#17,Aleksandar Matanovic,2691,26y10m,(#66 all-time among players aged 26y10m)
#18,Ratmir Kholmov,2683,31y10m,(#89 all-time among players aged 31y10m)
#19,László Szabó,2683,40y0m,(#48 all-time among players aged 40y0m)
#20,Fridrik Olafsson,2670,22y2m,(#51 all-time among players aged 22y2m)
#21,Ludek Pachmann,2663,32y10m,(#112 all-time among players aged 32y10m)
#22,Miroslav Filip,2659,28y5m,(#123 all-time among players aged 28y5m)
#23,Julio Bolbochán,2657,37y0m,(#90 all-time among players aged 37y0m)
#24,Gedeon Barcza,2656,45y7m,(#51 all-time among players aged 45y7m)
#25,Oscar Panno,2650,22y0m,(#73 all-time among players aged 22y0m)
#26,Lev Aronin,2647,36y8m,(#112 all-time among players aged 36y8m)
#27,Alexander Kotov,2647,43y7m,(#69 all-time among players aged 43y7m)
#28,Pal Benko,2646,28y8m,(#151 all-time among players aged 28y8m)
#29,Wolfgang Unzicker,2644,31y9m,(#152 all-time among players aged 31y9m)
#30,Larry Evans,2643,25y0m,(#128 all-time among players aged 25y0m)
#31,Semen Furman,2641,36y3m,(#136 all-time among players aged 36y3m)
#32,Alexander Tolush,2637,46y10m,(#61 all-time among players aged 46y10m)
#33,Georgy Ilivitsky,2637,35y11m,(#145 all-time among players aged 35y11m)
#34,Albéric O'Kelly de Galway,2631,45y10m,(#65 all-time among players aged 45y10m)
#35,Erich Eliskases,2627,44y1m,(#98 all-time among players aged 44y1m)
#36,Arthur Bisguier,2627,27y5m,(#193 all-time among players aged 27y5m)
#37,Isaak Boleslavsky,2622,37y9m,(#156 all-time among players aged 37y9m)
#38,Max Euwe,2621,55y10m,(#26 all-time among players aged 55y10m)
#39,Rashid Nezhmetdinov,2620,44y3m,(#108 all-time among players aged 44y3m)
#40,Gideon Ståhlberg,2619,49y2m,(#57 all-time among players aged 49y2m)
#41,Evgeny Vasiukov,2618,24y0m,(#167 all-time among players aged 24y0m)
#42,Nikola Karaklajic,2617,31y1m,(#238 all-time among players aged 31y1m)
#43,Vladimir Antoshin,2617,27y10m,(#222 all-time among players aged 27y10m)
#44,Klaus Darga,2617,23y1m,(#152 all-time among players aged 23y1m)
#45,Salo Flohr,2614,48y4m,(#68 all-time among players aged 48y4m)
#46,Andrija Fuderer,2612,25y10m,(#218 all-time among players aged 25y10m)
#47,William Lombardy,2609,19y3m,(#57 all-time among players aged 19y3m)
#48,Borislav Milic,2607,31y5m,(#273 all-time among players aged 31y5m)
#49,Herman Pilnik,2607,43y2m,(#130 all-time among players aged 43y2m)
#50,Raúl Sanguinetti,2605,24y1m,(#202 all-time among players aged 24y1m)
#51,Braslav Rabar,2603,37y6m,(#214 all-time among players aged 37y6m)
#52,Petar Trifunovic,2602,46y7m,(#101 all-time among players aged 46y7m)
#53,Lev Polugaevsky,2600,22y4m,(#171 all-time among players aged 22y4m)
#54,Vladas Mikenas,2596,46y11m,(#113 all-time among players aged 46y11m)
#55,Georgy Borisenko,2593,34y10m,(#287 all-time among players aged 34y10m)
#56,Vasily Bivshev,2591,35y1m,(#292 all-time among players aged 35y1m)
