,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: January 1964 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Tigran Petrosian,2788,34y7m,(#8 all-time among players aged 34y7m)
#2,Bobby Fischer,2788,20y10m,(#2 all-time among players aged 20y10m)
#3,Mikhail Botvinnik,2767,52y5m,(#2 all-time among players aged 52y5m)
#4,Efim Geller,2758,38y10m,(#9 all-time among players aged 38y10m)
#5,Viktor Korchnoi,2749,32y10m,(#18 all-time among players aged 32y10m)
#6,Boris Spassky,2749,27y0m,(#17 all-time among players aged 27y0m)
#7,Paul Keres,2748,48y0m,(#7 all-time among players aged 48y0m)
#8,Mikhail Tal,2740,27y2m,(#25 all-time among players aged 27y2m)
#9,Vassily Smyslov,2739,42y10m,(#17 all-time among players aged 42y10m)
#10,Lev Polugaevsky,2738,29y2m,(#26 all-time among players aged 29y2m)
#11,Leonid Stein,2719,29y2m,(#40 all-time among players aged 29y2m)
#12,Svetozar Gligoric,2707,40y11m,(#33 all-time among players aged 40y11m)
#13,David Bronstein,2700,39y11m,(#39 all-time among players aged 39y11m)
#14,Miguel Najdorf,2696,53y9m,(#10 all-time among players aged 53y9m)
#15,Evgeny Vasiukov,2695,30y10m,(#68 all-time among players aged 30y10m)
#16,Isaak Boleslavsky,2681,44y7m,(#36 all-time among players aged 44y7m)
#17,Samuel Reshevsky,2674,52y2m,(#24 all-time among players aged 52y2m)
#18,Vladimir Antoshin,2673,34y8m,(#89 all-time among players aged 34y8m)
#19,Borislav Ivkov,2672,30y2m,(#103 all-time among players aged 30y2m)
#20,Aivars Gipslis,2672,26y11m,(#97 all-time among players aged 26y11m)
#21,Fridrik Olafsson,2670,29y0m,(#97 all-time among players aged 29y0m)
#22,Mark Taimanov,2670,37y11m,(#73 all-time among players aged 37y11m)
#23,Ratmir Kholmov,2669,38y8m,(#69 all-time among players aged 38y8m)
#24,Raúl Sanguinetti,2665,30y11m,(#116 all-time among players aged 30y11m)
#25,Lajos Portisch,2662,26y9m,(#104 all-time among players aged 26y9m)
#26,Yury Averbakh,2659,41y11m,(#68 all-time among players aged 41y11m)
#27,Pal Benko,2651,35y6m,(#118 all-time among players aged 35y6m)
#28,Alexey Suetin,2645,37y2m,(#105 all-time among players aged 37y2m)
#29,Klaus Darga,2643,29y11m,(#156 all-time among players aged 29y11m)
#30,Eduard Gufeld,2633,27y10m,(#174 all-time among players aged 27y10m)
#31,Ludek Pachmann,2633,39y8m,(#116 all-time among players aged 39y8m)
#32,Larry Evans,2632,31y10m,(#186 all-time among players aged 31y10m)
#33,Wolfgang Unzicker,2628,38y7m,(#131 all-time among players aged 38y7m)
#34,Aleksandar Matanovic,2625,33y8m,(#189 all-time among players aged 33y8m)
#35,Lothar Schmid,2624,35y8m,(#183 all-time among players aged 35y8m)
#36,Arturo Pomar Salamanca,2622,32y4m,(#216 all-time among players aged 32y4m)
#37,Miroslav Filip,2621,35y3m,(#193 all-time among players aged 35y3m)
#38,László Szabó,2621,46y10m,(#75 all-time among players aged 46y10m)
#39,Anatoly Lutikov,2620,30y11m,(#222 all-time among players aged 30y11m)
#40,Herman Pilnik,2619,50y0m,(#54 all-time among players aged 50y0m)
#41,Alexander Kotov,2619,50y5m,(#56 all-time among players aged 50y5m)
#42,Milan Matulovic,2617,28y7m,(#232 all-time among players aged 28y7m)
#43,Bruno Parma,2616,22y1m,(#129 all-time among players aged 22y1m)
#44,Wolfgang Uhlmann,2614,28y10m,(#247 all-time among players aged 28y10m)
#45,Oscar Panno,2613,28y10m,(#254 all-time among players aged 28y10m)
#46,Iivo Nei,2613,32y3m,(#255 all-time among players aged 32y3m)
#47,Vladimir Simagin,2610,44y7m,(#120 all-time among players aged 44y7m)
#48,Bent Larsen,2609,28y10m,(#268 all-time among players aged 28y10m)
#49,István Bilek,2609,31y5m,(#264 all-time among players aged 31y5m)
