,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: November 1961 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Tigran Petrosian,2790,32y5m,(#5 all-time among players aged 32y5m)
#2,Mikhail Tal,2784,25y0m,(#7 all-time among players aged 25y0m)
#3,Viktor Korchnoi,2778,30y8m,(#9 all-time among players aged 30y8m)
#4,Mikhail Botvinnik,2771,50y3m,(#4 all-time among players aged 50y3m)
#5,Paul Keres,2765,45y10m,(#3 all-time among players aged 45y10m)
#6,Vassily Smyslov,2756,40y8m,(#10 all-time among players aged 40y8m)
#7,Boris Spassky,2744,24y10m,(#16 all-time among players aged 24y10m)
#8,Bobby Fischer,2744,18y8m,(#4 all-time among players aged 18y8m)
#9,Efim Geller,2743,36y8m,(#24 all-time among players aged 36y8m)
#10,Svetozar Gligoric,2722,38y9m,(#23 all-time among players aged 38y9m)
#11,Ratmir Kholmov,2713,36y6m,(#39 all-time among players aged 36y6m)
#12,Yury Averbakh,2706,39y9m,(#36 all-time among players aged 39y9m)
#13,Mark Taimanov,2701,35y9m,(#47 all-time among players aged 35y9m)
#14,Samuel Reshevsky,2686,50y0m,(#18 all-time among players aged 50y0m)
#15,Lev Polugaevsky,2686,27y0m,(#74 all-time among players aged 27y0m)
#16,Evgeny Vasiukov,2674,28y8m,(#93 all-time among players aged 28y8m)
#17,Miroslav Filip,2669,33y1m,(#97 all-time among players aged 33y1m)
#18,Miguel Najdorf,2666,51y7m,(#28 all-time among players aged 51y7m)
#19,William Lombardy,2666,23y11m,(#80 all-time among players aged 23y11m)
#20,David Bronstein,2664,37y9m,(#83 all-time among players aged 37y9m)
#21,Fridrik Olafsson,2663,26y10m,(#109 all-time among players aged 26y10m)
#22,Aleksandar Matanovic,2661,31y6m,(#126 all-time among players aged 31y6m)
#23,Wolfgang Unzicker,2656,36y5m,(#96 all-time among players aged 36y5m)
#24,Vladimir Bagirov,2655,25y3m,(#113 all-time among players aged 25y3m)
#25,Wolfgang Uhlmann,2654,26y8m,(#121 all-time among players aged 26y8m)
#26,Leonid Stein,2651,27y0m,(#125 all-time among players aged 27y0m)
#27,Lajos Portisch,2650,24y7m,(#116 all-time among players aged 24y7m)
#28,Robert Byrne,2649,33y7m,(#129 all-time among players aged 33y7m)
#29,Borislav Ivkov,2647,28y0m,(#139 all-time among players aged 28y0m)
#30,Lothar Schmid,2647,33y6m,(#136 all-time among players aged 33y6m)
#31,Lev Aronin,2645,41y4m,(#92 all-time among players aged 41y4m)
#32,Arturo Pomar Salamanca,2642,30y2m,(#160 all-time among players aged 30y2m)
#33,Larry Evans,2641,29y8m,(#169 all-time among players aged 29y8m)
#34,László Szabó,2639,44y8m,(#70 all-time among players aged 44y8m)
#35,Isaak Boleslavsky,2636,42y5m,(#102 all-time among players aged 42y5m)
#36,Aivars Gipslis,2632,24y9m,(#159 all-time among players aged 24y9m)
#37,Ludek Pachmann,2629,37y6m,(#134 all-time among players aged 37y6m)
#38,Karl Robatsch,2629,33y1m,(#183 all-time among players aged 33y1m)
#39,Bruno Parma,2626,19y11m,(#58 all-time among players aged 19y11m)
#40,Vladimir Antoshin,2626,32y6m,(#204 all-time among players aged 32y6m)
#41,Vladimir Simagin,2624,42y5m,(#123 all-time among players aged 42y5m)
#42,Petar Trifunovic,2624,51y3m,(#46 all-time among players aged 51y3m)
#43,Milan Matulovic,2620,26y5m,(#206 all-time among players aged 26y5m)
#44,Klaus Darga,2616,27y9m,(#225 all-time among players aged 27y9m)
#45,Nikolay Krogius,2616,31y4m,(#244 all-time among players aged 31y4m)
#46,Alexander Cherepkov,2615,41y1m,(#150 all-time among players aged 41y1m)
#47,Héctor Rossetto,2613,39y2m,(#160 all-time among players aged 39y2m)
#48,Alexander Kotov,2611,48y3m,(#76 all-time among players aged 48y3m)
#49,Bent Larsen,2609,26y8m,(#240 all-time among players aged 26y8m)
#50,Jacob Yukhtman,2602,26y10m,(#261 all-time among players aged 26y10m)
#51,Arthur Bisguier,2601,32y1m,(#291 all-time among players aged 32y1m)
#52,Rashid Nezhmetdinov,2600,48y11m,(#81 all-time among players aged 48y11m)
#53,Gedeon Barcza,2598,50y3m,(#75 all-time among players aged 50y3m)
#54,Yury Nikolaevsky,2598,24y9m,(#247 all-time among players aged 24y9m)
#55,Andrija Fuderer,2597,30y6m,(#326 all-time among players aged 30y6m)
#56,Julio Bolbochán,2596,41y8m,(#192 all-time among players aged 41y8m)
#57,Raúl Sanguinetti,2595,28y9m,(#313 all-time among players aged 28y9m)
#58,Milko Bobotsov,2595,30y2m,(#332 all-time among players aged 30y2m)
#59,István Bilek,2594,29y3m,(#327 all-time among players aged 29y3m)
#60,Nikola Padevsky,2591,28y6m,(#325 all-time among players aged 28y6m)
#61,Pal Benko,2591,33y4m,(#316 all-time among players aged 33y4m)
#62,Eduard Gufeld,2591,25y8m,(#299 all-time among players aged 25y8m)
#63,Cenek Kottnauer,2590,51y9m,(#71 all-time among players aged 51y9m)
#64,Anatoly Lutikov,2589,28y9m,(#348 all-time among players aged 28y9m)
#65,Semen Furman,2589,40y11m,(#215 all-time among players aged 40y11m)
#66,Iivo Nei,2587,30y1m,(#369 all-time among players aged 30y1m)
#67,Johannes Donner,2583,34y4m,(#340 all-time among players aged 34y4m)
#68,Vitaly Tarasov,2582,38y10m,(#263 all-time among players aged 38y10m)
#69,Jonathan Penrose,2580,28y1m,(#383 all-time among players aged 28y1m)
#70,Božidar Djuraševic,2579,28y7m,(#380 all-time among players aged 28y7m)
#71,Theodor Ghitescu,2579,27y10m,(#397 all-time among players aged 27y10m)
#72,Bukhuti Gurgenidze,2578,28y0m,(#389 all-time among players aged 28y0m)
#73,Francisco Ballbe Anglada,2576,,
#74,Carlos Guimard,2574,48y7m,(#115 all-time among players aged 48y7m)
#75,James Sherwin,2574,28y1m,(#409 all-time among players aged 28y1m)
#76,Herman Pilnik,2571,47y10m,(#132 all-time among players aged 47y10m)
#77,Milan Vukcevich,2569,24y8m,(#356 all-time among players aged 24y8m)
#78,Alexander Tolush,2569,51y6m,(#97 all-time among players aged 51y6m)
#79,Albéric O'Kelly de Galway,2568,50y6m,(#117 all-time among players aged 50y6m)
#80,Samuel Schweber,2567,25y4m,(#392 all-time among players aged 25y4m)
#81,Mario Bertok,2566,32y2m,(#472 all-time among players aged 32y2m)
#82,Alfredo Espósito,2565,36y9m,(#368 all-time among players aged 36y9m)
#83,Dragoljub Ciric,2564,26y0m,(#430 all-time among players aged 26y0m)
#84,Charles Kalme,2563,22y0m,(#266 all-time among players aged 22y0m)
#85,Janis Klovans,2563,26y7m,(#457 all-time among players aged 26y7m)
#86,Gavriil Veresov,2560,49y4m,(#130 all-time among players aged 49y4m)
#87,Alexey Suetin,2559,35y0m,(#435 all-time among players aged 35y0m)
#88,Mijo Udovcic,2559,41y2m,(#304 all-time among players aged 41y2m)
#89,Anatoly Bannik,2557,39y11m,(#324 all-time among players aged 39y11m)
#90,Stojan Puc,2557,40y7m,(#310 all-time among players aged 40y7m)
#91,Peter Dely,2557,27y4m,(#506 all-time among players aged 27y4m)
#92,Petar Smederevac,2556,39y3m,(#341 all-time among players aged 39y3m)
#93,Yacov Estrin,2554,38y7m,(#377 all-time among players aged 38y7m)
#94,Atanas Kolarov,2552,27y8m,(#530 all-time among players aged 27y8m)
#95,Andreas Dueckstein,2552,34y3m,(#497 all-time among players aged 34y3m)
#96,Vasilje Tomovic,2549,55y6m,(#65 all-time among players aged 55y6m)
#97,Sergey Khavsky,2548,33y9m,(#527 all-time among players aged 33y9m)
#98,Yury Sakharov,2546,39y2m,(#387 all-time among players aged 39y2m)
#99,Erich Eliskases,2546,48y9m,(#161 all-time among players aged 48y9m)
#100,Dieter Keller,2546,25y4m,(#510 all-time among players aged 25y4m)
