,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: June 1962 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Tigran Petrosian,2790,33y0m,(#8 all-time among players aged 33y0m)
#2,Viktor Korchnoi,2773,31y3m,(#11 all-time among players aged 31y3m)
#3,Mikhail Botvinnik,2767,50y10m,(#4 all-time among players aged 50y10m)
#4,Bobby Fischer,2760,19y3m,(#2 all-time among players aged 19y3m)
#5,Boris Spassky,2757,25y5m,(#13 all-time among players aged 25y5m)
#6,Efim Geller,2754,37y3m,(#14 all-time among players aged 37y3m)
#7,Paul Keres,2753,46y5m,(#5 all-time among players aged 46y5m)
#8,Mikhail Tal,2752,25y7m,(#15 all-time among players aged 25y7m)
#9,Vassily Smyslov,2735,41y3m,(#18 all-time among players aged 41y3m)
#10,Lev Polugaevsky,2718,27y7m,(#43 all-time among players aged 27y7m)
#11,Svetozar Gligoric,2710,39y4m,(#33 all-time among players aged 39y4m)
#12,Yury Averbakh,2709,40y4m,(#34 all-time among players aged 40y4m)
#13,Evgeny Vasiukov,2705,29y3m,(#54 all-time among players aged 29y3m)
#14,Mark Taimanov,2691,36y4m,(#60 all-time among players aged 36y4m)
#15,Samuel Reshevsky,2688,50y7m,(#19 all-time among players aged 50y7m)
#16,Ratmir Kholmov,2681,37y1m,(#60 all-time among players aged 37y1m)
#17,Leonid Stein,2674,27y7m,(#94 all-time among players aged 27y7m)
#18,David Bronstein,2670,38y4m,(#69 all-time among players aged 38y4m)
#19,Miguel Najdorf,2666,52y2m,(#28 all-time among players aged 52y2m)
#20,Miroslav Filip,2662,33y8m,(#105 all-time among players aged 33y8m)
#21,Fridrik Olafsson,2657,27y5m,(#124 all-time among players aged 27y5m)
#22,Lajos Portisch,2654,25y2m,(#108 all-time among players aged 25y2m)
#23,William Lombardy,2654,24y6m,(#103 all-time among players aged 24y6m)
#24,Aleksandar Matanovic,2651,32y1m,(#141 all-time among players aged 32y1m)
#25,Wolfgang Uhlmann,2650,27y3m,(#135 all-time among players aged 27y3m)
#26,Wolfgang Unzicker,2647,37y0m,(#104 all-time among players aged 37y0m)
#27,Robert Byrne,2647,34y2m,(#138 all-time among players aged 34y2m)
#28,Arturo Pomar Salamanca,2645,30y9m,(#156 all-time among players aged 30y9m)
#29,Borislav Ivkov,2645,28y7m,(#156 all-time among players aged 28y7m)
#30,Aivars Gipslis,2639,25y4m,(#139 all-time among players aged 25y4m)
#31,Larry Evans,2638,30y3m,(#173 all-time among players aged 30y3m)
#32,Lothar Schmid,2638,34y1m,(#163 all-time among players aged 34y1m)
#33,Isaak Boleslavsky,2636,43y0m,(#92 all-time among players aged 43y0m)
#34,Pal Benko,2628,33y11m,(#183 all-time among players aged 33y11m)
#35,Bruno Parma,2625,20y6m,(#68 all-time among players aged 20y6m)
#36,László Szabó,2624,45y3m,(#82 all-time among players aged 45y3m)
#37,Petar Trifunovic,2623,51y10m,(#43 all-time among players aged 51y10m)
#38,Ludek Pachmann,2621,38y1m,(#156 all-time among players aged 38y1m)
#39,Milan Matulovic,2617,27y0m,(#222 all-time among players aged 27y0m)
#40,Vladimir Simagin,2615,43y0m,(#123 all-time among players aged 43y0m)
#41,Héctor Rossetto,2613,39y9m,(#158 all-time among players aged 39y9m)
#42,Klaus Darga,2612,28y4m,(#249 all-time among players aged 28y4m)
#43,Julio Bolbochán,2610,42y3m,(#145 all-time among players aged 42y3m)
#44,Lev Aronin,2607,41y11m,(#151 all-time among players aged 41y11m)
#45,Vladimir Antoshin,2607,33y1m,(#268 all-time among players aged 33y1m)
#46,Leonid Shamkovich,2605,39y0m,(#185 all-time among players aged 39y0m)
#47,Alexander Cherepkov,2601,41y8m,(#176 all-time among players aged 41y8m)
#48,Bent Larsen,2601,27y3m,(#275 all-time among players aged 27y3m)
#49,Gedeon Barcza,2597,50y10m,(#69 all-time among players aged 50y10m)
#50,Vladimir Bagirov,2596,25y10m,(#268 all-time among players aged 25y10m)
#51,Karl Robatsch,2595,33y8m,(#294 all-time among players aged 33y8m)
#52,Semen Furman,2595,41y6m,(#198 all-time among players aged 41y6m)
#53,István Bilek,2593,29y10m,(#342 all-time among players aged 29y10m)
#54,Raúl Sanguinetti,2593,29y4m,(#329 all-time among players aged 29y4m)
#55,Iivo Nei,2591,30y8m,(#347 all-time among players aged 30y8m)
#56,Nikolay Krogius,2590,31y11m,(#348 all-time among players aged 31y11m)
#57,Cenek Kottnauer,2587,52y4m,(#64 all-time among players aged 52y4m)
#58,Alexander Kotov,2586,48y10m,(#101 all-time among players aged 48y10m)
#59,Eduard Gufeld,2586,26y3m,(#336 all-time among players aged 26y3m)
#60,Arthur Bisguier,2585,32y8m,(#356 all-time among players aged 32y8m)
#61,Vitaly Tarasov,2585,39y5m,(#237 all-time among players aged 39y5m)
#62,Abram Khasin,2585,39y4m,(#239 all-time among players aged 39y4m)
#63,Anatoly Lutikov,2582,29y4m,(#376 all-time among players aged 29y4m)
#64,Nikola Padevsky,2579,29y1m,(#387 all-time among players aged 29y1m)
#65,German Khodos,2578,21y2m,(#176 all-time among players aged 21y2m)
#66,Milko Bobotsov,2578,30y9m,(#407 all-time among players aged 30y9m)
#67,Johannes Donner,2577,34y11m,(#349 all-time among players aged 34y11m)
#68,Vitaly Korzin,2575,,
#69,Theodor Ghitescu,2575,28y5m,(#405 all-time among players aged 28y5m)
#70,Yury Nikolaevsky,2575,25y4m,(#351 all-time among players aged 25y4m)
#71,Yury Kots,2571,28y6m,(#431 all-time among players aged 28y6m)
#72,Anatoly Bannik,2570,40y6m,(#264 all-time among players aged 40y6m)
#73,Božidar Djuraševic,2570,29y2m,(#435 all-time among players aged 29y2m)
