,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: November 1955 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Vassily Smyslov,2795,34y8m,(#4 all-time among players aged 34y8m)
#2,Paul Keres,2781,39y10m,(#7 all-time among players aged 39y10m)
#3,David Bronstein,2771,31y9m,(#9 all-time among players aged 31y9m)
#4,Mikhail Botvinnik,2760,44y3m,(#5 all-time among players aged 44y3m)
#5,Samuel Reshevsky,2758,44y0m,(#7 all-time among players aged 44y0m)
#6,Tigran Petrosian,2756,26y5m,(#15 all-time among players aged 26y5m)
#7,Mark Taimanov,2724,29y9m,(#33 all-time among players aged 29y9m)
#8,Efim Geller,2721,30y8m,(#38 all-time among players aged 30y8m)
#9,Miguel Najdorf,2713,45y7m,(#22 all-time among players aged 45y7m)
#10,Boris Spassky,2713,18y10m,(#6 all-time among players aged 18y10m)
#11,Alexander Kotov,2710,42y3m,(#29 all-time among players aged 42y3m)
#12,László Szabó,2701,38y8m,(#41 all-time among players aged 38y8m)
#13,Svetozar Gligoric,2697,32y9m,(#67 all-time among players aged 32y9m)
#14,Isaak Boleslavsky,2694,36y5m,(#57 all-time among players aged 36y5m)
#15,Borislav Ivkov,2691,22y0m,(#36 all-time among players aged 22y0m)
#16,Aleksandar Matanovic,2687,25y6m,(#62 all-time among players aged 25y6m)
#17,Julio Bolbochán,2685,35y8m,(#69 all-time among players aged 35y8m)
#18,Oscar Panno,2678,20y8m,(#29 all-time among players aged 20y8m)
#19,Ludek Pachmann,2678,31y6m,(#93 all-time among players aged 31y6m)
#20,Yury Averbakh,2677,33y9m,(#78 all-time among players aged 33y9m)
#21,Viktor Korchnoi,2671,24y8m,(#75 all-time among players aged 24y8m)
#22,Klaus Darga,2661,21y9m,(#56 all-time among players aged 21y9m)
#23,Wolfgang Unzicker,2659,30y5m,(#124 all-time among players aged 30y5m)
#24,Pal Benko,2654,27y4m,(#126 all-time among players aged 27y4m)
#25,Miroslav Filip,2654,27y1m,(#126 all-time among players aged 27y1m)
#26,Semen Furman,2649,34y11m,(#126 all-time among players aged 34y11m)
#27,Lev Aronin,2648,35y4m,(#125 all-time among players aged 35y4m)
#28,Ratmir Kholmov,2646,30y6m,(#149 all-time among players aged 30y6m)
#29,Herman Pilnik,2644,41y10m,(#98 all-time among players aged 41y10m)
#30,Larry Evans,2644,23y8m,(#107 all-time among players aged 23y8m)
#31,Andrija Fuderer,2643,24y6m,(#124 all-time among players aged 24y6m)
#32,Miklos Bely,2636,42y3m,(#103 all-time among players aged 42y3m)
#33,Gedeon Barcza,2635,44y3m,(#78 all-time among players aged 44y3m)
#34,Georgy Ilivitsky,2634,34y7m,(#164 all-time among players aged 34y7m)
#35,Alexander Tolush,2633,45y6m,(#67 all-time among players aged 45y6m)
#36,Vladas Mikenas,2633,45y7m,(#68 all-time among players aged 45y7m)
#37,Erich Eliskases,2631,42y9m,(#97 all-time among players aged 42y9m)
#38,Evgeny Vasiukov,2630,22y8m,(#113 all-time among players aged 22y8m)
#39,Lothar Schmid,2630,27y6m,(#179 all-time among players aged 27y6m)
#40,Rashid Nezhmetdinov,2627,42y11m,(#104 all-time among players aged 42y11m)
#41,Albéric O'Kelly de Galway,2626,44y6m,(#92 all-time among players aged 44y6m)
#42,Petar Trifunovic,2626,45y3m,(#77 all-time among players aged 45y3m)
#43,István Bilek,2625,23y3m,(#130 all-time among players aged 23y3m)
#44,Anatoly Lutikov,2624,22y9m,(#130 all-time among players aged 22y9m)
#45,Braslav Rabar,2623,36y2m,(#173 all-time among players aged 36y2m)
#46,Georgy Lisitsin,2621,46y1m,(#80 all-time among players aged 46y1m)
#47,Alexey Suetin,2620,29y0m,(#227 all-time among players aged 29y0m)
#48,Max Euwe,2619,54y6m,(#29 all-time among players aged 54y6m)
#49,Arthur Bisguier,2616,26y1m,(#209 all-time among players aged 26y1m)
#50,Vladimir Antoshin,2615,26y6m,(#224 all-time among players aged 26y6m)
#51,Héctor Rossetto,2613,33y2m,(#232 all-time among players aged 33y2m)
#52,Salo Flohr,2612,47y0m,(#84 all-time among players aged 47y0m)
#53,Oleg Moiseev,2609,30y6m,(#274 all-time among players aged 30y6m)
#54,Georgy Borisenko,2605,33y6m,(#266 all-time among players aged 33y6m)
#55,Borislav Milic,2604,30y1m,(#292 all-time among players aged 30y1m)
#56,Vasily Bivshev,2604,33y9m,(#255 all-time among players aged 33y9m)
#57,Gideon Ståhlberg,2600,47y10m,(#88 all-time among players aged 47y10m)
#58,Carlos Guimard,2600,42y7m,(#159 all-time among players aged 42y7m)
#59,Božidar Djuraševic,2598,22y7m,(#183 all-time among players aged 22y7m)
#60,Conel Alexander,2598,46y7m,(#110 all-time among players aged 46y7m)
#61,Vasja Pirc,2595,47y11m,(#92 all-time among players aged 47y11m)
#62,Donald Byrne,2594,25y5m,(#276 all-time among players aged 25y5m)
#63,Nicolas Rossolimo,2593,45y9m,(#128 all-time among players aged 45y9m)
#64,Moshe Czerniak,2593,45y9m,(#130 all-time among players aged 45y9m)
#65,Vladimir Simagin,2591,36y5m,(#264 all-time among players aged 36y5m)
#66,Nikola Karaklajic,2590,29y9m,(#348 all-time among players aged 29y9m)
#67,Fridrik Olafsson,2586,20y10m,(#147 all-time among players aged 20y10m)
#68,Srecko Nedeljkovic,2581,31y11m,(#397 all-time among players aged 31y11m)
#69,Guyla Kluger,2579,41y10m,(#221 all-time among players aged 41y10m)
#70,Alexander Konstantinopolsky,2578,45y9m,(#155 all-time among players aged 45y9m)
#71,Andrey Batuev,2577,47y4m,(#137 all-time among players aged 47y4m)
#72,Mikhail Tal,2575,19y0m,(#83 all-time among players aged 19y0m)
#73,Erik Lundin,2572,51y4m,(#89 all-time among players aged 51y4m)
#74,Johannes Donner,2571,28y4m,(#424 all-time among players aged 28y4m)
#75,Itzchak Aloni,2570,50y6m,(#112 all-time among players aged 50y6m)
#76,Ilia Kan,2569,46y6m,(#166 all-time among players aged 46y6m)
#77,Miguel Cuéllar Gacharná,2565,39y0m,(#323 all-time among players aged 39y0m)
#78,Robert Byrne,2564,27y7m,(#457 all-time among players aged 27y7m)
#79,Mijo Udovcic,2564,35y2m,(#398 all-time among players aged 35y2m)
#80,Abram Khasin,2562,32y9m,(#470 all-time among players aged 32y9m)
#81,Román Torán Albero,2562,24y1m,(#363 all-time among players aged 24y1m)
#82,Raúl Sanguinetti,2561,22y9m,(#306 all-time among players aged 22y9m)
#83,Frank Anderson,2559,27y10m,(#501 all-time among players aged 27y10m)
#84,Menachem Oren,2556,52y10m,(#92 all-time among players aged 52y10m)
#85,Bogdan Sliwa,2555,33y9m,(#491 all-time among players aged 33y9m)
#86,Milan Matulovic,2555,20y5m,(#191 all-time among players aged 20y5m)
#87,Dragoljub Janoševic,2555,32y4m,(#530 all-time among players aged 32y4m)
#88,Gunnar Uusi,2554,24y5m,(#420 all-time among players aged 24y5m)
#89,Lev Aronson,2551,31y10m,(#564 all-time among players aged 31y10m)
#90,Pedro Martín,2550,24y10m,(#453 all-time among players aged 24y10m)
#91,Nikolay Nikolaevich Gusev,2549,,
#92,Nikola Padevsky,2548,22y6m,(#353 all-time among players aged 22y6m)
#93,Wolfgang Uhlmann,2546,20y8m,(#246 all-time among players aged 20y8m)
#94,René Letelier Martner,2544,40y2m,(#373 all-time among players aged 40y2m)
#95,Mikhail Shishov,2544,44y11m,(#258 all-time among players aged 44y11m)
#96,Mihajlo Trajkovic,2544,,
#97,Walter Niephaus,2543,32y8m,(#577 all-time among players aged 32y8m)
#98,Rudolf Teschner,2543,33y9m,(#551 all-time among players aged 33y9m)
#99,Isaac Kashdan,2542,50y0m,(#164 all-time among players aged 50y0m)
#100,Nikolay Minev,2542,24y10m,(#497 all-time among players aged 24y10m)
