,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: January 1951 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,David Bronstein,2780,26y11m,(#10 all-time among players aged 26y11m)
#2,Samuel Reshevsky,2758,39y2m,(#10 all-time among players aged 39y2m)
#3,Vassily Smyslov,2754,29y10m,(#12 all-time among players aged 29y10m)
#4,Miguel Najdorf,2753,40y9m,(#11 all-time among players aged 40y9m)
#5,Alexander Kotov,2747,37y5m,(#18 all-time among players aged 37y5m)
#6,Paul Keres,2738,35y0m,(#22 all-time among players aged 35y0m)
#7,Isaak Boleslavsky,2737,31y7m,(#27 all-time among players aged 31y7m)
#8,Gideon Stĺhlberg,2723,43y0m,(#24 all-time among players aged 43y0m)
#9,László Szabó,2706,33y10m,(#53 all-time among players aged 33y10m)
#10,Svetozar Gligoric,2705,27y11m,(#56 all-time among players aged 27y11m)
#11,Reuben Fine,2704,36y3m,(#46 all-time among players aged 36y3m)
#12,Alexander Tolush,2704,40y8m,(#36 all-time among players aged 40y8m)
#13,Isaak Lipnitsky,2689,28y0m,(#74 all-time among players aged 28y0m)
#14,Wolfgang Unzicker,2677,25y7m,(#74 all-time among players aged 25y7m)
#15,Erich Eliskases,2673,37y11m,(#68 all-time among players aged 37y11m)
#16,Efim Geller,2670,25y10m,(#86 all-time among players aged 25y10m)
#17,Semen Furman,2669,30y1m,(#107 all-time among players aged 30y1m)
#18,Julio Bolbochán,2669,30y10m,(#109 all-time among players aged 30y10m)
#19,Salo Flohr,2664,42y2m,(#61 all-time among players aged 42y2m)
#20,Efim Bogoljubow,2661,61y9m,(#4 all-time among players aged 61y9m)
#21,Gedeon Barcza,2660,39y5m,(#72 all-time among players aged 39y5m)
#22,Max Euwe,2660,49y8m,(#28 all-time among players aged 49y8m)
#23,Nicolas Rossolimo,2659,40y11m,(#69 all-time among players aged 40y11m)
#24,Vasja Pirc,2657,43y1m,(#62 all-time among players aged 43y1m)
#25,Yury Averbakh,2655,28y11m,(#125 all-time among players aged 28y11m)
#26,Petar Trifunovic,2655,40y5m,(#81 all-time among players aged 40y5m)
#27,Andor Lilienthal,2652,39y8m,(#87 all-time among players aged 39y8m)
#28,Herman Pilnik,2652,37y0m,(#93 all-time among players aged 37y0m)
#29,Igor Bondarevsky,2649,37y8m,(#98 all-time among players aged 37y8m)
#30,Mark Taimanov,2646,24y11m,(#127 all-time among players aged 24y11m)
#31,Lev Aronin,2645,30y6m,(#153 all-time among players aged 30y6m)
#32,Ludek Pachmann,2641,26y8m,(#151 all-time among players aged 26y8m)
#33,Héctor Rossetto,2637,28y4m,(#168 all-time among players aged 28y4m)
#34,Albéric O'Kelly de Galway,2636,39y8m,(#112 all-time among players aged 39y8m)
#35,Alexander Konstantinopolsky,2629,40y11m,(#125 all-time among players aged 40y11m)
#36,Carlos Guimard,2627,37y9m,(#145 all-time among players aged 37y9m)
#37,Anatoly Bannik,2626,29y1m,(#204 all-time among players aged 29y1m)
#38,Pal Benko,2624,22y6m,(#125 all-time among players aged 22y6m)
#39,Tigran Petrosian,2621,21y7m,(#104 all-time among players aged 21y7m)
#40,Jan Foltys,2620,42y3m,(#132 all-time among players aged 42y3m)
#41,Eero Böök,2613,40y11m,(#153 all-time among players aged 40y11m)
#42,Ratmir Kholmov,2612,25y8m,(#217 all-time among players aged 25y8m)
#43,Vladimir Simagin,2611,31y7m,(#262 all-time among players aged 31y7m)
#44,Viacheslav Ragozin,2606,42y3m,(#152 all-time among players aged 42y3m)
#45,Aleksandar Matanovic,2605,20y8m,(#103 all-time among players aged 20y8m)
#46,Vladimir Alatortsev,2602,41y8m,(#172 all-time among players aged 41y8m)
#47,Elmars Zemgalis,2601,27y4m,(#278 all-time among players aged 27y4m)
#48,Vladas Mikenas,2599,40y9m,(#182 all-time among players aged 40y9m)
#49,Lothar Schmid,2596,22y8m,(#187 all-time among players aged 22y8m)
#50,Georgy Lisitsin,2592,41y3m,(#206 all-time among players aged 41y3m)
#51,Borislav Ivkov,2591,17y2m,(#33 all-time among players aged 17y2m)
#52,Georgy Ilivitsky,2589,29y9m,(#349 all-time among players aged 29y9m)
#53,Andrija Fuderer,2586,19y8m,(#94 all-time among players aged 19y8m)
#54,Nicolaas Cortlever,2585,35y7m,(#297 all-time among players aged 35y7m)
#55,Braslav Rabar,2583,31y4m,(#378 all-time among players aged 31y4m)
#56,Gerhard Pfeiffer,2580,27y7m,(#383 all-time among players aged 27y7m)
#57,Paul Tröger,2579,37y7m,(#287 all-time among players aged 37y7m)
#58,Georg Kieninger,2578,48y7m,(#107 all-time among players aged 48y7m)
#59,Oleg Moiseev,2578,25y8m,(#353 all-time among players aged 25y8m)
#60,Hans-Hilmar Staudte,2577,40y0m,(#243 all-time among players aged 40y0m)
#61,Milan Vidmar Sr,2576,65y7m,(#13 all-time among players aged 65y7m)
#62,Ortvin Sarapu,2573,27y0m,(#415 all-time among players aged 27y0m)
#63,Milan Jr Vidmar,2572,41y1m,(#263 all-time among players aged 41y1m)
#64,Evgeny Zagoriansky,2571,40y5m,(#263 all-time among players aged 40y5m)
#65,Alexander Chistiakov,2566,37y0m,(#357 all-time among players aged 37y0m)
#66,Grigory Levenfish,2564,61y10m,(#19 all-time among players aged 61y10m)
#67,Georgy Borisenko,2564,28y8m,(#461 all-time among players aged 28y8m)
#68,Cenek Kottnauer,2564,40y11m,(#292 all-time among players aged 40y11m)
#69,Johannes Donner,2561,23y6m,(#341 all-time among players aged 23y6m)
#70,Vitaly Tarasov,2561,28y0m,(#484 all-time among players aged 28y0m)
#71,Saviely Tartakower,2559,63y11m,(#20 all-time among players aged 63y11m)
#72,Stojan Puc,2554,29y9m,(#546 all-time among players aged 29y9m)
#73,Pablo Michel,2554,45y1m,(#225 all-time among players aged 45y1m)
#74,Moshe Czerniak,2553,40y11m,(#327 all-time among players aged 40y11m)
#75,Jonathan Penrose,2552,17y3m,(#56 all-time among players aged 17y3m)
#76,Jácobo Bolbochán,2550,44y1m,(#260 all-time among players aged 44y1m)
#77,Tjeerd van Scheltinga,2548,36y10m,(#447 all-time among players aged 36y10m)
#78,József Szily,2548,37y3m,(#447 all-time among players aged 37y3m)
#79,Ernö Gereben,2547,43y7m,(#283 all-time among players aged 43y7m)
#80,Al Horowitz,2547,43y2m,(#279 all-time among players aged 43y2m)
#81,Herbert Heinicke,2545,45y10m,(#235 all-time among players aged 45y10m)
#82,Rodrigo Flores Alvarez,2545,37y5m,(#458 all-time among players aged 37y5m)
#83,Borislav Milic,2545,25y3m,(#510 all-time among players aged 25y3m)
#84,Emil Richter,2543,57y0m,(#61 all-time among players aged 57y0m)
#85,Nikolay Kopilov,2543,31y3m,(#613 all-time among players aged 31y3m)
#86,Lodewijk Prins,2543,38y0m,(#446 all-time among players aged 38y0m)
#87,Anatoly Ufimtsev,2542,36y8m,(#491 all-time among players aged 36y8m)
#88,Abram Poliak,2542,48y7m,(#173 all-time among players aged 48y7m)
#89,Arthur Bisguier,2541,21y3m,(#320 all-time among players aged 21y3m)
#90,Gösta Stoltz,2538,46y8m,(#232 all-time among players aged 46y8m)
#91,Alexey Sokolsky,2537,42y3m,(#347 all-time among players aged 42y3m)
#92,Nikolay Novotelnov,2536,39y1m,(#435 all-time among players aged 39y1m)
#93,Rudolf Teschner,2535,28y11m,(#651 all-time among players aged 28y11m)
#94,György Szilágyi,2534,29y6m,(#680 all-time among players aged 29y6m)
#95,Olaf Barda,2534,41y5m,(#401 all-time among players aged 41y5m)
#96,Vasily Panov,2533,44y2m,(#310 all-time among players aged 44y2m)
#97,Mikhail Yudovich,2533,39y7m,(#441 all-time among players aged 39y7m)
#98,Jaroslav Šajtar,2532,29y1m,(#658 all-time among players aged 29y1m)
#99,Vladimir Makogonov,2532,46y5m,(#263 all-time among players aged 46y5m)
#100,George Kramer,2532,21y8m,(#393 all-time among players aged 21y8m)
