,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: August 1957 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Vassily Smyslov,2791,36y5m,(#7 all-time among players aged 36y5m)
#2,Paul Keres,2768,41y7m,(#10 all-time among players aged 41y7m)
#3,David Bronstein,2764,33y6m,(#11 all-time among players aged 33y6m)
#4,Mikhail Botvinnik,2757,46y0m,(#5 all-time among players aged 46y0m)
#5,Tigran Petrosian,2733,28y2m,(#35 all-time among players aged 28y2m)
#6,Mark Taimanov,2731,31y6m,(#34 all-time among players aged 31y6m)
#7,Mikhail Tal,2728,20y9m,(#12 all-time among players aged 20y9m)
#8,Svetozar Gligoric,2724,34y6m,(#35 all-time among players aged 34y6m)
#9,Viktor Korchnoi,2722,26y5m,(#42 all-time among players aged 26y5m)
#10,Boris Spassky,2715,20y7m,(#14 all-time among players aged 20y7m)
#11,Yury Averbakh,2708,35y6m,(#45 all-time among players aged 35y6m)
#12,Efim Geller,2705,32y5m,(#57 all-time among players aged 32y5m)
#13,Samuel Reshevsky,2704,45y9m,(#26 all-time among players aged 45y9m)
#14,Miguel Najdorf,2701,47y4m,(#18 all-time among players aged 47y4m)
#15,Bent Larsen,2697,22y5m,(#33 all-time among players aged 22y5m)
#16,Aleksandar Matanovic,2692,27y3m,(#73 all-time among players aged 27y3m)
#17,László Szabó,2691,40y5m,(#45 all-time among players aged 40y5m)
#18,Borislav Ivkov,2685,23y9m,(#55 all-time among players aged 23y9m)
#19,Ratmir Kholmov,2679,32y3m,(#93 all-time among players aged 32y3m)
#20,Fridrik Olafsson,2677,22y7m,(#47 all-time among players aged 22y7m)
#21,Ludek Pachmann,2670,33y3m,(#95 all-time among players aged 33y3m)
#22,Miroslav Filip,2670,28y10m,(#99 all-time among players aged 28y10m)
#23,Oscar Panno,2664,22y5m,(#57 all-time among players aged 22y5m)
#24,Gedeon Barcza,2664,46y0m,(#41 all-time among players aged 46y0m)
#25,Pal Benko,2661,29y1m,(#117 all-time among players aged 29y1m)
#26,Semen Furman,2656,36y8m,(#93 all-time among players aged 36y8m)
#27,Alexander Kotov,2655,44y0m,(#56 all-time among players aged 44y0m)
#28,Alexander Tolush,2651,47y3m,(#44 all-time among players aged 47y3m)
#29,Wolfgang Unzicker,2647,32y2m,(#152 all-time among players aged 32y2m)
#30,Lev Polugaevsky,2647,22y9m,(#90 all-time among players aged 22y9m)
#31,Julio Bolbochán,2647,37y5m,(#103 all-time among players aged 37y5m)
#32,Lev Aronin,2641,37y1m,(#115 all-time among players aged 37y1m)
#33,Max Euwe,2641,56y3m,(#17 all-time among players aged 56y3m)
#34,Isaak Boleslavsky,2631,38y2m,(#129 all-time among players aged 38y2m)
#35,Gideon Ståhlberg,2627,49y7m,(#47 all-time among players aged 49y7m)
#36,Vladimir Antoshin,2626,28y3m,(#196 all-time among players aged 28y3m)
#37,Georgy Ilivitsky,2626,36y4m,(#170 all-time among players aged 36y4m)
#38,Albéric O'Kelly de Galway,2625,46y3m,(#72 all-time among players aged 46y3m)
#39,Klaus Darga,2624,23y6m,(#139 all-time among players aged 23y6m)
#40,Larry Evans,2624,25y5m,(#176 all-time among players aged 25y5m)
#41,Evgeny Vasiukov,2620,24y5m,(#165 all-time among players aged 24y5m)
#42,Salo Flohr,2618,48y9m,(#63 all-time among players aged 48y9m)
#43,Raúl Sanguinetti,2617,24y6m,(#178 all-time among players aged 24y6m)
#44,Erich Eliskases,2615,44y6m,(#114 all-time among players aged 44y6m)
#45,Rashid Nezhmetdinov,2612,44y8m,(#115 all-time among players aged 44y8m)
#46,Nikola Karaklajic,2611,31y6m,(#263 all-time among players aged 31y6m)
#47,Petar Trifunovic,2609,47y0m,(#92 all-time among players aged 47y0m)
#48,Arthur Bisguier,2605,27y10m,(#272 all-time among players aged 27y10m)
#49,Andrija Fuderer,2603,26y3m,(#263 all-time among players aged 26y3m)
#50,Herman Pilnik,2601,43y7m,(#138 all-time among players aged 43y7m)
#51,Alexey Suetin,2599,30y9m,(#318 all-time among players aged 30y9m)
#52,Nikolay Krogius,2599,27y1m,(#276 all-time among players aged 27y1m)
#53,Aivars Gipslis,2599,20y6m,(#108 all-time among players aged 20y6m)
#54,Vladlen Zurakhov,2598,27y3m,(#291 all-time among players aged 27y3m)
#55,Lothar Schmid,2597,29y3m,(#308 all-time among players aged 29y3m)
#56,Anatoly Bannik,2597,35y8m,(#251 all-time among players aged 35y8m)
#57,Vladas Mikenas,2596,47y4m,(#107 all-time among players aged 47y4m)
#58,Borislav Milic,2594,31y10m,(#327 all-time among players aged 31y10m)
#59,Alexander Cherepkov,2593,36y10m,(#260 all-time among players aged 36y10m)
#60,Bukhuti Gurgenidze,2593,23y9m,(#250 all-time among players aged 23y9m)
#61,Georgy Borisenko,2592,35y3m,(#282 all-time among players aged 35y3m)
#62,Vasily Bivshev,2589,35y6m,(#286 all-time among players aged 35y6m)
#63,Daniel Yanofsky,2588,32y5m,(#336 all-time among players aged 32y5m)
#64,Vladimir Simagin,2587,38y2m,(#252 all-time among players aged 38y2m)
#65,Aleksander Nikitin,2586,22y7m,(#211 all-time among players aged 22y7m)
#66,Braslav Rabar,2585,37y11m,(#268 all-time among players aged 37y11m)
#67,Vladislav Shianovsky,2584,27y8m,(#364 all-time among players aged 27y8m)
#68,William Lombardy,2583,19y8m,(#98 all-time among players aged 19y8m)
#69,István Bilek,2582,25y0m,(#314 all-time among players aged 25y0m)
#70,Carlos Guimard,2581,44y4m,(#184 all-time among players aged 44y4m)
#71,Johannes Donner,2580,30y1m,(#407 all-time among players aged 30y1m)
#72,Anatoly Lutikov,2575,24y6m,(#330 all-time among players aged 24y6m)
#73,Miklos Bely,2573,44y0m,(#209 all-time among players aged 44y0m)
#74,Wolfgang Uhlmann,2573,22y5m,(#252 all-time among players aged 22y5m)
#75,Srecko Nedeljkovic,2572,33y8m,(#391 all-time among players aged 33y8m)
#76,Max Blau,2571,38y8m,(#301 all-time among players aged 38y8m)
#77,Konstantin Klaman,2571,39y8m,(#281 all-time among players aged 39y8m)
#78,Oleg Moiseev,2570,32y3m,(#443 all-time among players aged 32y3m)
#79,Georgy Tringov,2567,20y5m,(#165 all-time among players aged 20y5m)
#80,Lajos Portisch,2566,20y4m,(#158 all-time among players aged 20y4m)
#81,Itzchak Aloni,2561,52y3m,(#94 all-time among players aged 52y3m)
#82,Oleg Neikirkh,2561,43y5m,(#236 all-time among players aged 43y5m)
#83,Grigory Goldberg,2561,49y1m,(#132 all-time among players aged 49y1m)
#84,Nikola Padevsky,2560,24y3m,(#381 all-time among players aged 24y3m)
#85,Vasja Pirc,2560,49y8m,(#131 all-time among players aged 49y8m)
#86,Miguel Farré Mallofré,2560,21y6m,(#257 all-time among players aged 21y6m)
#87,Jacob Yukhtman,2560,22y7m,(#302 all-time among players aged 22y7m)
#88,Mikhail Bonch-Osmolovsky,2560,38y7m,(#348 all-time among players aged 38y7m)
#89,Efim Samoilovich Stoliar,2559,34y5m,(#447 all-time among players aged 34y5m)
#90,Božidar Djuraševic,2559,24y4m,(#394 all-time among players aged 24y4m)
#91,Edmar Mednis,2559,20y5m,(#182 all-time among players aged 20y5m)
#92,György Szilágyi,2558,36y1m,(#414 all-time among players aged 36y1m)
#93,Iivo Nei,2557,25y10m,(#461 all-time among players aged 25y10m)
#94,Gerhard Pfeiffer,2557,34y2m,(#469 all-time among players aged 34y2m)
#95,Bobby Fischer,2557,14y5m,(#9 all-time among players aged 14y5m)
#96,Ilia Kan,2557,48y3m,(#154 all-time among players aged 48y3m)
#97,Zdravko Milev,2556,27y10m,(#513 all-time among players aged 27y10m)
#98,Héctor Rossetto,2555,34y11m,(#462 all-time among players aged 34y11m)
#99,Mario Bertok,2554,27y11m,(#521 all-time among players aged 27y11m)
#100,Vitaly Tarasov,2554,34y7m,(#471 all-time among players aged 34y7m)
