,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: February 1965 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Bobby Fischer,2772,21y11m,(#9 all-time among players aged 21y11m)
#2,Mikhail Tal,2765,28y3m,(#13 all-time among players aged 28y3m)
#3,Tigran Petrosian,2760,35y8m,(#8 all-time among players aged 35y8m)
#4,Boris Spassky,2751,28y1m,(#17 all-time among players aged 28y1m)
#5,Viktor Korchnoi,2750,33y11m,(#15 all-time among players aged 33y11m)
#6,Mikhail Botvinnik,2746,53y6m,(#1 all-time among players aged 53y6m)
#7,Vassily Smyslov,2743,43y11m,(#11 all-time among players aged 43y11m)
#8,Paul Keres,2737,49y1m,(#7 all-time among players aged 49y1m)
#9,Efim Geller,2732,39y11m,(#24 all-time among players aged 39y11m)
#10,Leonid Stein,2732,30y3m,(#28 all-time among players aged 30y3m)
#11,Lev Polugaevsky,2723,30y3m,(#35 all-time among players aged 30y3m)
#12,David Bronstein,2718,41y0m,(#27 all-time among players aged 41y0m)
#13,Lajos Portisch,2704,27y10m,(#57 all-time among players aged 27y10m)
#14,Bent Larsen,2697,29y11m,(#63 all-time among players aged 29y11m)
#15,Svetozar Gligoric,2696,42y0m,(#37 all-time among players aged 42y0m)
#16,Miguel Najdorf,2695,54y10m,(#10 all-time among players aged 54y10m)
#17,Borislav Ivkov,2690,31y3m,(#78 all-time among players aged 31y3m)
#18,Raúl Sanguinetti,2674,32y0m,(#104 all-time among players aged 32y0m)
#19,Isaak Boleslavsky,2669,45y8m,(#40 all-time among players aged 45y8m)
#20,Mark Taimanov,2666,39y0m,(#72 all-time among players aged 39y0m)
#21,Ratmir Kholmov,2665,39y9m,(#66 all-time among players aged 39y9m)
#22,Anatoly Lutikov,2660,32y0m,(#125 all-time among players aged 32y0m)
#23,Samuel Reshevsky,2658,53y3m,(#27 all-time among players aged 53y3m)
#24,Iivo Nei,2657,33y4m,(#117 all-time among players aged 33y4m)
#25,Wolfgang Uhlmann,2655,29y11m,(#134 all-time among players aged 29y11m)
#26,Aivars Gipslis,2654,28y0m,(#125 all-time among players aged 28y0m)
#27,Wolfgang Unzicker,2647,39y8m,(#91 all-time among players aged 39y8m)
#28,Fridrik Olafsson,2647,30y1m,(#153 all-time among players aged 30y1m)
#29,Vladimir Antoshin,2646,35y9m,(#130 all-time among players aged 35y9m)
#30,Pal Benko,2643,36y7m,(#129 all-time among players aged 36y7m)
#31,Evgeny Vasiukov,2642,31y11m,(#154 all-time among players aged 31y11m)
#32,Ludek Pachmann,2635,40y9m,(#114 all-time among players aged 40y9m)
#33,Rashid Nezhmetdinov,2632,52y2m,(#37 all-time among players aged 52y2m)
#34,Anatoly Lein,2631,33y11m,(#176 all-time among players aged 33y11m)
#35,Leonid Shamkovich,2629,41y8m,(#128 all-time among players aged 41y8m)
#36,Yury Averbakh,2627,43y0m,(#104 all-time among players aged 43y0m)
#37,Boris Vladimirov,2626,35y9m,(#170 all-time among players aged 35y9m)
#38,Nikolay Krogius,2626,34y7m,(#185 all-time among players aged 34y7m)
#39,Klaus Darga,2624,31y0m,(#211 all-time among players aged 31y0m)
#40,Alexey Suetin,2623,38y3m,(#140 all-time among players aged 38y3m)
#41,Eduard Gufeld,2619,28y11m,(#233 all-time among players aged 28y11m)
#42,László Szabó,2619,47y11m,(#59 all-time among players aged 47y11m)
#43,Larry Evans,2618,32y11m,(#234 all-time among players aged 32y11m)
#44,Levente Lengyel,2614,31y8m,(#247 all-time among players aged 31y8m)
#45,Aleksandar Matanovic,2612,34y9m,(#231 all-time among players aged 34y9m)
#46,Arturo Pomar Salamanca,2609,33y5m,(#243 all-time among players aged 33y5m)
#47,Bruno Parma,2605,23y2m,(#179 all-time among players aged 23y2m)
#48,Robert Byrne,2605,36y10m,(#217 all-time among players aged 36y10m)
#49,Alexander Kotov,2605,51y6m,(#60 all-time among players aged 51y6m)
#50,Lothar Schmid,2605,36y9m,(#220 all-time among players aged 36y9m)
#51,Johannes Donner,2604,37y7m,(#214 all-time among players aged 37y7m)
#52,Vlastimil Hort,2603,21y1m,(#126 all-time among players aged 21y1m)
#53,Miroslav Filip,2603,36y4m,(#230 all-time among players aged 36y4m)
#54,Milan Matulovic,2600,29y8m,(#310 all-time among players aged 29y8m)
#55,Victor Ciocaltea,2599,33y1m,(#289 all-time among players aged 33y1m)
#56,Vladimir Bagirov,2598,28y6m,(#297 all-time among players aged 28y6m)
#57,Abram Khasin,2598,42y0m,(#169 all-time among players aged 42y0m)
#58,Florin Gheorghiu,2598,20y10m,(#124 all-time among players aged 20y10m)
#59,Julio Bolbochán,2597,44y11m,(#133 all-time among players aged 44y11m)
#60,Alexander Zaitsev,2595,29y8m,(#331 all-time among players aged 29y8m)
#61,Petar Trifunovic,2594,54y6m,(#38 all-time among players aged 54y6m)
#62,Helmut Pfleger,2594,21y6m,(#161 all-time among players aged 21y6m)
#63,Oscar Panno,2594,29y11m,(#332 all-time among players aged 29y11m)
#64,Milko Bobotsov,2593,33y5m,(#316 all-time among players aged 33y5m)
#65,Dragoljub Ciric,2592,29y3m,(#335 all-time among players aged 29y3m)
#66,István Bilek,2590,32y6m,(#334 all-time among players aged 32y6m)
#67,Vladimir Simagin,2589,45y8m,(#138 all-time among players aged 45y8m)
#68,Yury Kots,2589,31y2m,(#354 all-time among players aged 31y2m)
#69,Nikola Padevsky,2589,31y9m,(#354 all-time among players aged 31y9m)
#70,Andor Lilienthal,2589,53y9m,(#50 all-time among players aged 53y9m)
#71,Herman Pilnik,2588,51y1m,(#76 all-time among players aged 51y1m)
#72,Naum Levin,2585,32y0m,(#367 all-time among players aged 32y0m)
#73,Gedeon Barcza,2584,53y6m,(#55 all-time among players aged 53y6m)
#74,Vladimir Liberzon,2584,27y11m,(#359 all-time among players aged 27y11m)
#75,Daniel Yanofsky,2582,39y11m,(#230 all-time among players aged 39y11m)
#76,Jonathan Penrose,2580,31y4m,(#388 all-time among players aged 31y4m)
#77,Peter Dely,2580,30y7m,(#412 all-time among players aged 30y7m)
#78,Lubomir Kavalek,2579,21y6m,(#195 all-time among players aged 21y6m)
#79,Dragoljub Minic,2579,27y11m,(#390 all-time among players aged 27y11m)
#80,Georgy Tringov,2579,27y11m,(#392 all-time among players aged 27y11m)
#81,Lev Aronin,2578,44y7m,(#179 all-time among players aged 44y7m)
#82,Anatoly Bannik,2576,43y2m,(#204 all-time among players aged 43y2m)
#83,Heinz Lehmann,2575,43y4m,(#199 all-time among players aged 43y4m)
#84,Igor Platonov,2575,31y1m,(#416 all-time among players aged 31y1m)
#85,Erich Eliskases,2574,52y0m,(#81 all-time among players aged 52y0m)
#86,Gideon Ståhlberg,2574,57y1m,(#41 all-time among players aged 57y1m)
#87,Rajko Bogdanovic,2571,33y3m,(#414 all-time among players aged 33y3m)
#88,Salo Flohr,2568,56y3m,(#50 all-time among players aged 56y3m)
#89,Igor Bondarevsky,2564,51y9m,(#98 all-time among players aged 51y9m)
