,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years,,,,
Monthly List: February 2001 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2854,37y10m,(#1 all-time among players aged 37y10m)
#2,Viswanathan Anand,2824,31y2m,(#4 all-time among players aged 31y2m)
#3,Vladimir Kramnik,2817,25y8m,(#4 all-time among players aged 25y8m)
#4,Peter Leko,2764,21y5m,(#7 all-time among players aged 21y5m)
#5,Alexander Morozevich,2762,23y7m,(#10 all-time among players aged 23y7m)
#6,Vassily Ivanchuk,2757,31y11m,(#17 all-time among players aged 31y11m)
#7,Alexei Shirov,2753,28y7m,(#16 all-time among players aged 28y7m)
#8,Michael Adams,2746,29y3m,(#20 all-time among players aged 29y3m)
#9,Evgeny Bareev,2739,34y3m,(#22 all-time among players aged 34y3m)
#10,Boris Gelfand,2737,32y8m,(#24 all-time among players aged 32y8m)
#11,Peter Svidler,2732,24y8m,(#21 all-time among players aged 24y8m)
#12,Veselin Topalov,2718,25y11m,(#36 all-time among players aged 25y11m)
#13,Mikhail Gurevich,2706,42y0m,(#32 all-time among players aged 42y0m)
#14,Nigel Short,2698,35y8m,(#50 all-time among players aged 35y8m)
#15,Ruslan Ponomariov,2698,17y4m,(#4 all-time among players aged 17y4m)
#16,Alexander Khalifman,2696,35y1m,(#62 all-time among players aged 35y1m)
#17,Vladimir Akopian,2695,29y2m,(#68 all-time among players aged 29y2m)
#18,Alexey Dreev,2693,32y1m,(#77 all-time among players aged 32y1m)
#19,Kiril Georgiev,2692,35y3m,(#63 all-time among players aged 35y3m)
#20,Rustam Kasimdzhanov,2692,21y2m,(#29 all-time among players aged 21y2m)
#21,Ilia Smirin,2691,33y1m,(#68 all-time among players aged 33y1m)
#22,Predrag Nikolic,2686,40y5m,(#47 all-time among players aged 40y5m)
#23,Judit Polgar,2686,24y7m,(#60 all-time among players aged 24y7m)
#24,Michal Krasenkow,2684,37y3m,(#58 all-time among players aged 37y3m)
#25,Vladislav Tkachiev,2680,27y3m,(#87 all-time among players aged 27y3m)
#26,Loek van Wely,2679,28y4m,(#86 all-time among players aged 28y4m)
#27,Anatoly Karpov,2678,49y9m,(#20 all-time among players aged 49y9m)
#28,Konstantin Sakaev,2674,26y10m,(#87 all-time among players aged 26y10m)
#29,Viktor Korchnoi,2672,69y11m,(#1 all-time among players aged 69y11m)
#30,Zurab Azmaiparashvili,2671,40y11m,(#60 all-time among players aged 40y11m)
#31,Alexander Grischuk,2669,17y4m,(#8 all-time among players aged 17y4m)
#32,Alexander Onischuk,2668,25y5m,(#89 all-time among players aged 25y5m)
#33,Vadim Zvjaginsev,2665,24y6m,(#80 all-time among players aged 24y6m)
#34,Alexander Beliavsky,2665,47y2m,(#38 all-time among players aged 47y2m)
#35,Viktor Bologan,2665,29y2m,(#109 all-time among players aged 29y2m)
#36,Sergei Movsesian,2663,22y3m,(#57 all-time among players aged 22y3m)
#37,Sergei Rublevsky,2663,26y4m,(#101 all-time among players aged 26y4m)
#38,Zoltan Almasi,2662,24y6m,(#85 all-time among players aged 24y6m)
#39,Matthew Sadler,2661,26y9m,(#106 all-time among players aged 26y9m)
#40,Joel Lautier,2658,27y10m,(#121 all-time among players aged 27y10m)
#41,Ivan Sokolov,2657,32y8m,(#129 all-time among players aged 32y8m)
#42,Zhang Zhong,2656,22y5m,(#64 all-time among players aged 22y5m)
#43,Jeroen Piket,2656,32y1m,(#134 all-time among players aged 32y1m)
#44,Ye Jiangchuan,2655,40y3m,(#81 all-time among players aged 40y3m)
#45,Igor Khenkin,2654,32y11m,(#133 all-time among players aged 32y11m)
#46,Zurab Sturua,2652,41y8m,(#82 all-time among players aged 41y8m)
#47,Artur Jussupow,2651,41y0m,(#81 all-time among players aged 41y0m)
#48,Vadim Milov,2650,28y6m,(#140 all-time among players aged 28y6m)
#49,Andrei Kharlov,2649,32y3m,(#147 all-time among players aged 32y3m)
#50,Jan Timman,2646,49y2m,(#37 all-time among players aged 49y2m)
#51,Rafael Vaganian,2646,49y4m,(#36 all-time among players aged 49y4m)
#52,Sergey Dolmatov,2646,42y0m,(#90 all-time among players aged 42y0m)
#53,Rafael Leitao,2645,21y2m,(#59 all-time among players aged 21y2m)
#54,Rustem Dautov,2644,35y3m,(#136 all-time among players aged 35y3m)
#55,Evgeny Vladimirov,2643,44y1m,(#69 all-time among players aged 44y1m)
#56,Vladimir Malakhov,2643,20y3m,(#45 all-time among players aged 20y3m)
#57,Alexander Graf,2642,38y6m,(#114 all-time among players aged 38y6m)
