,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year,,,,
Monthly List: June 2003 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2828,40y2m,(#1 all-time among players aged 40y2m)
#2,Viswanathan Anand,2791,33y6m,(#9 all-time among players aged 33y6m)
#3,Vladimir Kramnik,2788,28y0m,(#8 all-time among players aged 28y0m)
#4,Peter Leko,2753,23y9m,(#13 all-time among players aged 23y9m)
#5,Alexander Grischuk,2749,19y8m,(#4 all-time among players aged 19y8m)
#6,Veselin Topalov,2749,28y3m,(#18 all-time among players aged 28y3m)
#7,Alexei Shirov,2742,30y11m,(#26 all-time among players aged 30y11m)
#8,Ruslan Ponomariov,2742,19y8m,(#5 all-time among players aged 19y8m)
#9,Peter Svidler,2740,27y0m,(#23 all-time among players aged 27y0m)
#10,Michael Adams,2738,31y7m,(#26 all-time among players aged 31y7m)
#11,Judit Polgar,2736,26y11m,(#28 all-time among players aged 26y11m)
#12,Vassily Ivanchuk,2735,34y3m,(#25 all-time among players aged 34y3m)
#13,Evgeny Bareev,2731,36y7m,(#28 all-time among players aged 36y7m)
#14,Boris Gelfand,2713,35y0m,(#40 all-time among players aged 35y0m)
#15,Anatoly Karpov,2712,52y1m,(#11 all-time among players aged 52y1m)
#16,Alexey Dreev,2711,34y5m,(#42 all-time among players aged 34y5m)
#17,Vladimir Akopian,2706,31y6m,(#58 all-time among players aged 31y6m)
#18,Alexander Khalifman,2700,37y5m,(#43 all-time among players aged 37y5m)
#19,Ivan Sokolov,2700,35y0m,(#59 all-time among players aged 35y0m)
#20,Vladimir Malakhov,2699,22y7m,(#33 all-time among players aged 22y7m)
#21,Nigel Short,2699,38y0m,(#44 all-time among players aged 38y0m)
#22,Loek van Wely,2691,30y8m,(#78 all-time among players aged 30y8m)
#23,Joel Lautier,2689,30y2m,(#78 all-time among players aged 30y2m)
#24,Ilia Smirin,2689,35y5m,(#67 all-time among players aged 35y5m)
#25,Alexander Morozevich,2688,25y11m,(#62 all-time among players aged 25y11m)
#26,Vadim Zvjaginsev,2687,26y10m,(#73 all-time among players aged 26y10m)
#27,Rustam Kasimdzhanov,2686,23y6m,(#51 all-time among players aged 23y6m)
#28,Zurab Azmaiparashvili,2685,43y3m,(#38 all-time among players aged 43y3m)
#29,Mikhail Gurevich,2685,44y4m,(#35 all-time among players aged 44y4m)
#30,Predrag Nikolic,2681,42y9m,(#43 all-time among players aged 42y9m)
#31,Ye Jiangchuan,2681,42y7m,(#46 all-time among players aged 42y7m)
#32,Zhang Zhong,2680,24y9m,(#64 all-time among players aged 24y9m)
#33,Vladislav Tkachiev,2674,29y7m,(#102 all-time among players aged 29y7m)
#34,Alexander Beliavsky,2673,49y6m,(#24 all-time among players aged 49y6m)
