,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year,,,,
Monthly List: March 2003 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2838,39y11m,(#1 all-time among players aged 39y11m)
#2,Vladimir Kramnik,2805,27y9m,(#8 all-time among players aged 27y9m)
#3,Viswanathan Anand,2797,33y3m,(#7 all-time among players aged 33y3m)
#4,Peter Leko,2756,23y6m,(#12 all-time among players aged 23y6m)
#5,Veselin Topalov,2751,28y0m,(#17 all-time among players aged 28y0m)
#6,Alexei Shirov,2744,30y8m,(#27 all-time among players aged 30y8m)
#7,Michael Adams,2742,31y4m,(#28 all-time among players aged 31y4m)
#8,Evgeny Bareev,2741,36y4m,(#25 all-time among players aged 36y4m)
#9,Peter Svidler,2739,26y9m,(#24 all-time among players aged 26y9m)
#10,Ruslan Ponomariov,2736,19y5m,(#4 all-time among players aged 19y5m)
#11,Alexander Grischuk,2732,19y5m,(#6 all-time among players aged 19y5m)
#12,Judit Polgar,2731,26y8m,(#34 all-time among players aged 26y8m)
#13,Vassily Ivanchuk,2730,34y0m,(#27 all-time among players aged 34y0m)
#14,Boris Gelfand,2720,34y9m,(#37 all-time among players aged 34y9m)
#15,Vladimir Akopian,2709,31y3m,(#48 all-time among players aged 31y3m)
#16,Alexey Dreev,2705,34y2m,(#48 all-time among players aged 34y2m)
#17,Alexander Khalifman,2702,37y2m,(#46 all-time among players aged 37y2m)
#18,Loek van Wely,2698,30y5m,(#63 all-time among players aged 30y5m)
#19,Vladimir Malakhov,2696,22y4m,(#36 all-time among players aged 22y4m)
#20,Alexander Morozevich,2693,25y8m,(#53 all-time among players aged 25y8m)
#21,Nigel Short,2693,37y9m,(#49 all-time among players aged 37y9m)
#22,Joel Lautier,2689,29y11m,(#74 all-time among players aged 29y11m)
#23,Ivan Sokolov,2687,34y9m,(#72 all-time among players aged 34y9m)
#24,Ilia Smirin,2686,35y2m,(#70 all-time among players aged 35y2m)
#25,Predrag Nikolic,2686,42y6m,(#38 all-time among players aged 42y6m)
#26,Anatoly Karpov,2684,51y10m,(#20 all-time among players aged 51y10m)
#27,Vadim Zvjaginsev,2684,26y7m,(#72 all-time among players aged 26y7m)
#28,Rustam Kasimdzhanov,2684,23y3m,(#52 all-time among players aged 23y3m)
#29,Zhang Zhong,2683,24y6m,(#59 all-time among players aged 24y6m)
#30,Ye Jiangchuan,2679,42y4m,(#51 all-time among players aged 42y4m)
#31,Kiril Georgiev,2677,37y4m,(#67 all-time among players aged 37y4m)
#32,Konstantin Sakaev,2674,28y11m,(#93 all-time among players aged 28y11m)
#33,Zurab Azmaiparashvili,2673,43y0m,(#49 all-time among players aged 43y0m)
#34,Alexander Beliavsky,2672,49y3m,(#25 all-time among players aged 49y3m)
#35,Viktor Bologan,2672,31y3m,(#111 all-time among players aged 31y3m)
#36,Emil Sutovsky,2671,25y6m,(#85 all-time among players aged 25y6m)
#37,Vladislav Tkachiev,2668,29y4m,(#104 all-time among players aged 29y4m)
#38,Mikhail Gurevich,2667,44y1m,(#43 all-time among players aged 44y1m)
#39,Zoltan Almasi,2665,26y7m,(#103 all-time among players aged 26y7m)
#40,Aleksej Aleksandrov,2663,29y10m,(#120 all-time among players aged 29y10m)
#41,Alexander Motylev,2660,23y9m,(#83 all-time among players aged 23y9m)
#42,Francisco Vallejo Pons,2660,20y7m,(#39 all-time among players aged 20y7m)
#43,Smbat Lputian,2659,45y1m,(#49 all-time among players aged 45y1m)
#44,Christopher Lutz,2657,32y1m,(#132 all-time among players aged 32y1m)
#45,Etienne Bacrot,2657,20y2m,(#34 all-time among players aged 20y2m)
#46,Sergei Tiviakov,2656,30y1m,(#130 all-time among players aged 30y1m)
#47,Sergei Movsesian,2656,24y4m,(#94 all-time among players aged 24y4m)
#48,Sergei Rublevsky,2655,28y5m,(#133 all-time among players aged 28y5m)
#49,Viktor Korchnoi,2653,72y0m,(#1 all-time among players aged 72y0m)
#50,Alexander Lastin,2653,26y5m,(#121 all-time among players aged 26y5m)
#51,Alexander Graf,2651,40y7m,(#87 all-time among players aged 40y7m)
#52,Krishnan Sasikiran,2651,22y2m,(#71 all-time among players aged 22y2m)
#53,Merab Gagunashvili,2650,18y2m,(#15 all-time among players aged 18y2m)
#54,Sergey Volkov,2650,29y1m,(#140 all-time among players aged 29y1m)
#55,Evgeny Pigusov,2649,42y0m,(#84 all-time among players aged 42y0m)
#56,Rafael Vaganian,2648,51y5m,(#34 all-time among players aged 51y5m)
#57,Jeroen Piket,2645,34y2m,(#144 all-time among players aged 34y2m)
#58,Teimour Radjabov,2645,16y0m,(#6 all-time among players aged 16y0m)
#59,Michal Krasenkow,2643,39y4m,(#101 all-time among players aged 39y4m)
#60,Levon Aronian,2643,20y5m,(#53 all-time among players aged 20y5m)
#61,Mihail Kobalija,2640,24y10m,(#142 all-time among players aged 24y10m)
#62,Andrei Kharlov,2640,34y4m,(#158 all-time among players aged 34y4m)
#63,Alexander Onischuk,2639,27y6m,(#158 all-time among players aged 27y6m)
#64,Alexander Goldin,2635,38y1m,(#123 all-time among players aged 38y1m)
#65,Evgeny Vladimirov,2635,46y2m,(#60 all-time among players aged 46y2m)
#66,Lev Psakhis,2634,44y4m,(#79 all-time among players aged 44y4m)
#67,Konstantin Landa,2634,30y10m,(#180 all-time among players aged 30y10m)
#68,Pavel Tregubov,2633,31y3m,(#186 all-time among players aged 31y3m)
#69,Karen Asrian,2633,22y11m,(#113 all-time among players aged 22y11m)
#70,Bartlomiej Macieja,2633,25y5m,(#154 all-time among players aged 25y5m)
#71,Lenier Dominguez,2631,19y6m,(#46 all-time among players aged 19y6m)
#72,Liviu-Dieter Nisipeanu,2629,26y7m,(#185 all-time among players aged 26y7m)
#73,Peter Heine Nielsen,2627,29y10m,(#211 all-time among players aged 29y10m)
#74,Rustem Dautov,2627,37y4m,(#144 all-time among players aged 37y4m)
#75,Andrei Istratescu,2627,27y3m,(#194 all-time among players aged 27y3m)
#76,Evgeniy Najer,2627,25y9m,(#176 all-time among players aged 25y9m)
#77,Igor Khenkin,2627,35y0m,(#185 all-time among players aged 35y0m)
#78,Vladimir Epishin,2626,37y8m,(#146 all-time among players aged 37y8m)
#79,Gregory Kaidanov,2626,43y5m,(#106 all-time among players aged 43y5m)
#80,Vladimir Baklan,2626,25y1m,(#172 all-time among players aged 25y1m)
#81,Vasily Yemelin,2625,27y1m,(#206 all-time among players aged 27y1m)
#82,Eduardas Rozentalis,2624,39y10m,(#132 all-time among players aged 39y10m)
#83,Giovanni Vescovi,2624,24y9m,(#179 all-time among players aged 24y9m)
#84,Murtas Kazhgaleyev,2623,,
#85,Sergey Dolmatov,2623,44y1m,(#109 all-time among players aged 44y1m)
#86,Zurab Sturua,2622,43y9m,(#110 all-time among players aged 43y9m)
#87,Lazaro Bruzon Bautista,2620,20y10m,(#81 all-time among players aged 20y10m)
#88,Laurent Fressinet,2619,21y4m,(#94 all-time among players aged 21y4m)
#89,Alexander Moiseenko,2619,22y10m,(#138 all-time among players aged 22y10m)
#90,Joel Benjamin,2618,39y0m,(#152 all-time among players aged 39y0m)
#91,Boris Avrukh,2618,25y2m,(#197 all-time among players aged 25y2m)
#92,Jaan Ehlvest,2618,40y5m,(#146 all-time among players aged 40y5m)
#93,Yuri Yakovich,2617,40y4m,(#141 all-time among players aged 40y4m)
#94,Sarunas Sulskis,2617,30y4m,(#236 all-time among players aged 30y4m)
#95,Shakhriyar Mamedyarov,2615,17y11m,(#30 all-time among players aged 17y11m)
#96,Bu Xiangzhi,2615,17y3m,(#22 all-time among players aged 17y3m)
#97,Matthew Sadler,2614,28y10m,(#245 all-time among players aged 28y10m)
#98,Viacheslav Eingorn,2614,46y4m,(#88 all-time among players aged 46y4m)
#99,Daniel Fridman,2613,27y1m,(#237 all-time among players aged 27y1m)
#100,Evgeny Alekseev,2612,17y4m,(#22 all-time among players aged 17y4m)
