,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year,,,,
Monthly List: January 2004 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2814,40y9m,(#2 all-time among players aged 40y9m)
#2,Viswanathan Anand,2776,34y1m,(#9 all-time among players aged 34y1m)
#3,Vladimir Kramnik,2765,28y7m,(#13 all-time among players aged 28y7m)
#4,Peter Svidler,2754,27y7m,(#17 all-time among players aged 27y7m)
#5,Ruslan Ponomariov,2750,20y3m,(#6 all-time among players aged 20y3m)
#6,Alexander Grischuk,2748,20y3m,(#7 all-time among players aged 20y3m)
#7,Judit Polgar,2746,27y6m,(#22 all-time among players aged 27y6m)
#8,Alexei Shirov,2743,31y6m,(#23 all-time among players aged 31y6m)
#9,Vassily Ivanchuk,2731,34y10m,(#28 all-time among players aged 34y10m)
#10,Michael Adams,2730,32y2m,(#29 all-time among players aged 32y2m)
#11,Evgeny Bareev,2728,37y2m,(#30 all-time among players aged 37y2m)
#12,Veselin Topalov,2727,28y10m,(#36 all-time among players aged 28y10m)
#13,Peter Leko,2724,24y4m,(#25 all-time among players aged 24y4m)
#14,Alexander Morozevich,2721,26y6m,(#40 all-time among players aged 26y6m)
#15,Boris Gelfand,2719,35y7m,(#36 all-time among players aged 35y7m)
#16,Vladimir Malakhov,2719,23y2m,(#26 all-time among players aged 23y2m)
#17,Ivan Sokolov,2712,35y7m,(#43 all-time among players aged 35y7m)
#18,Nigel Short,2711,38y7m,(#35 all-time among players aged 38y7m)
#19,Alexey Dreev,2698,35y0m,(#61 all-time among players aged 35y0m)
#20,Vladimir Akopian,2697,32y1m,(#69 all-time among players aged 32y1m)
#21,Anatoly Karpov,2695,52y8m,(#16 all-time among players aged 52y8m)
#22,Alexander Khalifman,2693,38y0m,(#49 all-time among players aged 38y0m)
#23,Joel Lautier,2689,30y9m,(#80 all-time among players aged 30y9m)
#24,Zurab Azmaiparashvili,2688,43y10m,(#34 all-time among players aged 43y10m)
#25,Mikhail Gurevich,2684,44y11m,(#31 all-time among players aged 44y11m)
#26,Emil Sutovsky,2681,26y4m,(#78 all-time among players aged 26y4m)
#27,Ilia Smirin,2679,36y0m,(#75 all-time among players aged 36y0m)
#28,Levon Aronian,2678,21y3m,(#35 all-time among players aged 21y3m)
#29,Ye Jiangchuan,2678,43y2m,(#42 all-time among players aged 43y2m)
#30,Viktor Bologan,2677,32y1m,(#97 all-time among players aged 32y1m)
#31,Etienne Bacrot,2677,21y0m,(#33 all-time among players aged 21y0m)
#32,Predrag Nikolic,2676,43y4m,(#42 all-time among players aged 43y4m)
#33,Aleksej Aleksandrov,2671,30y8m,(#105 all-time among players aged 30y8m)
#34,Loek van Wely,2670,31y3m,(#113 all-time among players aged 31y3m)
#35,Rustam Kasimdzhanov,2670,24y1m,(#76 all-time among players aged 24y1m)
#36,Alexander Beliavsky,2670,50y1m,(#23 all-time among players aged 50y1m)
#37,Vladislav Tkachiev,2670,30y2m,(#105 all-time among players aged 30y2m)
#38,Sergei Movsesian,2668,25y2m,(#88 all-time among players aged 25y2m)
#39,Vadim Zvjaginsev,2667,27y5m,(#104 all-time among players aged 27y5m)
#40,Kiril Georgiev,2666,38y2m,(#76 all-time among players aged 38y2m)
#41,Konstantin Sakaev,2666,29y9m,(#115 all-time among players aged 29y9m)
#42,Alexander Motylev,2665,24y7m,(#82 all-time among players aged 24y7m)
#43,Sergei Rublevsky,2664,29y3m,(#111 all-time among players aged 29y3m)
#44,Liviu-Dieter Nisipeanu,2664,27y5m,(#112 all-time among players aged 27y5m)
#45,Rafael Vaganian,2660,52y3m,(#29 all-time among players aged 52y3m)
#46,Zhang Zhong,2660,25y4m,(#105 all-time among players aged 25y4m)
#47,Teimour Radjabov,2658,16y10m,(#5 all-time among players aged 16y10m)
#48,Krishnan Sasikiran,2658,23y0m,(#82 all-time among players aged 23y0m)
#49,Francisco Vallejo Pons,2654,21y5m,(#55 all-time among players aged 21y5m)
#50,Alexander Moiseenko,2651,23y8m,(#98 all-time among players aged 23y8m)
#51,Sergey Volkov,2651,29y11m,(#147 all-time among players aged 29y11m)
#52,Eduardas Rozentalis,2650,40y8m,(#88 all-time among players aged 40y8m)
#53,Evgeny Vladimirov,2650,47y0m,(#49 all-time among players aged 47y0m)
#54,Alexander Onischuk,2650,28y4m,(#144 all-time among players aged 28y4m)
#55,Yuri Yakovich,2648,41y2m,(#92 all-time among players aged 41y2m)
#56,Vasily Yemelin,2646,27y11m,(#140 all-time among players aged 27y11m)
#57,Luke McShane,2645,20y0m,(#44 all-time among players aged 20y0m)
#58,Ashot Anastasian,2643,39y6m,(#103 all-time among players aged 39y6m)
#59,Bartlomiej Macieja,2643,26y3m,(#141 all-time among players aged 26y3m)
#60,Peter Heine Nielsen,2642,30y8m,(#163 all-time among players aged 30y8m)
#61,Andrei Kharlov,2640,35y2m,(#147 all-time among players aged 35y2m)
#62,Giovanni Vescovi,2639,25y7m,(#136 all-time among players aged 25y7m)
#63,Karen Asrian,2638,23y9m,(#120 all-time among players aged 23y9m)
#64,Zoltan Almasi,2638,27y5m,(#159 all-time among players aged 27y5m)
#65,Mihail Kobalija,2638,25y8m,(#141 all-time among players aged 25y8m)
#66,Alexander Graf,2637,41y5m,(#111 all-time among players aged 41y5m)
#67,Vladimir Epishin,2636,38y6m,(#118 all-time among players aged 38y6m)
#68,Bu Xiangzhi,2636,18y1m,(#21 all-time among players aged 18y1m)
#69,Rustem Dautov,2636,38y2m,(#119 all-time among players aged 38y2m)
#70,Smbat Lputian,2635,45y11m,(#63 all-time among players aged 45y11m)
#71,Evgeniy Najer,2634,26y7m,(#171 all-time among players aged 26y7m)
#72,Gabriel Sargissian,2633,20y11m,(#65 all-time among players aged 20y11m)
#73,Evgeny Alekseev,2632,18y2m,(#21 all-time among players aged 18y2m)
#74,Alexander Lastin,2632,27y3m,(#180 all-time among players aged 27y3m)
#75,Miguel Illescas Cordoba,2632,38y1m,(#127 all-time among players aged 38y1m)
#76,Sergei Tiviakov,2625,30y11m,(#205 all-time among players aged 30y11m)
#77,Merab Gagunashvili,2624,19y0m,(#43 all-time among players aged 19y0m)
#78,Andrei Istratescu,2624,28y1m,(#198 all-time among players aged 28y1m)
#79,Vasilios Kotronias,2623,39y5m,(#137 all-time among players aged 39y5m)
#80,Shakhriyar Mamedyarov,2623,18y9m,(#38 all-time among players aged 18y9m)
#81,Boris Avrukh,2623,26y0m,(#186 all-time among players aged 26y0m)
#82,Nguyen Anh Dung,2622,27y10m,(#201 all-time among players aged 27y10m)
#83,Lenier Dominguez,2622,20y4m,(#65 all-time among players aged 20y4m)
#84,Jeroen Piket,2622,35y0m,(#195 all-time among players aged 35y0m)
#85,Curt Hansen,2621,39y4m,(#146 all-time among players aged 39y4m)
#86,Laurent Fressinet,2621,22y2m,(#122 all-time among players aged 22y2m)
#87,Sarunas Sulskis,2617,31y2m,(#236 all-time among players aged 31y2m)
#88,Pavel Tregubov,2616,32y1m,(#241 all-time among players aged 32y1m)
#89,Andrei Volokitin,2615,17y7m,(#27 all-time among players aged 17y7m)
#90,Evgenij Agrest,2615,37y5m,(#185 all-time among players aged 37y5m)
#91,Vladimir Baklan,2613,25y11m,(#209 all-time among players aged 25y11m)
#92,Lazaro Bruzon Bautista,2612,21y8m,(#127 all-time among players aged 21y8m)
#93,Alexander Goldin,2612,38y11m,(#168 all-time among players aged 38y11m)
#94,Michal Krasenkow,2611,40y2m,(#160 all-time among players aged 40y2m)
#95,Artyom Timofeev,2610,19y0m,(#55 all-time among players aged 19y0m)
#96,Christopher Lutz,2610,32y11m,(#259 all-time among players aged 32y11m)
#97,Viacheslav Eingorn,2610,47y2m,(#85 all-time among players aged 47y2m)
#98,Vadim Milov,2610,31y5m,(#260 all-time among players aged 31y5m)
#99,Igor Khenkin,2609,35y10m,(#222 all-time among players aged 35y10m)
#100,Yasser Seirawan,2609,43y10m,(#126 all-time among players aged 43y10m)
