,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: September 1999 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2881,36y5m,(#1 all-time among players aged 36y5m)
#2,Viswanathan Anand,2816,29y9m,(#4 all-time among players aged 29y9m)
#3,Vladimir Kramnik,2801,24y3m,(#4 all-time among players aged 24y3m)
#4,Alexei Shirov,2761,27y2m,(#13 all-time among players aged 27y2m)
#5,Vassily Ivanchuk,2753,30y6m,(#20 all-time among players aged 30y6m)
#6,Michael Adams,2743,27y10m,(#22 all-time among players aged 27y10m)
#7,Alexander Morozevich,2741,22y2m,(#15 all-time among players aged 22y2m)
#8,Boris Gelfand,2735,31y3m,(#33 all-time among players aged 31y3m)
#9,Peter Leko,2734,20y0m,(#9 all-time among players aged 20y0m)
#10,Evgeny Bareev,2731,32y10m,(#28 all-time among players aged 32y10m)
#11,Peter Svidler,2729,23y3m,(#21 all-time among players aged 23y3m)
#12,Veselin Topalov,2723,24y6m,(#28 all-time among players aged 24y6m)
#13,Nigel Short,2714,34y3m,(#40 all-time among players aged 34y3m)
#14,Anatoly Karpov,2713,48y4m,(#15 all-time among players aged 48y4m)
#15,Predrag Nikolic,2704,39y0m,(#36 all-time among players aged 39y0m)
#16,Alexey Dreev,2704,30y8m,(#54 all-time among players aged 30y8m)
#17,Vladimir Akopian,2702,27y9m,(#60 all-time among players aged 27y9m)
#18,Mikhail Gurevich,2700,40y7m,(#41 all-time among players aged 40y7m)
#19,Sergei Rublevsky,2697,24y11m,(#46 all-time among players aged 24y11m)
#20,Kiril Georgiev,2695,33y10m,(#60 all-time among players aged 33y10m)
#21,Alexander Khalifman,2691,33y8m,(#63 all-time among players aged 33y8m)
#22,Alexander Beliavsky,2690,45y9m,(#31 all-time among players aged 45y9m)
#23,Vadim Zvjaginsev,2690,23y1m,(#44 all-time among players aged 23y1m)
#24,Michal Krasenkow,2683,35y10m,(#71 all-time among players aged 35y10m)
#25,Alexander Onischuk,2683,24y0m,(#53 all-time among players aged 24y0m)
#26,Loek van Wely,2681,26y11m,(#78 all-time among players aged 26y11m)
#27,Zurab Azmaiparashvili,2679,39y6m,(#52 all-time among players aged 39y6m)
#28,Zoltan Almasi,2679,23y1m,(#59 all-time among players aged 23y1m)
#29,Jan Timman,2678,47y9m,(#25 all-time among players aged 47y9m)
#30,Ivan Sokolov,2678,31y3m,(#98 all-time among players aged 31y3m)
#31,Alexei Fedorov,2678,27y0m,(#85 all-time among players aged 27y0m)
#32,Judit Polgar,2676,23y2m,(#66 all-time among players aged 23y2m)
#33,Viktor Korchnoi,2673,68y6m,(#2 all-time among players aged 68y6m)
#34,Yasser Seirawan,2672,39y6m,(#58 all-time among players aged 39y6m)
#35,Matthew Sadler,2671,25y4m,(#82 all-time among players aged 25y4m)
#36,Konstantin Sakaev,2671,25y5m,(#84 all-time among players aged 25y5m)
#37,Sergei Movsesian,2670,20y10m,(#38 all-time among players aged 20y10m)
#38,Joel Lautier,2666,26y5m,(#96 all-time among players aged 26y5m)
#39,Artur Jussupow,2665,39y7m,(#67 all-time among players aged 39y7m)
#40,Ruslan Ponomariov,2663,15y11m,(#3 all-time among players aged 15y11m)
#41,Vadim Milov,2662,27y1m,(#115 all-time among players aged 27y1m)
#42,Vladislav Tkachiev,2661,25y10m,(#107 all-time among players aged 25y10m)
#43,Alexander Chernin,2659,39y6m,(#80 all-time among players aged 39y6m)
#44,Ilia Smirin,2656,31y8m,(#134 all-time among players aged 31y8m)
#45,Jeroen Piket,2656,30y8m,(#127 all-time among players aged 30y8m)
#46,Igor Khenkin,2653,31y6m,(#136 all-time among players aged 31y6m)
#47,Sergei Tiviakov,2650,26y7m,(#127 all-time among players aged 26y7m)
#48,Valery Salov,2649,35y4m,(#122 all-time among players aged 35y4m)
#49,Rafael Leitao,2649,19y9m,(#36 all-time among players aged 19y9m)
#50,Smbat Lputian,2649,41y7m,(#85 all-time among players aged 41y7m)
#51,Zbynek Hracek,2649,29y0m,(#142 all-time among players aged 29y0m)
#52,Giorgi Giorgadze,2648,34y11m,(#128 all-time among players aged 34y11m)
#53,Rafael Vaganian,2645,47y11m,(#40 all-time among players aged 47y11m)
#54,Pavel Kotsur,2645,25y8m,(#131 all-time among players aged 25y8m)
#55,Curt Hansen,2644,35y0m,(#138 all-time among players aged 35y0m)
#56,Vladimir Epishin,2644,34y2m,(#149 all-time among players aged 34y2m)
#57,Sergei Shipov,2640,33y5m,(#155 all-time among players aged 33y5m)
#58,Ulf Andersson,2639,48y3m,(#45 all-time among players aged 48y3m)
#59,Vladimir Malakhov,2638,18y10m,(#27 all-time among players aged 18y10m)
#60,Jonathan Speelman,2638,42y11m,(#89 all-time among players aged 42y11m)
#61,Alexey Kuzmin,2637,36y6m,(#140 all-time among players aged 36y6m)
#62,Gata Kamsky,2637,25y3m,(#148 all-time among players aged 25y3m)
#63,Andrei Kharlov,2637,30y10m,(#174 all-time among players aged 30y10m)
#64,Jaan Ehlvest,2636,36y11m,(#137 all-time among players aged 36y11m)
#65,Aleksej Aleksandrov,2635,26y4m,(#160 all-time among players aged 26y4m)
#66,Sergey Volkov,2635,25y7m,(#145 all-time among players aged 25y7m)
#67,Sergey Dolmatov,2635,40y7m,(#117 all-time among players aged 40y7m)
#68,Oleg Korneev,2633,30y2m,(#184 all-time among players aged 30y2m)
#69,Viktor Bologan,2632,27y9m,(#175 all-time among players aged 27y9m)
#70,Rustem Dautov,2632,33y10m,(#174 all-time among players aged 33y10m)
#71,Boris Gulko,2631,52y7m,(#37 all-time among players aged 52y7m)
#72,Nick deFirmian,2630,42y2m,(#120 all-time among players aged 42y2m)
#73,Liviu-Dieter Nisipeanu,2630,23y1m,(#125 all-time among players aged 23y1m)
#74,Alex Yermolinsky,2630,41y5m,(#125 all-time among players aged 41y5m)
#75,Miguel Illescas Cordoba,2627,33y9m,(#179 all-time among players aged 33y9m)
#76,Zhang Zhong,2627,21y0m,(#75 all-time among players aged 21y0m)
#77,Anthony Miles,2627,44y5m,(#90 all-time among players aged 44y5m)
#78,Jóhann Hjartarson,2627,36y7m,(#156 all-time among players aged 36y7m)
#79,Boris Avrukh,2626,21y8m,(#98 all-time among players aged 21y8m)
#80,Julian Hodgson,2625,36y2m,(#164 all-time among players aged 36y2m)
#81,Eduardas Rozentalis,2625,36y4m,(#172 all-time among players aged 36y4m)
#82,Alexander Goldin,2625,34y7m,(#192 all-time among players aged 34y7m)
#83,Alexander Baburin,2624,32y7m,(#210 all-time among players aged 32y7m)
