,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years,,,,
Monthly List: January 2001 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2850,37y9m,(#1 all-time among players aged 37y9m)
#2,Viswanathan Anand,2820,31y1m,(#4 all-time among players aged 31y1m)
#3,Vladimir Kramnik,2815,25y7m,(#4 all-time among players aged 25y7m)
#4,Peter Leko,2768,21y4m,(#6 all-time among players aged 21y4m)
#5,Alexander Morozevich,2757,23y6m,(#11 all-time among players aged 23y6m)
#6,Alexei Shirov,2750,28y6m,(#17 all-time among players aged 28y6m)
#7,Vassily Ivanchuk,2749,31y10m,(#20 all-time among players aged 31y10m)
#8,Michael Adams,2743,29y2m,(#20 all-time among players aged 29y2m)
#9,Evgeny Bareev,2739,34y2m,(#21 all-time among players aged 34y2m)
#10,Boris Gelfand,2738,32y7m,(#23 all-time among players aged 32y7m)
#11,Peter Svidler,2734,24y7m,(#23 all-time among players aged 24y7m)
#12,Veselin Topalov,2723,25y10m,(#34 all-time among players aged 25y10m)
#13,Mikhail Gurevich,2709,41y11m,(#31 all-time among players aged 41y11m)
#14,Vladimir Akopian,2700,29y1m,(#59 all-time among players aged 29y1m)
#15,Ruslan Ponomariov,2699,17y3m,(#4 all-time among players aged 17y3m)
#16,Alexander Khalifman,2696,35y0m,(#63 all-time among players aged 35y0m)
#17,Nigel Short,2695,35y7m,(#53 all-time among players aged 35y7m)
#18,Alexey Dreev,2694,32y0m,(#78 all-time among players aged 32y0m)
#19,Kiril Georgiev,2693,35y2m,(#64 all-time among players aged 35y2m)
#20,Ilia Smirin,2693,33y0m,(#67 all-time among players aged 33y0m)
#21,Rustam Kasimdzhanov,2690,21y1m,(#28 all-time among players aged 21y1m)
#22,Michal Krasenkow,2689,37y2m,(#53 all-time among players aged 37y2m)
#23,Predrag Nikolic,2688,40y4m,(#46 all-time among players aged 40y4m)
#24,Judit Polgar,2686,24y6m,(#54 all-time among players aged 24y6m)
#25,Vladislav Tkachiev,2682,27y2m,(#84 all-time among players aged 27y2m)
#26,Loek van Wely,2681,28y3m,(#84 all-time among players aged 28y3m)
#27,Anatoly Karpov,2680,49y8m,(#19 all-time among players aged 49y8m)
#28,Konstantin Sakaev,2674,26y9m,(#89 all-time among players aged 26y9m)
#29,Zurab Azmaiparashvili,2673,40y10m,(#60 all-time among players aged 40y10m)
#30,Alexander Grischuk,2671,17y3m,(#7 all-time among players aged 17y3m)
#31,Alexander Onischuk,2670,25y4m,(#85 all-time among players aged 25y4m)
#32,Vadim Zvjaginsev,2669,24y5m,(#74 all-time among players aged 24y5m)
#33,Sergei Movsesian,2666,22y2m,(#54 all-time among players aged 22y2m)
#34,Alexander Beliavsky,2665,47y1m,(#37 all-time among players aged 47y1m)
#35,Sergei Rublevsky,2665,26y3m,(#97 all-time among players aged 26y3m)
#36,Zoltan Almasi,2664,24y5m,(#84 all-time among players aged 24y5m)
#37,Viktor Korchnoi,2663,69y10m,(#1 all-time among players aged 69y10m)
#38,Viktor Bologan,2662,29y1m,(#111 all-time among players aged 29y1m)
#39,Matthew Sadler,2661,26y8m,(#109 all-time among players aged 26y8m)
#40,Jeroen Piket,2659,32y0m,(#127 all-time among players aged 32y0m)
#41,Joel Lautier,2658,27y9m,(#119 all-time among players aged 27y9m)
#42,Ye Jiangchuan,2658,40y2m,(#75 all-time among players aged 40y2m)
#43,Igor Khenkin,2657,32y10m,(#127 all-time among players aged 32y10m)
#44,Ivan Sokolov,2656,32y7m,(#130 all-time among players aged 32y7m)
#45,Jan Timman,2654,49y1m,(#34 all-time among players aged 49y1m)
#46,Artur Jussupow,2653,40y11m,(#79 all-time among players aged 40y11m)
#47,Vadim Milov,2653,28y5m,(#139 all-time among players aged 28y5m)
#48,Andrei Kharlov,2648,32y2m,(#149 all-time among players aged 32y2m)
#49,Rafael Vaganian,2647,49y3m,(#36 all-time among players aged 49y3m)
#50,Sergey Dolmatov,2647,41y11m,(#87 all-time among players aged 41y11m)
#51,Boris Avrukh,2647,23y0m,(#93 all-time among players aged 23y0m)
#52,Rustem Dautov,2646,35y2m,(#135 all-time among players aged 35y2m)
#53,Vladimir Malakhov,2642,20y2m,(#47 all-time among players aged 20y2m)
#54,Curt Hansen,2642,36y4m,(#130 all-time among players aged 36y4m)
#55,Zurab Sturua,2641,41y7m,(#102 all-time among players aged 41y7m)
#56,Ulf Andersson,2641,49y7m,(#38 all-time among players aged 49y7m)
#57,Peng Xiaomin,2640,27y9m,(#159 all-time among players aged 27y9m)
#58,Rafael Leitao,2639,21y1m,(#63 all-time among players aged 21y1m)
#59,Zhang Zhong,2638,22y4m,(#91 all-time among players aged 22y4m)
