,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years,,,,
Monthly List: October 2001 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2860,38y6m,(#1 all-time among players aged 38y6m)
#2,Vladimir Kramnik,2826,26y4m,(#3 all-time among players aged 26y4m)
#3,Viswanathan Anand,2804,31y10m,(#5 all-time among players aged 31y10m)
#4,Peter Leko,2763,22y1m,(#10 all-time among players aged 22y1m)
#5,Alexander Morozevich,2759,24y3m,(#10 all-time among players aged 24y3m)
#6,Vassily Ivanchuk,2756,32y7m,(#17 all-time among players aged 32y7m)
#7,Michael Adams,2746,29y11m,(#19 all-time among players aged 29y11m)
#8,Alexei Shirov,2740,29y3m,(#23 all-time among players aged 29y3m)
#9,Veselin Topalov,2736,26y7m,(#27 all-time among players aged 26y7m)
#10,Evgeny Bareev,2735,34y11m,(#25 all-time among players aged 34y11m)
#11,Boris Gelfand,2729,33y4m,(#29 all-time among players aged 33y4m)
#12,Peter Svidler,2722,25y4m,(#34 all-time among players aged 25y4m)
#13,Ruslan Ponomariov,2710,18y0m,(#4 all-time among players aged 18y0m)
#14,Ilia Smirin,2707,33y9m,(#51 all-time among players aged 33y9m)
#15,Rustam Kasimdzhanov,2706,21y10m,(#26 all-time among players aged 21y10m)
#16,Alexey Dreev,2703,32y9m,(#54 all-time among players aged 32y9m)
#17,Loek van Wely,2700,29y0m,(#58 all-time among players aged 29y0m)
#18,Alexander Khalifman,2698,35y9m,(#50 all-time among players aged 35y9m)
#19,Kiril Georgiev,2696,35y11m,(#53 all-time among players aged 35y11m)
#20,Nigel Short,2692,36y4m,(#59 all-time among players aged 36y4m)
#21,Zurab Azmaiparashvili,2689,41y7m,(#39 all-time among players aged 41y7m)
#22,Vladimir Akopian,2688,29y10m,(#75 all-time among players aged 29y10m)
#23,Alexander Grischuk,2686,18y0m,(#8 all-time among players aged 18y0m)
#24,Judit Polgar,2685,25y3m,(#61 all-time among players aged 25y3m)
#25,Anatoly Karpov,2683,50y5m,(#19 all-time among players aged 50y5m)
#26,Ye Jiangchuan,2677,40y11m,(#57 all-time among players aged 40y11m)
#27,Predrag Nikolic,2676,41y1m,(#55 all-time among players aged 41y1m)
#28,Zhang Zhong,2676,23y1m,(#65 all-time among players aged 23y1m)
#29,Mikhail Gurevich,2672,42y8m,(#52 all-time among players aged 42y8m)
#30,Vladimir Malakhov,2672,20y11m,(#38 all-time among players aged 20y11m)
#31,Andrei Kharlov,2672,32y11m,(#99 all-time among players aged 32y11m)
#32,Alexander Beliavsky,2670,47y10m,(#31 all-time among players aged 47y10m)
#33,Konstantin Sakaev,2669,27y6m,(#100 all-time among players aged 27y6m)
#34,Alexander Onischuk,2669,26y1m,(#93 all-time among players aged 26y1m)
#35,Zoltan Almasi,2669,25y2m,(#86 all-time among players aged 25y2m)
#36,Viktor Bologan,2668,29y10m,(#109 all-time among players aged 29y10m)
#37,Vadim Zvjaginsev,2668,25y2m,(#89 all-time among players aged 25y2m)
#38,Vladislav Tkachiev,2667,27y11m,(#105 all-time among players aged 27y11m)
#39,Joel Lautier,2666,28y6m,(#107 all-time among players aged 28y6m)
#40,Viktor Korchnoi,2664,70y7m,(#1 all-time among players aged 70y7m)
#41,Jeroen Piket,2664,32y9m,(#111 all-time among players aged 32y9m)
#42,Smbat Lputian,2661,43y8m,(#49 all-time among players aged 43y8m)
#43,Aleksej Aleksandrov,2657,28y5m,(#129 all-time among players aged 28y5m)
#44,Alexander Lastin,2656,25y0m,(#110 all-time among players aged 25y0m)
#45,Ivan Sokolov,2654,33y4m,(#120 all-time among players aged 33y4m)
#46,Michal Krasenkow,2654,37y11m,(#96 all-time among players aged 37y11m)
#47,Etienne Bacrot,2652,18y9m,(#17 all-time among players aged 18y9m)
#48,Sergei Rublevsky,2651,27y0m,(#124 all-time among players aged 27y0m)
#49,Emil Sutovsky,2651,24y1m,(#99 all-time among players aged 24y1m)
#50,Rustem Dautov,2649,35y11m,(#120 all-time among players aged 35y11m)
#51,Rafael Vaganian,2648,50y0m,(#34 all-time among players aged 50y0m)
#52,Sergei Movsesian,2647,22y11m,(#95 all-time among players aged 22y11m)
#53,Xu Jun,2642,39y1m,(#110 all-time among players aged 39y1m)
#54,Zurab Sturua,2641,42y4m,(#91 all-time among players aged 42y4m)
#55,Alexander Graf,2641,39y2m,(#112 all-time among players aged 39y2m)
#56,Boris Avrukh,2640,23y9m,(#114 all-time among players aged 23y9m)
#57,Igor Khenkin,2639,33y7m,(#153 all-time among players aged 33y7m)
#58,Jan Timman,2638,49y10m,(#43 all-time among players aged 49y10m)
#59,Curt Hansen,2638,37y1m,(#125 all-time among players aged 37y1m)
#60,Christopher Lutz,2637,30y8m,(#176 all-time among players aged 30y8m)
#61,Vadim Milov,2636,29y2m,(#179 all-time among players aged 29y2m)
#62,Alexander Motylev,2635,22y4m,(#98 all-time among players aged 22y4m)
#63,Matthew Sadler,2635,27y5m,(#166 all-time among players aged 27y5m)
#64,Pavel Tregubov,2635,29y10m,(#185 all-time among players aged 29y10m)
#65,Artur Jussupow,2634,41y8m,(#117 all-time among players aged 41y8m)
#66,Evgeniy Najer,2632,24y4m,(#137 all-time among players aged 24y4m)
#67,Mihail Kobalija,2632,23y5m,(#115 all-time among players aged 23y5m)
#68,Peter Heine Nielsen,2630,28y5m,(#192 all-time among players aged 28y5m)
#69,Robert Hübner,2630,52y11m,(#34 all-time among players aged 52y11m)
#70,Igor Novikov,2630,39y5m,(#125 all-time among players aged 39y5m)
#71,Lev Psakhis,2630,42y11m,(#101 all-time among players aged 42y11m)
#72,Evgeny Pigusov,2629,40y7m,(#124 all-time among players aged 40y7m)
#73,Sergey Dolmatov,2627,42y8m,(#109 all-time among players aged 42y8m)
#74,Karen Asrian,2626,21y6m,(#89 all-time among players aged 21y6m)
#75,Jaan Ehlvest,2626,39y0m,(#135 all-time among players aged 39y0m)
#76,Francisco Vallejo Pons,2625,19y2m,(#42 all-time among players aged 19y2m)
#77,Evgeny Vladimirov,2624,44y9m,(#91 all-time among players aged 44y9m)
#78,Alexei Fedorov,2624,29y1m,(#211 all-time among players aged 29y1m)
#79,Sergei Tiviakov,2623,28y8m,(#215 all-time among players aged 28y8m)
#80,Vladimir Baklan,2622,23y8m,(#149 all-time among players aged 23y8m)
#81,Yasser Seirawan,2622,41y7m,(#137 all-time among players aged 41y7m)
#82,Joel Benjamin,2621,37y7m,(#158 all-time among players aged 37y7m)
#83,Konstantin Landa,2620,29y5m,(#230 all-time among players aged 29y5m)
#84,Boris Gulko,2619,54y8m,(#31 all-time among players aged 54y8m)
#85,Ioannis Papaioannou,2618,25y6m,(#191 all-time among players aged 25y6m)
#86,Andrey Shariyazdanov,2618,25y3m,(#202 all-time among players aged 25y3m)
#87,Julian Hodgson,2618,38y3m,(#158 all-time among players aged 38y3m)
#88,Alexander Galkin,2617,22y8m,(#142 all-time among players aged 22y8m)
#89,Iosif Dorfman,2616,49y5m,(#58 all-time among players aged 49y5m)
#90,Vasilios Kotronias,2616,37y2m,(#184 all-time among players aged 37y2m)
#91,Evgenij Ermenkov,2615,52y1m,(#47 all-time among players aged 52y1m)
#92,Jonathan Speelman,2615,45y0m,(#105 all-time among players aged 45y0m)
#93,Vladimir Epishin,2615,36y3m,(#192 all-time among players aged 36y3m)
#94,Semen Dvoiris,2613,42y11m,(#127 all-time among players aged 42y11m)
#95,Rafael Leitao,2613,21y10m,(#134 all-time among players aged 21y10m)
#96,Alexander Chernin,2612,41y7m,(#153 all-time among players aged 41y7m)
#97,Andrey Sokolov,2612,38y7m,(#166 all-time among players aged 38y7m)
#98,Bartlomiej Macieja,2611,24y0m,(#186 all-time among players aged 24y0m)
#99,Viacheslav Eingorn,2611,44y11m,(#111 all-time among players aged 44y11m)
#100,Liviu-Dieter Nisipeanu,2610,25y2m,(#217 all-time among players aged 25y2m)
