,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years,,,,
Monthly List: May 2000 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2872,37y1m,(#1 all-time among players aged 37y1m)
#2,Viswanathan Anand,2807,30y5m,(#6 all-time among players aged 30y5m)
#3,Vladimir Kramnik,2801,24y11m,(#5 all-time among players aged 24y11m)
#4,Alexander Morozevich,2762,22y10m,(#10 all-time among players aged 22y10m)
#5,Peter Leko,2760,20y8m,(#7 all-time among players aged 20y8m)
#6,Alexei Shirov,2750,27y10m,(#17 all-time among players aged 27y10m)
#7,Michael Adams,2742,28y6m,(#22 all-time among players aged 28y6m)
#8,Vassily Ivanchuk,2740,31y2m,(#30 all-time among players aged 31y2m)
#9,Peter Svidler,2739,23y11m,(#18 all-time among players aged 23y11m)
#10,Evgeny Bareev,2732,33y6m,(#25 all-time among players aged 33y6m)
#11,Veselin Topalov,2726,25y2m,(#29 all-time among players aged 25y2m)
#12,Nigel Short,2720,34y11m,(#36 all-time among players aged 34y11m)
#13,Boris Gelfand,2717,31y11m,(#44 all-time among players aged 31y11m)
#14,Michal Krasenkow,2702,36y6m,(#48 all-time among players aged 36y6m)
#15,Mikhail Gurevich,2702,41y3m,(#35 all-time among players aged 41y3m)
#16,Vladimir Akopian,2700,28y5m,(#55 all-time among players aged 28y5m)
#17,Alexey Dreev,2696,31y4m,(#71 all-time among players aged 31y4m)
#18,Kiril Georgiev,2695,34y6m,(#65 all-time among players aged 34y6m)
#19,Alexander Beliavsky,2693,46y5m,(#29 all-time among players aged 46y5m)
#20,Anatoly Karpov,2693,49y0m,(#17 all-time among players aged 49y0m)
#21,Konstantin Sakaev,2690,26y1m,(#59 all-time among players aged 26y1m)
#22,Sergei Rublevsky,2687,25y7m,(#65 all-time among players aged 25y7m)
#23,Alexander Khalifman,2687,34y4m,(#73 all-time among players aged 34y4m)
#24,Predrag Nikolic,2684,39y8m,(#46 all-time among players aged 39y8m)
#25,Zoltan Almasi,2682,23y9m,(#57 all-time among players aged 23y9m)
#26,Sergei Movsesian,2678,21y6m,(#39 all-time among players aged 21y6m)
#27,Vladislav Tkachiev,2677,26y6m,(#80 all-time among players aged 26y6m)
#28,Viktor Korchnoi,2676,69y2m,(#1 all-time among players aged 69y2m)
#29,Jan Timman,2675,48y5m,(#23 all-time among players aged 48y5m)
#30,Judit Polgar,2674,23y10m,(#65 all-time among players aged 23y10m)
#31,Vadim Zvjaginsev,2673,23y9m,(#68 all-time among players aged 23y9m)
#32,Matthew Sadler,2670,26y0m,(#98 all-time among players aged 26y0m)
#33,Alexander Onischuk,2668,24y8m,(#80 all-time among players aged 24y8m)
#34,Alexei Fedorov,2668,27y8m,(#101 all-time among players aged 27y8m)
#35,Joel Lautier,2667,27y1m,(#108 all-time among players aged 27y1m)
#36,Zurab Azmaiparashvili,2664,40y2m,(#63 all-time among players aged 40y2m)
#37,Rustam Kasimdzhanov,2663,20y5m,(#34 all-time among players aged 20y5m)
#38,Loek van Wely,2663,27y7m,(#111 all-time among players aged 27y7m)
#39,Ilia Smirin,2661,32y4m,(#121 all-time among players aged 32y4m)
#40,Jeroen Piket,2656,31y4m,(#130 all-time among players aged 31y4m)
#41,Igor Khenkin,2656,32y2m,(#132 all-time among players aged 32y2m)
#42,Yasser Seirawan,2656,40y2m,(#80 all-time among players aged 40y2m)
#43,Ivan Sokolov,2653,31y11m,(#137 all-time among players aged 31y11m)
#44,Zurab Sturua,2653,40y11m,(#78 all-time among players aged 40y11m)
#45,Sergey Dolmatov,2652,41y3m,(#81 all-time among players aged 41y3m)
#46,Zhang Zhong,2649,21y8m,(#66 all-time among players aged 21y8m)
#47,Viktor Bologan,2649,28y5m,(#148 all-time among players aged 28y5m)
#48,Gilberto Milos,2649,36y7m,(#110 all-time among players aged 36y7m)
#49,Smbat Lputian,2648,42y3m,(#80 all-time among players aged 42y3m)
#50,Ruslan Ponomariov,2648,16y7m,(#7 all-time among players aged 16y7m)
#51,Curt Hansen,2648,35y8m,(#122 all-time among players aged 35y8m)
#52,Sergei Shipov,2646,34y1m,(#141 all-time among players aged 34y1m)
#53,Julian Hodgson,2646,36y10m,(#111 all-time among players aged 36y10m)
#54,Vadim Milov,2645,27y9m,(#145 all-time among players aged 27y9m)
#55,Ulf Andersson,2644,48y11m,(#41 all-time among players aged 48y11m)
#56,Jonathan Speelman,2643,43y7m,(#77 all-time among players aged 43y7m)
#57,Rafael Vaganian,2643,48y7m,(#40 all-time among players aged 48y7m)
#58,Lev Psakhis,2641,41y6m,(#103 all-time among players aged 41y6m)
#59,Artur Jussupow,2641,40y3m,(#102 all-time among players aged 40y3m)
#60,Ye Jiangchuan,2641,39y6m,(#106 all-time among players aged 39y6m)
#61,Alexander Grischuk,2641,16y7m,(#8 all-time among players aged 16y7m)
#62,Peng Xiaomin,2639,27y1m,(#164 all-time among players aged 27y1m)
#63,Rafael Leitao,2638,20y5m,(#55 all-time among players aged 20y5m)
#64,Andrei Kharlov,2638,31y6m,(#165 all-time among players aged 31y6m)
#65,Zdenko Kožul,2636,34y0m,(#164 all-time among players aged 34y0m)
#66,Rustem Dautov,2635,34y6m,(#164 all-time among players aged 34y6m)
#67,Boris Gulko,2635,53y3m,(#34 all-time among players aged 53y3m)
#68,Aleksej Aleksandrov,2635,27y0m,(#171 all-time among players aged 27y0m)
#69,Sergei Tiviakov,2634,27y3m,(#171 all-time among players aged 27y3m)
#70,Giorgi Giorgadze,2633,35y7m,(#160 all-time among players aged 35y7m)
#71,Vladimir Epishin,2632,34y10m,(#169 all-time among players aged 34y10m)
#72,Sergey Volkov,2632,26y3m,(#165 all-time among players aged 26y3m)
#73,Etienne Bacrot,2631,17y4m,(#18 all-time among players aged 17y4m)
#74,Emil Sutovsky,2631,22y8m,(#111 all-time among players aged 22y8m)
#75,Alexander Chernin,2631,40y2m,(#121 all-time among players aged 40y2m)
#76,Boris Avrukh,2631,22y4m,(#105 all-time among players aged 22y4m)
#77,Alexander Lastin,2629,23y7m,(#132 all-time among players aged 23y7m)
#78,Aleksander Wojtkiewicz,2628,37y4m,(#141 all-time among players aged 37y4m)
#79,Vladimir Malakhov,2628,19y6m,(#49 all-time among players aged 19y6m)
#80,Nick deFirmian,2627,42y10m,(#106 all-time among players aged 42y10m)
