,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years,,,,
Monthly List: December 2000 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2850,37y8m,(#1 all-time among players aged 37y8m)
#2,Vladimir Kramnik,2815,25y6m,(#3 all-time among players aged 25y6m)
#3,Viswanathan Anand,2809,31y0m,(#5 all-time among players aged 31y0m)
#4,Peter Leko,2765,21y3m,(#6 all-time among players aged 21y3m)
#5,Alexei Shirov,2756,28y5m,(#15 all-time among players aged 28y5m)
#6,Alexander Morozevich,2756,23y5m,(#10 all-time among players aged 23y5m)
#7,Vassily Ivanchuk,2749,31y9m,(#20 all-time among players aged 31y9m)
#8,Michael Adams,2742,29y1m,(#21 all-time among players aged 29y1m)
#9,Evgeny Bareev,2739,34y1m,(#20 all-time among players aged 34y1m)
#10,Peter Svidler,2736,24y6m,(#22 all-time among players aged 24y6m)
#11,Boris Gelfand,2732,32y6m,(#26 all-time among players aged 32y6m)
#12,Veselin Topalov,2720,25y9m,(#36 all-time among players aged 25y9m)
#13,Mikhail Gurevich,2708,41y10m,(#31 all-time among players aged 41y10m)
#14,Vladimir Akopian,2706,29y0m,(#50 all-time among players aged 29y0m)
#15,Ruslan Ponomariov,2697,17y2m,(#4 all-time among players aged 17y2m)
#16,Kiril Georgiev,2697,35y1m,(#61 all-time among players aged 35y1m)
#17,Nigel Short,2696,35y6m,(#53 all-time among players aged 35y6m)
#18,Rustam Kasimdzhanov,2695,21y0m,(#24 all-time among players aged 21y0m)
#19,Michal Krasenkow,2691,37y1m,(#52 all-time among players aged 37y1m)
#20,Ilia Smirin,2691,32y11m,(#71 all-time among players aged 32y11m)
#21,Alexander Khalifman,2689,34y11m,(#70 all-time among players aged 34y11m)
#22,Alexey Dreev,2689,31y11m,(#83 all-time among players aged 31y11m)
#23,Loek van Wely,2684,28y2m,(#77 all-time among players aged 28y2m)
#24,Judit Polgar,2684,24y5m,(#56 all-time among players aged 24y5m)
#25,Predrag Nikolic,2683,40y3m,(#49 all-time among players aged 40y3m)
#26,Anatoly Karpov,2682,49y7m,(#18 all-time among players aged 49y7m)
#27,Zurab Azmaiparashvili,2679,40y9m,(#54 all-time among players aged 40y9m)
