,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year,,,,
Monthly List: November 2003 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2820,40y7m,(#2 all-time among players aged 40y7m)
#2,Viswanathan Anand,2777,33y11m,(#9 all-time among players aged 33y11m)
#3,Vladimir Kramnik,2771,28y5m,(#10 all-time among players aged 28y5m)
#4,Peter Svidler,2753,27y5m,(#17 all-time among players aged 27y5m)
#5,Ruslan Ponomariov,2749,20y1m,(#6 all-time among players aged 20y1m)
#6,Alexander Grischuk,2743,20y1m,(#7 all-time among players aged 20y1m)
#7,Alexei Shirov,2743,31y4m,(#27 all-time among players aged 31y4m)
#8,Judit Polgar,2742,27y4m,(#28 all-time among players aged 27y4m)
#9,Michael Adams,2736,32y0m,(#24 all-time among players aged 32y0m)
#10,Vassily Ivanchuk,2733,34y8m,(#29 all-time among players aged 34y8m)
#11,Veselin Topalov,2731,28y8m,(#34 all-time among players aged 28y8m)
#12,Evgeny Bareev,2729,37y0m,(#33 all-time among players aged 37y0m)
#13,Peter Leko,2728,24y2m,(#24 all-time among players aged 24y2m)
#14,Boris Gelfand,2728,35y5m,(#32 all-time among players aged 35y5m)
#15,Alexander Morozevich,2726,26y4m,(#32 all-time among players aged 26y4m)
#16,Vladimir Malakhov,2718,23y0m,(#28 all-time among players aged 23y0m)
#17,Nigel Short,2701,38y5m,(#41 all-time among players aged 38y5m)
#18,Alexey Dreev,2698,34y10m,(#61 all-time among players aged 34y10m)
#19,Ivan Sokolov,2697,35y5m,(#53 all-time among players aged 35y5m)
#20,Alexander Khalifman,2695,37y10m,(#48 all-time among players aged 37y10m)
#21,Anatoly Karpov,2694,52y6m,(#17 all-time among players aged 52y6m)
#22,Vladimir Akopian,2694,31y11m,(#77 all-time among players aged 31y11m)
#23,Zurab Azmaiparashvili,2690,43y8m,(#32 all-time among players aged 43y8m)
#24,Viktor Bologan,2689,31y11m,(#82 all-time among players aged 31y11m)
#25,Joel Lautier,2689,30y7m,(#80 all-time among players aged 30y7m)
#26,Mikhail Gurevich,2685,44y9m,(#32 all-time among players aged 44y9m)
#27,Etienne Bacrot,2680,20y10m,(#29 all-time among players aged 20y10m)
#28,Emil Sutovsky,2679,26y2m,(#79 all-time among players aged 26y2m)
#29,Ilia Smirin,2679,35y10m,(#77 all-time among players aged 35y10m)
#30,Ye Jiangchuan,2677,43y0m,(#45 all-time among players aged 43y0m)
#31,Aleksej Aleksandrov,2676,30y6m,(#97 all-time among players aged 30y6m)
#32,Predrag Nikolic,2676,43y2m,(#46 all-time among players aged 43y2m)
#33,Kiril Georgiev,2673,38y0m,(#63 all-time among players aged 38y0m)
#34,Loek van Wely,2672,31y1m,(#105 all-time among players aged 31y1m)
#35,Vadim Zvjaginsev,2672,27y3m,(#93 all-time among players aged 27y3m)
#36,Sergei Movsesian,2671,25y0m,(#82 all-time among players aged 25y0m)
#37,Rustam Kasimdzhanov,2671,23y11m,(#70 all-time among players aged 23y11m)
#38,Alexander Motylev,2665,24y5m,(#80 all-time among players aged 24y5m)
#39,Konstantin Sakaev,2665,29y7m,(#119 all-time among players aged 29y7m)
#40,Levon Aronian,2664,21y1m,(#49 all-time among players aged 21y1m)
#41,Vladislav Tkachiev,2663,30y0m,(#115 all-time among players aged 30y0m)
#42,Sergei Rublevsky,2662,29y1m,(#108 all-time among players aged 29y1m)
#43,Francisco Vallejo Pons,2662,21y3m,(#54 all-time among players aged 21y3m)
#44,Alexander Beliavsky,2661,49y11m,(#29 all-time among players aged 49y11m)
#45,Zhang Zhong,2661,25y2m,(#96 all-time among players aged 25y2m)
#46,Teimour Radjabov,2658,16y8m,(#5 all-time among players aged 16y8m)
#47,Krishnan Sasikiran,2653,22y10m,(#85 all-time among players aged 22y10m)
#48,Liviu-Dieter Nisipeanu,2653,27y3m,(#126 all-time among players aged 27y3m)
#49,Evgeny Vladimirov,2650,46y10m,(#48 all-time among players aged 46y10m)
#50,Alexander Onischuk,2650,28y2m,(#135 all-time among players aged 28y2m)
#51,Sergey Volkov,2649,29y9m,(#146 all-time among players aged 29y9m)
#52,Alexander Moiseenko,2648,23y6m,(#100 all-time among players aged 23y6m)
#53,Eduardas Rozentalis,2646,40y6m,(#97 all-time among players aged 40y6m)
#54,Rafael Vaganian,2644,52y1m,(#32 all-time among players aged 52y1m)
#55,Alexander Lastin,2644,27y1m,(#144 all-time among players aged 27y1m)
#56,Vasily Yemelin,2644,27y9m,(#147 all-time among players aged 27y9m)
#57,Andrei Kharlov,2643,35y0m,(#141 all-time among players aged 35y0m)
#58,Peter Heine Nielsen,2643,30y6m,(#158 all-time among players aged 30y6m)
#59,Bartlomiej Macieja,2641,26y1m,(#140 all-time among players aged 26y1m)
#60,Alexander Graf,2639,41y3m,(#107 all-time among players aged 41y3m)
#61,Rustem Dautov,2638,38y0m,(#119 all-time among players aged 38y0m)
#62,Mihail Kobalija,2638,25y6m,(#144 all-time among players aged 25y6m)
