,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year,,,,
Monthly List: August 2002 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2848,39y4m,(#1 all-time among players aged 39y4m)
#2,Vladimir Kramnik,2821,27y2m,(#5 all-time among players aged 27y2m)
#3,Viswanathan Anand,2780,32y8m,(#9 all-time among players aged 32y8m)
#4,Peter Leko,2762,22y11m,(#9 all-time among players aged 22y11m)
#5,Veselin Topalov,2758,27y5m,(#14 all-time among players aged 27y5m)
#6,Michael Adams,2754,30y9m,(#19 all-time among players aged 30y9m)
#7,Ruslan Ponomariov,2750,18y10m,(#3 all-time among players aged 18y10m)
#8,Evgeny Bareev,2747,35y9m,(#16 all-time among players aged 35y9m)
#9,Vassily Ivanchuk,2733,33y5m,(#24 all-time among players aged 33y5m)
#10,Alexander Morozevich,2729,25y1m,(#28 all-time among players aged 25y1m)
#11,Alexei Shirov,2728,30y1m,(#29 all-time among players aged 30y1m)
#12,Peter Svidler,2728,26y2m,(#31 all-time among players aged 26y2m)
#13,Boris Gelfand,2726,34y2m,(#30 all-time among players aged 34y2m)
#14,Alexander Grischuk,2711,18y10m,(#7 all-time among players aged 18y10m)
#15,Vladimir Akopian,2708,30y8m,(#47 all-time among players aged 30y8m)
#16,Alexander Khalifman,2702,36y7m,(#49 all-time among players aged 36y7m)
#17,Loek van Wely,2701,29y10m,(#59 all-time among players aged 29y10m)
#18,Ilia Smirin,2700,34y7m,(#58 all-time among players aged 34y7m)
#19,Alexey Dreev,2697,33y7m,(#58 all-time among players aged 33y7m)
#20,Judit Polgar,2694,26y1m,(#55 all-time among players aged 26y1m)
#21,Vladimir Malakhov,2689,21y9m,(#35 all-time among players aged 21y9m)
#22,Vadim Zvjaginsev,2689,26y0m,(#58 all-time among players aged 26y0m)
#23,Joel Lautier,2687,29y4m,(#76 all-time among players aged 29y4m)
#24,Nigel Short,2686,37y2m,(#58 all-time among players aged 37y2m)
#25,Kiril Georgiev,2684,36y9m,(#60 all-time among players aged 36y9m)
#26,Predrag Nikolic,2682,41y11m,(#45 all-time among players aged 41y11m)
#27,Zurab Azmaiparashvili,2679,42y5m,(#45 all-time among players aged 42y5m)
#28,Anatoly Karpov,2679,51y3m,(#22 all-time among players aged 51y3m)
#29,Konstantin Sakaev,2673,28y4m,(#97 all-time among players aged 28y4m)
#30,Zoltan Almasi,2671,26y0m,(#93 all-time among players aged 26y0m)
#31,Mikhail Gurevich,2670,43y6m,(#44 all-time among players aged 43y6m)
#32,Rustam Kasimdzhanov,2669,22y8m,(#62 all-time among players aged 22y8m)
#33,Vladislav Tkachiev,2668,28y9m,(#103 all-time among players aged 28y9m)
#34,Emil Sutovsky,2667,24y11m,(#88 all-time among players aged 24y11m)
#35,Rafael Vaganian,2665,50y10m,(#28 all-time among players aged 50y10m)
#36,Ivan Sokolov,2664,34y2m,(#98 all-time among players aged 34y2m)
#37,Alexander Beliavsky,2664,48y8m,(#26 all-time among players aged 48y8m)
#38,Alexander Graf,2661,40y0m,(#71 all-time among players aged 40y0m)
#39,Ye Jiangchuan,2661,41y9m,(#67 all-time among players aged 41y9m)
#40,Jeroen Piket,2661,33y7m,(#109 all-time among players aged 33y7m)
