,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years,,,,
Monthly List: August 2000 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2873,37y4m,(#1 all-time among players aged 37y4m)
#2,Viswanathan Anand,2806,30y8m,(#6 all-time among players aged 30y8m)
#3,Vladimir Kramnik,2801,25y2m,(#4 all-time among players aged 25y2m)
#4,Peter Leko,2766,20y11m,(#5 all-time among players aged 20y11m)
#5,Alexander Morozevich,2763,23y1m,(#8 all-time among players aged 23y1m)
#6,Alexei Shirov,2759,28y1m,(#15 all-time among players aged 28y1m)
#7,Vassily Ivanchuk,2753,31y5m,(#18 all-time among players aged 31y5m)
#8,Michael Adams,2750,28y9m,(#19 all-time among players aged 28y9m)
#9,Peter Svidler,2745,24y2m,(#16 all-time among players aged 24y2m)
#10,Veselin Topalov,2726,25y5m,(#28 all-time among players aged 25y5m)
#11,Evgeny Bareev,2725,33y9m,(#30 all-time among players aged 33y9m)
#12,Vladimir Akopian,2708,28y8m,(#48 all-time among players aged 28y8m)
#13,Michal Krasenkow,2707,36y9m,(#41 all-time among players aged 36y9m)
#14,Boris Gelfand,2706,32y2m,(#54 all-time among players aged 32y2m)
#15,Mikhail Gurevich,2700,41y6m,(#34 all-time among players aged 41y6m)
#16,Nigel Short,2699,35y2m,(#55 all-time among players aged 35y2m)
#17,Alexey Dreev,2697,31y7m,(#71 all-time among players aged 31y7m)
#18,Anatoly Karpov,2686,49y3m,(#18 all-time among players aged 49y3m)
#19,Kiril Georgiev,2686,34y9m,(#74 all-time among players aged 34y9m)
#20,Alexander Khalifman,2684,34y7m,(#77 all-time among players aged 34y7m)
#21,Sergei Rublevsky,2683,25y10m,(#72 all-time among players aged 25y10m)
#22,Judit Polgar,2681,24y1m,(#58 all-time among players aged 24y1m)
#23,Predrag Nikolic,2676,39y11m,(#52 all-time among players aged 39y11m)
#24,Alexander Onischuk,2676,24y11m,(#74 all-time among players aged 24y11m)
#25,Zoltan Almasi,2676,24y0m,(#60 all-time among players aged 24y0m)
#26,Alexander Beliavsky,2673,46y8m,(#36 all-time among players aged 46y8m)
#27,Konstantin Sakaev,2670,26y4m,(#88 all-time among players aged 26y4m)
#28,Rustam Kasimdzhanov,2669,20y8m,(#33 all-time among players aged 20y8m)
#29,Vadim Zvjaginsev,2669,24y0m,(#76 all-time among players aged 24y0m)
#30,Jan Timman,2668,48y8m,(#24 all-time among players aged 48y8m)
#31,Ilia Smirin,2667,32y7m,(#104 all-time among players aged 32y7m)
#32,Viktor Korchnoi,2667,69y5m,(#1 all-time among players aged 69y5m)
#33,Vladislav Tkachiev,2667,26y9m,(#98 all-time among players aged 26y9m)
#34,Loek van Wely,2666,27y10m,(#106 all-time among players aged 27y10m)
#35,Alexei Fedorov,2666,27y11m,(#106 all-time among players aged 27y11m)
#36,Sergei Movsesian,2666,21y9m,(#52 all-time among players aged 21y9m)
#37,Matthew Sadler,2662,26y3m,(#102 all-time among players aged 26y3m)
