,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year,,,,
Monthly List: May 2003 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2830,40y1m,(#1 all-time among players aged 40y1m)
#2,Vladimir Kramnik,2792,27y11m,(#8 all-time among players aged 27y11m)
#3,Viswanathan Anand,2792,33y5m,(#9 all-time among players aged 33y5m)
#4,Peter Leko,2754,23y8m,(#13 all-time among players aged 23y8m)
#5,Veselin Topalov,2749,28y2m,(#18 all-time among players aged 28y2m)
#6,Alexander Grischuk,2746,19y7m,(#4 all-time among players aged 19y7m)
#7,Peter Svidler,2745,26y11m,(#20 all-time among players aged 26y11m)
#8,Ruslan Ponomariov,2743,19y7m,(#5 all-time among players aged 19y7m)
#9,Michael Adams,2741,31y6m,(#24 all-time among players aged 31y6m)
#10,Evgeny Bareev,2740,36y6m,(#27 all-time among players aged 36y6m)
#11,Alexei Shirov,2738,30y10m,(#27 all-time among players aged 30y10m)
#12,Judit Polgar,2737,26y10m,(#31 all-time among players aged 26y10m)
#13,Vassily Ivanchuk,2728,34y2m,(#28 all-time among players aged 34y2m)
#14,Boris Gelfand,2713,34y11m,(#41 all-time among players aged 34y11m)
#15,Alexey Dreev,2711,34y4m,(#43 all-time among players aged 34y4m)
#16,Vladimir Akopian,2707,31y5m,(#57 all-time among players aged 31y5m)
#17,Anatoly Karpov,2705,52y0m,(#12 all-time among players aged 52y0m)
#18,Nigel Short,2704,37y11m,(#41 all-time among players aged 37y11m)
#19,Alexander Khalifman,2702,37y4m,(#42 all-time among players aged 37y4m)
#20,Loek van Wely,2694,30y7m,(#71 all-time among players aged 30y7m)
#21,Ilia Smirin,2693,35y4m,(#65 all-time among players aged 35y4m)
#22,Ivan Sokolov,2691,34y11m,(#67 all-time among players aged 34y11m)
#23,Alexander Morozevich,2690,25y10m,(#59 all-time among players aged 25y10m)
#24,Joel Lautier,2688,30y1m,(#79 all-time among players aged 30y1m)
#25,Vladimir Malakhov,2686,22y6m,(#45 all-time among players aged 22y6m)
#26,Vadim Zvjaginsev,2686,26y9m,(#74 all-time among players aged 26y9m)
#27,Predrag Nikolic,2685,42y8m,(#39 all-time among players aged 42y8m)
#28,Ye Jiangchuan,2679,42y6m,(#44 all-time among players aged 42y6m)
#29,Zhang Zhong,2678,24y8m,(#65 all-time among players aged 24y8m)
#30,Zurab Azmaiparashvili,2678,43y2m,(#41 all-time among players aged 43y2m)
#31,Rustam Kasimdzhanov,2676,23y5m,(#60 all-time among players aged 23y5m)
#32,Mikhail Gurevich,2674,44y3m,(#39 all-time among players aged 44y3m)
#33,Emil Sutovsky,2671,25y8m,(#84 all-time among players aged 25y8m)
#34,Francisco Vallejo Pons,2670,20y9m,(#34 all-time among players aged 20y9m)
#35,Alexander Beliavsky,2668,49y5m,(#27 all-time among players aged 49y5m)
#36,Viktor Bologan,2667,31y5m,(#118 all-time among players aged 31y5m)
#37,Vladislav Tkachiev,2667,29y6m,(#107 all-time among players aged 29y6m)
#38,Kiril Georgiev,2666,37y6m,(#81 all-time among players aged 37y6m)
#39,Sergei Rublevsky,2666,28y7m,(#110 all-time among players aged 28y7m)
#40,Aleksej Aleksandrov,2665,30y0m,(#112 all-time among players aged 30y0m)
#41,Konstantin Sakaev,2660,29y1m,(#119 all-time among players aged 29y1m)
#42,Etienne Bacrot,2659,20y4m,(#37 all-time among players aged 20y4m)
#43,Alexander Motylev,2657,23y11m,(#92 all-time among players aged 23y11m)
#44,Sergey Volkov,2654,29y3m,(#134 all-time among players aged 29y3m)
#45,Krishnan Sasikiran,2654,22y4m,(#70 all-time among players aged 22y4m)
#46,Viktor Korchnoi,2652,72y2m,(#1 all-time among players aged 72y2m)
#47,Zoltan Almasi,2651,26y9m,(#121 all-time among players aged 26y9m)
#48,Sergei Movsesian,2651,24y6m,(#113 all-time among players aged 24y6m)
#49,Alexander Lastin,2650,26y7m,(#128 all-time among players aged 26y7m)
#50,Evgeny Vladimirov,2650,46y4m,(#50 all-time among players aged 46y4m)
#51,Christopher Lutz,2649,32y3m,(#149 all-time among players aged 32y3m)
#52,Teimour Radjabov,2647,16y2m,(#5 all-time among players aged 16y2m)
#53,Merab Gagunashvili,2647,18y4m,(#18 all-time among players aged 18y4m)
#54,Levon Aronian,2645,20y7m,(#52 all-time among players aged 20y7m)
#55,Sergei Tiviakov,2644,30y3m,(#157 all-time among players aged 30y3m)
#56,Alexander Onischuk,2643,27y8m,(#149 all-time among players aged 27y8m)
#57,Rafael Vaganian,2642,51y7m,(#34 all-time among players aged 51y7m)
#58,Jeroen Piket,2642,34y4m,(#152 all-time among players aged 34y4m)
#59,Liviu-Dieter Nisipeanu,2641,26y9m,(#151 all-time among players aged 26y9m)
#60,Smbat Lputian,2640,45y3m,(#60 all-time among players aged 45y3m)
#61,Michal Krasenkow,2640,39y6m,(#109 all-time among players aged 39y6m)
#62,Evgeny Pigusov,2640,42y2m,(#102 all-time among players aged 42y2m)
#63,Vladimir Epishin,2637,37y10m,(#117 all-time among players aged 37y10m)
#64,Karen Asrian,2636,23y1m,(#108 all-time among players aged 23y1m)
#65,Alexander Graf,2635,40y9m,(#115 all-time among players aged 40y9m)
#66,Yuri Yakovich,2634,40y6m,(#116 all-time among players aged 40y6m)
#67,Mihail Kobalija,2632,25y0m,(#158 all-time among players aged 25y0m)
#68,Peter Heine Nielsen,2632,30y0m,(#192 all-time among players aged 30y0m)
#69,Andrei Kharlov,2632,34y6m,(#180 all-time among players aged 34y6m)
#70,Bartlomiej Macieja,2631,25y7m,(#158 all-time among players aged 25y7m)
#71,Rustem Dautov,2630,37y6m,(#129 all-time among players aged 37y6m)
#72,Lev Psakhis,2628,44y6m,(#89 all-time among players aged 44y6m)
#73,Giovanni Vescovi,2628,24y11m,(#165 all-time among players aged 24y11m)
#74,Gregory Kaidanov,2627,43y7m,(#99 all-time among players aged 43y7m)
#75,Pavel Tregubov,2627,31y5m,(#204 all-time among players aged 31y5m)
#76,Lenier Dominguez,2627,19y8m,(#49 all-time among players aged 19y8m)
#77,Konstantin Landa,2625,31y0m,(#206 all-time among players aged 31y0m)
#78,Igor Khenkin,2624,35y2m,(#190 all-time among players aged 35y2m)
#79,Viacheslav Eingorn,2624,46y6m,(#71 all-time among players aged 46y6m)
#80,Evgeny Alekseev,2624,17y6m,(#21 all-time among players aged 17y6m)
#81,Andrei Istratescu,2624,27y5m,(#203 all-time among players aged 27y5m)
#82,Evgeniy Najer,2624,25y11m,(#178 all-time among players aged 25y11m)
#83,Vasily Yemelin,2624,27y3m,(#207 all-time among players aged 27y3m)
#84,Alexander Goldin,2624,38y3m,(#138 all-time among players aged 38y3m)
#85,Laurent Fressinet,2622,21y6m,(#94 all-time among players aged 21y6m)
#86,Sergey Dolmatov,2622,44y3m,(#105 all-time among players aged 44y3m)
#87,Vladimir Baklan,2621,25y3m,(#190 all-time among players aged 25y3m)
#88,Lazaro Bruzon Bautista,2620,21y0m,(#82 all-time among players aged 21y0m)
#89,Shakhriyar Mamedyarov,2620,18y1m,(#29 all-time among players aged 18y1m)
#90,Eduardas Rozentalis,2620,40y0m,(#140 all-time among players aged 40y0m)
#91,Alexey Kuzmin,2619,40y2m,(#140 all-time among players aged 40y2m)
#92,Alexander Moiseenko,2619,23y0m,(#140 all-time among players aged 23y0m)
#93,Vadim Milov,2619,30y9m,(#226 all-time among players aged 30y9m)
#94,Matthew Sadler,2617,29y0m,(#242 all-time among players aged 29y0m)
#95,Boris Avrukh,2615,25y4m,(#211 all-time among players aged 25y4m)
#96,Ashot Anastasian,2615,38y10m,(#159 all-time among players aged 38y10m)
#97,Sarunas Sulskis,2614,30y6m,(#247 all-time among players aged 30y6m)
#98,Yasser Seirawan,2612,43y2m,(#122 all-time among players aged 43y2m)
#99,Christian Bauer,2612,26y4m,(#226 all-time among players aged 26y4m)
#100,Semen Dvoiris,2610,44y6m,(#126 all-time among players aged 44y6m)
