,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year,,,,
Monthly List: July 2003 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2824,40y3m,(#1 all-time among players aged 40y3m)
#2,Viswanathan Anand,2788,33y7m,(#9 all-time among players aged 33y7m)
#3,Vladimir Kramnik,2786,28y1m,(#8 all-time among players aged 28y1m)
#4,Ruslan Ponomariov,2750,19y9m,(#4 all-time among players aged 19y9m)
#5,Peter Leko,2748,23y10m,(#15 all-time among players aged 23y10m)
#6,Evgeny Bareev,2745,36y8m,(#21 all-time among players aged 36y8m)
#7,Alexander Grischuk,2744,19y9m,(#5 all-time among players aged 19y9m)
#8,Alexei Shirov,2743,31y0m,(#26 all-time among players aged 31y0m)
#9,Michael Adams,2741,31y8m,(#26 all-time among players aged 31y8m)
#10,Veselin Topalov,2739,28y4m,(#25 all-time among players aged 28y4m)
#11,Judit Polgar,2737,27y0m,(#29 all-time among players aged 27y0m)
#12,Peter Svidler,2736,27y1m,(#30 all-time among players aged 27y1m)
#13,Vassily Ivanchuk,2731,34y4m,(#31 all-time among players aged 34y4m)
#14,Boris Gelfand,2715,35y1m,(#39 all-time among players aged 35y1m)
#15,Vladimir Malakhov,2713,22y8m,(#26 all-time among players aged 22y8m)
#16,Anatoly Karpov,2707,52y2m,(#11 all-time among players aged 52y2m)
#17,Alexey Dreev,2707,34y6m,(#46 all-time among players aged 34y6m)
#18,Zurab Azmaiparashvili,2699,43y4m,(#28 all-time among players aged 43y4m)
#19,Ivan Sokolov,2698,35y1m,(#59 all-time among players aged 35y1m)
#20,Nigel Short,2697,38y1m,(#45 all-time among players aged 38y1m)
#21,Alexander Khalifman,2696,37y6m,(#46 all-time among players aged 37y6m)
#22,Loek van Wely,2694,30y9m,(#69 all-time among players aged 30y9m)
#23,Kiril Georgiev,2687,37y8m,(#54 all-time among players aged 37y8m)
#24,Vladimir Akopian,2685,31y7m,(#80 all-time among players aged 31y7m)
#25,Mikhail Gurevich,2685,44y5m,(#34 all-time among players aged 44y5m)
#26,Alexander Morozevich,2684,26y0m,(#66 all-time among players aged 26y0m)
#27,Rustam Kasimdzhanov,2680,23y7m,(#60 all-time among players aged 23y7m)
#28,Ye Jiangchuan,2678,42y8m,(#47 all-time among players aged 42y8m)
#29,Joel Lautier,2678,30y3m,(#98 all-time among players aged 30y3m)
#30,Zhang Zhong,2678,24y10m,(#72 all-time among players aged 24y10m)
#31,Vadim Zvjaginsev,2675,26y11m,(#86 all-time among players aged 26y11m)
#32,Aleksej Aleksandrov,2672,30y2m,(#102 all-time among players aged 30y2m)
#33,Vladislav Tkachiev,2672,29y8m,(#103 all-time among players aged 29y8m)
#34,Predrag Nikolic,2672,42y10m,(#51 all-time among players aged 42y10m)
#35,Ilia Smirin,2670,35y6m,(#86 all-time among players aged 35y6m)
#36,Sergei Rublevsky,2669,28y9m,(#101 all-time among players aged 28y9m)
#37,Konstantin Sakaev,2668,29y3m,(#99 all-time among players aged 29y3m)
#38,Viktor Bologan,2667,31y7m,(#119 all-time among players aged 31y7m)
#39,Alexander Beliavsky,2663,49y7m,(#27 all-time among players aged 49y7m)
#40,Emil Sutovsky,2663,25y10m,(#104 all-time among players aged 25y10m)
#41,Sergei Movsesian,2661,24y8m,(#92 all-time among players aged 24y8m)
#42,Levon Aronian,2658,20y9m,(#47 all-time among players aged 20y9m)
#43,Francisco Vallejo Pons,2657,20y11m,(#51 all-time among players aged 20y11m)
#44,Krishnan Sasikiran,2656,22y6m,(#70 all-time among players aged 22y6m)
#45,Alexander Graf,2656,40y11m,(#73 all-time among players aged 40y11m)
#46,Etienne Bacrot,2656,20y6m,(#39 all-time among players aged 20y6m)
#47,Sergey Volkov,2654,29y5m,(#137 all-time among players aged 29y5m)
#48,Alexander Motylev,2654,24y1m,(#95 all-time among players aged 24y1m)
#49,Liviu-Dieter Nisipeanu,2651,26y11m,(#125 all-time among players aged 26y11m)
#50,Alexander Lastin,2650,26y9m,(#124 all-time among players aged 26y9m)
#51,Christopher Lutz,2649,32y5m,(#144 all-time among players aged 32y5m)
#52,Julio Granda Zuñiga,2648,36y5m,(#114 all-time among players aged 36y5m)
#53,Teimour Radjabov,2647,16y4m,(#7 all-time among players aged 16y4m)
#54,Mihail Kobalija,2643,25y2m,(#132 all-time among players aged 25y2m)
#55,Rafael Vaganian,2641,51y9m,(#36 all-time among players aged 51y9m)
#56,Evgeny Vladimirov,2641,46y6m,(#54 all-time among players aged 46y6m)
#57,Viktor Korchnoi,2640,72y4m,(#1 all-time among players aged 72y4m)
#58,Sergei Tiviakov,2640,30y5m,(#164 all-time among players aged 30y5m)
#59,Alexander Onischuk,2639,27y10m,(#159 all-time among players aged 27y10m)
#60,Andrei Kharlov,2638,34y8m,(#152 all-time among players aged 34y8m)
#61,Zoltan Almasi,2637,26y11m,(#164 all-time among players aged 26y11m)
#62,Karen Asrian,2637,23y3m,(#105 all-time among players aged 23y3m)
#63,Evgeny Alekseev,2636,17y8m,(#20 all-time among players aged 17y8m)
#64,Peter Heine Nielsen,2636,30y2m,(#175 all-time among players aged 30y2m)
#65,Smbat Lputian,2636,45y5m,(#64 all-time among players aged 45y5m)
#66,Jeroen Piket,2635,34y6m,(#167 all-time among players aged 34y6m)
#67,Rustem Dautov,2633,37y8m,(#129 all-time among players aged 37y8m)
#68,Vladimir Epishin,2633,38y0m,(#124 all-time among players aged 38y0m)
#69,Alexander Moiseenko,2631,23y2m,(#120 all-time among players aged 23y2m)
#70,Matthew Sadler,2629,29y2m,(#192 all-time among players aged 29y2m)
#71,Merab Gagunashvili,2628,18y6m,(#30 all-time among players aged 18y6m)
#72,Pavel Tregubov,2628,31y7m,(#202 all-time among players aged 31y7m)
#73,Sergey Dolmatov,2627,44y5m,(#89 all-time among players aged 44y5m)
#74,Laurent Fressinet,2626,21y8m,(#101 all-time among players aged 21y8m)
#75,Vadim Milov,2625,30y11m,(#203 all-time among players aged 30y11m)
#76,Giovanni Vescovi,2625,25y1m,(#175 all-time among players aged 25y1m)
#77,Sarunas Sulskis,2625,30y8m,(#206 all-time among players aged 30y8m)
#78,Lev Psakhis,2625,44y8m,(#95 all-time among players aged 44y8m)
#79,Vasily Yemelin,2624,27y5m,(#201 all-time among players aged 27y5m)
#80,Ashot Anastasian,2624,39y0m,(#138 all-time among players aged 39y0m)
#81,Michal Krasenkow,2624,39y8m,(#136 all-time among players aged 39y8m)
