,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years,,,,
Monthly List: June 2001 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2859,38y2m,(#1 all-time among players aged 38y2m)
#2,Vladimir Kramnik,2824,26y0m,(#4 all-time among players aged 26y0m)
#3,Viswanathan Anand,2823,31y6m,(#4 all-time among players aged 31y6m)
#4,Alexander Morozevich,2759,23y11m,(#11 all-time among players aged 23y11m)
#5,Peter Leko,2758,21y9m,(#10 all-time among players aged 21y9m)
#6,Vassily Ivanchuk,2755,32y3m,(#18 all-time among players aged 32y3m)
#7,Michael Adams,2751,29y7m,(#18 all-time among players aged 29y7m)
#8,Evgeny Bareev,2744,34y7m,(#19 all-time among players aged 34y7m)
#9,Alexei Shirov,2743,28y11m,(#22 all-time among players aged 28y11m)
#10,Boris Gelfand,2738,33y0m,(#22 all-time among players aged 33y0m)
#11,Peter Svidler,2728,25y0m,(#27 all-time among players aged 25y0m)
#12,Veselin Topalov,2719,26y3m,(#38 all-time among players aged 26y3m)
#13,Vladimir Akopian,2711,29y6m,(#49 all-time among players aged 29y6m)
#14,Nigel Short,2703,36y0m,(#45 all-time among players aged 36y0m)
#15,Rustam Kasimdzhanov,2703,21y6m,(#24 all-time among players aged 21y6m)
#16,Kiril Georgiev,2699,35y7m,(#49 all-time among players aged 35y7m)
#17,Ilia Smirin,2698,33y5m,(#60 all-time among players aged 33y5m)
#18,Alexey Dreev,2697,32y5m,(#70 all-time among players aged 32y5m)
#19,Alexander Khalifman,2694,35y5m,(#58 all-time among players aged 35y5m)
#20,Judit Polgar,2688,24y11m,(#57 all-time among players aged 24y11m)
#21,Ruslan Ponomariov,2687,17y8m,(#4 all-time among players aged 17y8m)
#22,Predrag Nikolic,2685,40y9m,(#51 all-time among players aged 40y9m)
#23,Loek van Wely,2683,28y8m,(#78 all-time among players aged 28y8m)
#24,Mikhail Gurevich,2683,42y4m,(#41 all-time among players aged 42y4m)
#25,Anatoly Karpov,2680,50y1m,(#20 all-time among players aged 50y1m)
#26,Alexander Grischuk,2675,17y8m,(#9 all-time among players aged 17y8m)
#27,Zhang Zhong,2674,22y9m,(#56 all-time among players aged 22y9m)
#28,Joel Lautier,2673,28y2m,(#98 all-time among players aged 28y2m)
#29,Vladislav Tkachiev,2671,27y7m,(#99 all-time among players aged 27y7m)
#30,Zurab Azmaiparashvili,2671,41y3m,(#63 all-time among players aged 41y3m)
#31,Viktor Korchnoi,2669,70y3m,(#1 all-time among players aged 70y3m)
#32,Alexander Onischuk,2668,25y9m,(#87 all-time among players aged 25y9m)
#33,Viktor Bologan,2668,29y6m,(#105 all-time among players aged 29y6m)
#34,Alexander Beliavsky,2663,47y6m,(#32 all-time among players aged 47y6m)
#35,Zoltan Almasi,2662,24y10m,(#94 all-time among players aged 24y10m)
#36,Ye Jiangchuan,2662,40y7m,(#69 all-time among players aged 40y7m)
#37,Vadim Zvjaginsev,2661,24y10m,(#100 all-time among players aged 24y10m)
#38,Konstantin Sakaev,2660,27y2m,(#117 all-time among players aged 27y2m)
#39,Vladimir Malakhov,2659,20y7m,(#41 all-time among players aged 20y7m)
#40,Andrei Kharlov,2659,32y7m,(#124 all-time among players aged 32y7m)
#41,Ivan Sokolov,2656,33y0m,(#128 all-time among players aged 33y0m)
#42,Jeroen Piket,2656,32y5m,(#129 all-time among players aged 32y5m)
#43,Sergei Rublevsky,2654,26y8m,(#122 all-time among players aged 26y8m)
#44,Aleksej Aleksandrov,2653,28y1m,(#127 all-time among players aged 28y1m)
#45,Sergei Movsesian,2652,22y7m,(#77 all-time among players aged 22y7m)
#46,Michal Krasenkow,2651,37y7m,(#97 all-time among players aged 37y7m)
#47,Smbat Lputian,2650,43y4m,(#67 all-time among players aged 43y4m)
#48,Zurab Sturua,2648,42y0m,(#86 all-time among players aged 42y0m)
#49,Evgeny Vladimirov,2647,44y5m,(#61 all-time among players aged 44y5m)
#50,Etienne Bacrot,2646,18y5m,(#21 all-time among players aged 18y5m)
#51,Igor Khenkin,2643,33y3m,(#140 all-time among players aged 33y3m)
#52,Alexander Lastin,2643,24y8m,(#127 all-time among players aged 24y8m)
#53,Artur Jussupow,2643,41y4m,(#103 all-time among players aged 41y4m)
#54,Evgenij Ermenkov,2643,51y9m,(#35 all-time among players aged 51y9m)
#55,Curt Hansen,2642,36y9m,(#121 all-time among players aged 36y9m)
#56,Rustem Dautov,2641,35y7m,(#140 all-time among players aged 35y7m)
#57,Vadim Milov,2638,28y10m,(#173 all-time among players aged 28y10m)
#58,Matthew Sadler,2638,27y1m,(#167 all-time among players aged 27y1m)
#59,Rafael Leitao,2637,21y6m,(#72 all-time among players aged 21y6m)
#60,Jan Timman,2637,49y6m,(#42 all-time among players aged 49y6m)
#61,Christopher Lutz,2636,30y4m,(#180 all-time among players aged 30y4m)
#62,Rafael Vaganian,2634,49y8m,(#43 all-time among players aged 49y8m)
#63,Jaan Ehlvest,2633,38y8m,(#125 all-time among players aged 38y8m)
#64,Pavel Tregubov,2632,29y6m,(#199 all-time among players aged 29y6m)
#65,Yasser Seirawan,2630,41y3m,(#126 all-time among players aged 41y3m)
#66,Sergei Tiviakov,2627,28y4m,(#198 all-time among players aged 28y4m)
#67,Sergey Dolmatov,2624,42y4m,(#123 all-time among players aged 42y4m)
#68,Igor Novikov,2624,39y1m,(#138 all-time among players aged 39y1m)
#69,Murtas Kazhgaleyev,2624,,
#70,Jonathan Speelman,2623,44y8m,(#97 all-time among players aged 44y8m)
#71,Robert Hübner,2623,52y7m,(#39 all-time among players aged 52y7m)
#72,Alexander Graf,2622,38y10m,(#143 all-time among players aged 38y10m)
#73,Emil Sutovsky,2620,23y9m,(#156 all-time among players aged 23y9m)
#74,Alexei Fedorov,2620,28y9m,(#229 all-time among players aged 28y9m)
#75,Lev Psakhis,2619,42y7m,(#123 all-time among players aged 42y7m)
#76,Konstantin Landa,2619,29y1m,(#233 all-time among players aged 29y1m)
#77,Iosif Dorfman,2618,49y1m,(#60 all-time among players aged 49y1m)
#78,Mihail Kobalija,2618,23y1m,(#149 all-time among players aged 23y1m)
#79,Peter Heine Nielsen,2618,28y1m,(#218 all-time among players aged 28y1m)
#80,Zbynek Hracek,2617,30y9m,(#233 all-time among players aged 30y9m)
#81,Vladimir Epishin,2616,35y11m,(#203 all-time among players aged 35y11m)
#82,Viacheslav Eingorn,2616,44y7m,(#110 all-time among players aged 44y7m)
#83,Alexander Motylev,2615,22y0m,(#130 all-time among players aged 22y0m)
#84,Alexander Chernin,2615,41y3m,(#150 all-time among players aged 41y3m)
#85,Gilberto Milos,2615,37y8m,(#182 all-time among players aged 37y8m)
#86,Alexey Kuzmin,2614,38y3m,(#167 all-time among players aged 38y3m)
#87,Boris Avrukh,2613,23y5m,(#164 all-time among players aged 23y5m)
#88,Evgeny Pigusov,2613,40y3m,(#154 all-time among players aged 40y3m)
#89,Evgeniy Najer,2613,24y0m,(#179 all-time among players aged 24y0m)
#90,Joel Benjamin,2613,37y3m,(#182 all-time among players aged 37y3m)
#91,Karen Asrian,2613,21y2m,(#106 all-time among players aged 21y2m)
#92,Ulf Andersson,2612,50y0m,(#63 all-time among players aged 50y0m)
#93,Andrey Shariyazdanov,2612,24y11m,(#207 all-time among players aged 24y11m)
#94,Alexander Galkin,2611,22y4m,(#148 all-time among players aged 22y4m)
#95,Xu Jun,2610,38y9m,(#174 all-time among players aged 38y9m)
#96,Vladimir Baklan,2609,23y4m,(#172 all-time among players aged 23y4m)
#97,Boris Gulko,2609,54y4m,(#31 all-time among players aged 54y4m)
#98,Julian Hodgson,2608,37y11m,(#195 all-time among players aged 37y11m)
#99,Gregory Kaidanov,2607,41y8m,(#162 all-time among players aged 41y8m)
#100,Alon Greenfeld,2606,37y2m,(#210 all-time among players aged 37y2m)
