,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year,,,,
Monthly List: September 2002 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2846,39y5m,(#1 all-time among players aged 39y5m)
#2,Vladimir Kramnik,2820,27y3m,(#5 all-time among players aged 27y3m)
#3,Viswanathan Anand,2780,32y9m,(#9 all-time among players aged 32y9m)
#4,Peter Leko,2761,23y0m,(#9 all-time among players aged 23y0m)
#5,Veselin Topalov,2757,27y6m,(#15 all-time among players aged 27y6m)
#6,Michael Adams,2756,30y10m,(#18 all-time among players aged 30y10m)
#7,Ruslan Ponomariov,2750,18y11m,(#3 all-time among players aged 18y11m)
#8,Evgeny Bareev,2745,35y10m,(#19 all-time among players aged 35y10m)
#9,Vassily Ivanchuk,2733,33y6m,(#24 all-time among players aged 33y6m)
#10,Peter Svidler,2732,26y3m,(#29 all-time among players aged 26y3m)
#11,Alexei Shirov,2728,30y2m,(#30 all-time among players aged 30y2m)
#12,Alexander Morozevich,2727,25y2m,(#28 all-time among players aged 25y2m)
#13,Boris Gelfand,2727,34y3m,(#31 all-time among players aged 34y3m)
#14,Alexander Grischuk,2711,18y11m,(#7 all-time among players aged 18y11m)
#15,Vladimir Akopian,2707,30y9m,(#51 all-time among players aged 30y9m)
#16,Loek van Wely,2703,29y11m,(#54 all-time among players aged 29y11m)
#17,Alexander Khalifman,2702,36y8m,(#46 all-time among players aged 36y8m)
#18,Ilia Smirin,2699,34y8m,(#59 all-time among players aged 34y8m)
#19,Alexey Dreev,2696,33y8m,(#57 all-time among players aged 33y8m)
#20,Vladimir Malakhov,2693,21y10m,(#33 all-time among players aged 21y10m)
#21,Vadim Zvjaginsev,2691,26y1m,(#57 all-time among players aged 26y1m)
#22,Judit Polgar,2690,26y2m,(#57 all-time among players aged 26y2m)
#23,Joel Lautier,2686,29y5m,(#74 all-time among players aged 29y5m)
#24,Predrag Nikolic,2683,42y0m,(#45 all-time among players aged 42y0m)
#25,Kiril Georgiev,2681,36y10m,(#64 all-time among players aged 36y10m)
#26,Nigel Short,2678,37y3m,(#63 all-time among players aged 37y3m)
#27,Zurab Azmaiparashvili,2678,42y6m,(#47 all-time among players aged 42y6m)
#28,Konstantin Sakaev,2676,28y5m,(#94 all-time among players aged 28y5m)
#29,Anatoly Karpov,2676,51y4m,(#24 all-time among players aged 51y4m)
#30,Vladislav Tkachiev,2674,28y10m,(#91 all-time among players aged 28y10m)
#31,Mikhail Gurevich,2671,43y7m,(#41 all-time among players aged 43y7m)
#32,Rustam Kasimdzhanov,2671,22y9m,(#58 all-time among players aged 22y9m)
#33,Ivan Sokolov,2669,34y3m,(#96 all-time among players aged 34y3m)
#34,Emil Sutovsky,2666,25y0m,(#89 all-time among players aged 25y0m)
#35,Zoltan Almasi,2665,26y1m,(#102 all-time among players aged 26y1m)
#36,Alexander Graf,2663,40y1m,(#66 all-time among players aged 40y1m)
#37,Sergei Rublevsky,2663,27y11m,(#114 all-time among players aged 27y11m)
#38,Alexander Beliavsky,2662,48y9m,(#26 all-time among players aged 48y9m)
#39,Ye Jiangchuan,2660,41y10m,(#66 all-time among players aged 41y10m)
#40,Alexander Lastin,2659,25y11m,(#112 all-time among players aged 25y11m)
#41,Viktor Bologan,2659,30y9m,(#123 all-time among players aged 30y9m)
#42,Jeroen Piket,2659,33y8m,(#112 all-time among players aged 33y8m)
#43,Rafael Vaganian,2658,50y11m,(#29 all-time among players aged 50y11m)
#44,Etienne Bacrot,2656,19y8m,(#27 all-time among players aged 19y8m)
#45,Sergei Movsesian,2656,23y10m,(#94 all-time among players aged 23y10m)
#46,Christopher Lutz,2655,31y7m,(#136 all-time among players aged 31y7m)
#47,Alexander Motylev,2654,23y3m,(#89 all-time among players aged 23y3m)
#48,Michal Krasenkow,2654,38y10m,(#88 all-time among players aged 38y10m)
#49,Smbat Lputian,2653,44y7m,(#56 all-time among players aged 44y7m)
#50,Gregory Kaidanov,2652,42y11m,(#68 all-time among players aged 42y11m)
#51,Viktor Korchnoi,2652,71y6m,(#1 all-time among players aged 71y6m)
#52,Andrei Kharlov,2651,33y10m,(#131 all-time among players aged 33y10m)
#53,Zhang Zhong,2651,24y0m,(#99 all-time among players aged 24y0m)
#54,Francisco Vallejo Pons,2651,20y1m,(#40 all-time among players aged 20y1m)
#55,Aleksej Aleksandrov,2650,29y4m,(#141 all-time among players aged 29y4m)
#56,Alexander Onischuk,2647,27y0m,(#137 all-time among players aged 27y0m)
#57,Sergei Tiviakov,2644,29y7m,(#157 all-time among players aged 29y7m)
#58,Lev Psakhis,2643,43y10m,(#73 all-time among players aged 43y10m)
#59,Evgeny Vladimirov,2643,45y8m,(#58 all-time among players aged 45y8m)
#60,Evgeny Pigusov,2642,41y6m,(#99 all-time among players aged 41y6m)
#61,Lenier Dominguez,2641,19y0m,(#28 all-time among players aged 19y0m)
#62,Krishnan Sasikiran,2640,21y8m,(#77 all-time among players aged 21y8m)
#63,Igor Novikov,2639,40y4m,(#110 all-time among players aged 40y4m)
#64,Merab Gagunashvili,2638,17y8m,(#19 all-time among players aged 17y8m)
#65,Sergey Volkov,2637,28y7m,(#174 all-time among players aged 28y7m)
#66,Rustem Dautov,2635,36y10m,(#138 all-time among players aged 36y10m)
#67,Xu Jun,2635,40y0m,(#114 all-time among players aged 40y0m)
#68,Joel Benjamin,2635,38y6m,(#121 all-time among players aged 38y6m)
#69,Pavel Tregubov,2634,30y9m,(#178 all-time among players aged 30y9m)
#70,Vladimir Baklan,2634,24y7m,(#146 all-time among players aged 24y7m)
#71,Mihail Kobalija,2633,24y4m,(#136 all-time among players aged 24y4m)
#72,Peter Heine Nielsen,2633,29y4m,(#189 all-time among players aged 29y4m)
#73,Andrei Istratescu,2632,26y9m,(#173 all-time among players aged 26y9m)
#74,Jaan Ehlvest,2630,39y11m,(#121 all-time among players aged 39y11m)
#75,Viorel Iordachescu,2629,25y5m,(#165 all-time among players aged 25y5m)
#76,Alexey Kuzmin,2629,39y6m,(#127 all-time among players aged 39y6m)
#77,Zurab Sturua,2628,43y3m,(#102 all-time among players aged 43y3m)
#78,Murtas Kazhgaleyev,2627,,
#79,Karen Asrian,2627,22y5m,(#115 all-time among players aged 22y5m)
#80,Igor Khenkin,2627,34y6m,(#186 all-time among players aged 34y6m)
#81,Vasily Yemelin,2626,26y7m,(#196 all-time among players aged 26y7m)
