,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year,,,,
Monthly List: April 2003 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2833,40y0m,(#1 all-time among players aged 40y0m)
#2,Vladimir Kramnik,2796,27y10m,(#8 all-time among players aged 27y10m)
#3,Viswanathan Anand,2792,33y4m,(#9 all-time among players aged 33y4m)
#4,Peter Leko,2758,23y7m,(#12 all-time among players aged 23y7m)
#5,Veselin Topalov,2750,28y1m,(#18 all-time among players aged 28y1m)
#6,Ruslan Ponomariov,2743,19y6m,(#4 all-time among players aged 19y6m)
#7,Michael Adams,2742,31y5m,(#26 all-time among players aged 31y5m)
#8,Alexei Shirov,2742,30y9m,(#26 all-time among players aged 30y9m)
#9,Peter Svidler,2741,26y10m,(#23 all-time among players aged 26y10m)
#10,Evgeny Bareev,2741,36y5m,(#26 all-time among players aged 36y5m)
#11,Alexander Grischuk,2740,19y6m,(#5 all-time among players aged 19y6m)
#12,Judit Polgar,2731,26y9m,(#35 all-time among players aged 26y9m)
#13,Vassily Ivanchuk,2729,34y1m,(#28 all-time among players aged 34y1m)
#14,Boris Gelfand,2718,34y10m,(#35 all-time among players aged 34y10m)
#15,Vladimir Akopian,2708,31y4m,(#50 all-time among players aged 31y4m)
#16,Alexey Dreev,2706,34y3m,(#50 all-time among players aged 34y3m)
#17,Alexander Khalifman,2701,37y3m,(#45 all-time among players aged 37y3m)
#18,Loek van Wely,2695,30y6m,(#71 all-time among players aged 30y6m)
#19,Vladimir Malakhov,2693,22y5m,(#37 all-time among players aged 22y5m)
#20,Alexander Morozevich,2691,25y9m,(#59 all-time among players aged 25y9m)
#21,Nigel Short,2690,37y10m,(#50 all-time among players aged 37y10m)
#22,Ivan Sokolov,2687,34y10m,(#73 all-time among players aged 34y10m)
#23,Predrag Nikolic,2686,42y7m,(#39 all-time among players aged 42y7m)
#24,Ilia Smirin,2685,35y3m,(#72 all-time among players aged 35y3m)
#25,Joel Lautier,2683,30y0m,(#85 all-time among players aged 30y0m)
#26,Anatoly Karpov,2683,51y11m,(#20 all-time among players aged 51y11m)
#27,Zhang Zhong,2681,24y7m,(#64 all-time among players aged 24y7m)
#28,Vadim Zvjaginsev,2680,26y8m,(#77 all-time among players aged 26y8m)
#29,Ye Jiangchuan,2678,42y5m,(#47 all-time among players aged 42y5m)
#30,Kiril Georgiev,2674,37y5m,(#73 all-time among players aged 37y5m)
#31,Zurab Azmaiparashvili,2673,43y1m,(#48 all-time among players aged 43y1m)
#32,Rustam Kasimdzhanov,2672,23y4m,(#68 all-time among players aged 23y4m)
#33,Francisco Vallejo Pons,2671,20y8m,(#32 all-time among players aged 20y8m)
#34,Viktor Bologan,2670,31y4m,(#112 all-time among players aged 31y4m)
#35,Konstantin Sakaev,2670,29y0m,(#96 all-time among players aged 29y0m)
#36,Alexander Beliavsky,2669,49y4m,(#25 all-time among players aged 49y4m)
#37,Emil Sutovsky,2668,25y7m,(#92 all-time among players aged 25y7m)
#38,Vladislav Tkachiev,2665,29y5m,(#106 all-time among players aged 29y5m)
#39,Mikhail Gurevich,2664,44y2m,(#43 all-time among players aged 44y2m)
#40,Zoltan Almasi,2662,26y8m,(#107 all-time among players aged 26y8m)
#41,Aleksej Aleksandrov,2662,29y11m,(#118 all-time among players aged 29y11m)
