,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year,,,,
Monthly List: December 2003 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2817,40y8m,(#2 all-time among players aged 40y8m)
#2,Viswanathan Anand,2777,34y0m,(#9 all-time among players aged 34y0m)
#3,Vladimir Kramnik,2768,28y6m,(#10 all-time among players aged 28y6m)
#4,Peter Svidler,2752,27y6m,(#17 all-time among players aged 27y6m)
#5,Ruslan Ponomariov,2749,20y2m,(#6 all-time among players aged 20y2m)
#6,Alexander Grischuk,2743,20y2m,(#7 all-time among players aged 20y2m)
#7,Judit Polgar,2743,27y5m,(#23 all-time among players aged 27y5m)
#8,Alexei Shirov,2742,31y5m,(#25 all-time among players aged 31y5m)
#9,Michael Adams,2734,32y1m,(#26 all-time among players aged 32y1m)
#10,Vassily Ivanchuk,2732,34y9m,(#28 all-time among players aged 34y9m)
#11,Veselin Topalov,2729,28y9m,(#34 all-time among players aged 28y9m)
#12,Boris Gelfand,2728,35y6m,(#31 all-time among players aged 35y6m)
#13,Evgeny Bareev,2727,37y1m,(#33 all-time among players aged 37y1m)
#14,Peter Leko,2726,24y3m,(#24 all-time among players aged 24y3m)
#15,Alexander Morozevich,2725,26y5m,(#37 all-time among players aged 26y5m)
#16,Vladimir Malakhov,2723,23y1m,(#25 all-time among players aged 23y1m)
#17,Ivan Sokolov,2708,35y6m,(#44 all-time among players aged 35y6m)
#18,Nigel Short,2699,38y6m,(#42 all-time among players aged 38y6m)
#19,Alexey Dreev,2698,34y11m,(#62 all-time among players aged 34y11m)
#20,Vladimir Akopian,2697,32y0m,(#68 all-time among players aged 32y0m)
#21,Anatoly Karpov,2694,52y7m,(#17 all-time among players aged 52y7m)
#22,Alexander Khalifman,2694,37y11m,(#48 all-time among players aged 37y11m)
#23,Joel Lautier,2692,30y8m,(#75 all-time among players aged 30y8m)
#24,Zurab Azmaiparashvili,2690,43y9m,(#34 all-time among players aged 43y9m)
#25,Ye Jiangchuan,2683,43y1m,(#42 all-time among players aged 43y1m)
#26,Viktor Bologan,2682,32y0m,(#91 all-time among players aged 32y0m)
#27,Etienne Bacrot,2681,20y11m,(#28 all-time among players aged 20y11m)
#28,Mikhail Gurevich,2680,44y10m,(#35 all-time among players aged 44y10m)
#29,Emil Sutovsky,2680,26y3m,(#75 all-time among players aged 26y3m)
#30,Ilia Smirin,2678,35y11m,(#76 all-time among players aged 35y11m)
#31,Predrag Nikolic,2674,43y3m,(#44 all-time among players aged 43y3m)
#32,Aleksej Aleksandrov,2673,30y7m,(#100 all-time among players aged 30y7m)
#33,Kiril Georgiev,2673,38y1m,(#63 all-time among players aged 38y1m)
#34,Sergei Movsesian,2672,25y1m,(#82 all-time among players aged 25y1m)
#35,Loek van Wely,2671,31y2m,(#111 all-time among players aged 31y2m)
#36,Vladislav Tkachiev,2670,30y1m,(#103 all-time among players aged 30y1m)
#37,Levon Aronian,2669,21y2m,(#45 all-time among players aged 21y2m)
#38,Vadim Zvjaginsev,2669,27y4m,(#99 all-time among players aged 27y4m)
#39,Rustam Kasimdzhanov,2669,24y0m,(#79 all-time among players aged 24y0m)
#40,Konstantin Sakaev,2666,29y8m,(#116 all-time among players aged 29y8m)
#41,Alexander Beliavsky,2666,50y0m,(#24 all-time among players aged 50y0m)
#42,Alexander Motylev,2666,24y6m,(#79 all-time among players aged 24y6m)
#43,Sergei Rublevsky,2665,29y2m,(#108 all-time among players aged 29y2m)
#44,Zhang Zhong,2664,25y3m,(#94 all-time among players aged 25y3m)
#45,Teimour Radjabov,2659,16y9m,(#5 all-time among players aged 16y9m)
#46,Liviu-Dieter Nisipeanu,2657,27y4m,(#121 all-time among players aged 27y4m)
#47,Francisco Vallejo Pons,2656,21y4m,(#55 all-time among players aged 21y4m)
#48,Evgeny Vladimirov,2651,46y11m,(#49 all-time among players aged 46y11m)
#49,Sergey Volkov,2651,29y10m,(#147 all-time among players aged 29y10m)
#50,Eduardas Rozentalis,2651,40y7m,(#89 all-time among players aged 40y7m)
#51,Krishnan Sasikiran,2649,22y11m,(#89 all-time among players aged 22y11m)
#52,Rafael Vaganian,2647,52y2m,(#31 all-time among players aged 52y2m)
#53,Alexander Onischuk,2647,28y3m,(#142 all-time among players aged 28y3m)
#54,Vasily Yemelin,2647,27y10m,(#139 all-time among players aged 27y10m)
#55,Alexander Moiseenko,2644,23y7m,(#105 all-time among players aged 23y7m)
#56,Alexander Graf,2643,41y4m,(#101 all-time among players aged 41y4m)
#57,Andrei Kharlov,2643,35y1m,(#146 all-time among players aged 35y1m)
#58,Peter Heine Nielsen,2642,30y7m,(#163 all-time among players aged 30y7m)
#59,Bartlomiej Macieja,2641,26y2m,(#142 all-time among players aged 26y2m)
#60,Yuri Yakovich,2641,41y1m,(#103 all-time among players aged 41y1m)
#61,Zoltan Almasi,2638,27y4m,(#154 all-time among players aged 27y4m)
#62,Rustem Dautov,2638,38y1m,(#117 all-time among players aged 38y1m)
#63,Luke McShane,2637,19y11m,(#47 all-time among players aged 19y11m)
#64,Karen Asrian,2637,23y8m,(#120 all-time among players aged 23y8m)
#65,Alexander Lastin,2636,27y2m,(#168 all-time among players aged 27y2m)
#66,Evgeny Alekseev,2635,18y1m,(#22 all-time among players aged 18y1m)
#67,Bu Xiangzhi,2635,18y0m,(#20 all-time among players aged 18y0m)
#68,Smbat Lputian,2635,45y10m,(#61 all-time among players aged 45y10m)
#69,Ashot Anastasian,2635,39y5m,(#117 all-time among players aged 39y5m)
#70,Mihail Kobalija,2634,25y7m,(#149 all-time among players aged 25y7m)
#71,Vladimir Epishin,2632,38y5m,(#122 all-time among players aged 38y5m)
#72,Giovanni Vescovi,2632,25y6m,(#156 all-time among players aged 25y6m)
#73,Gabriel Sargissian,2630,20y10m,(#70 all-time among players aged 20y10m)
#74,Evgeniy Najer,2626,26y6m,(#186 all-time among players aged 26y6m)
#75,Sergei Tiviakov,2625,30y10m,(#199 all-time among players aged 30y10m)
#76,Shakhriyar Mamedyarov,2625,18y8m,(#33 all-time among players aged 18y8m)
#77,Evgenij Agrest,2625,37y4m,(#151 all-time among players aged 37y4m)
#78,Jeroen Piket,2625,34y11m,(#193 all-time among players aged 34y11m)
#79,Andrei Istratescu,2623,28y0m,(#199 all-time among players aged 28y0m)
#80,Alexander Goldin,2623,38y10m,(#139 all-time among players aged 38y10m)
#81,Pavel Tregubov,2623,32y0m,(#219 all-time among players aged 32y0m)
#82,Merab Gagunashvili,2622,18y11m,(#41 all-time among players aged 18y11m)
#83,Sarunas Sulskis,2621,31y1m,(#224 all-time among players aged 31y1m)
#84,Laurent Fressinet,2621,22y1m,(#117 all-time among players aged 22y1m)
#85,Boris Avrukh,2620,25y11m,(#190 all-time among players aged 25y11m)
#86,Curt Hansen,2620,39y3m,(#141 all-time among players aged 39y3m)
#87,Igor Novikov,2619,41y7m,(#142 all-time among players aged 41y7m)
#88,Miguel Illescas Cordoba,2619,38y0m,(#156 all-time among players aged 38y0m)
#89,Vasilios Kotronias,2619,39y4m,(#150 all-time among players aged 39y4m)
#90,Lazaro Bruzon Bautista,2618,21y7m,(#109 all-time among players aged 21y7m)
#91,Vladimir Baklan,2618,25y10m,(#197 all-time among players aged 25y10m)
#92,Igor Khenkin,2616,35y9m,(#200 all-time among players aged 35y9m)
#93,Michal Krasenkow,2615,40y1m,(#156 all-time among players aged 40y1m)
#94,Yasser Seirawan,2615,43y9m,(#118 all-time among players aged 43y9m)
#95,Viorel Iordachescu,2614,26y8m,(#230 all-time among players aged 26y8m)
#96,Artyom Timofeev,2613,18y11m,(#49 all-time among players aged 18y11m)
#97,Christopher Lutz,2612,32y10m,(#248 all-time among players aged 32y10m)
#98,Lenier Dominguez,2612,20y3m,(#75 all-time among players aged 20y3m)
#99,Viacheslav Eingorn,2612,47y1m,(#83 all-time among players aged 47y1m)
#100,Aleksander Delchev,2610,32y5m,(#260 all-time among players aged 32y5m)
