,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year,,,,
Monthly List: February 2002 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2853,38y10m,(#1 all-time among players aged 38y10m)
#2,Vladimir Kramnik,2825,26y8m,(#4 all-time among players aged 26y8m)
#3,Viswanathan Anand,2790,32y2m,(#5 all-time among players aged 32y2m)
#4,Alexander Morozevich,2764,24y7m,(#9 all-time among players aged 24y7m)
#5,Michael Adams,2753,30y3m,(#16 all-time among players aged 30y3m)
#6,Evgeny Bareev,2750,35y3m,(#13 all-time among players aged 35y3m)
#7,Peter Leko,2747,22y5m,(#13 all-time among players aged 22y5m)
#8,Ruslan Ponomariov,2741,18y4m,(#3 all-time among players aged 18y4m)
#9,Veselin Topalov,2739,26y11m,(#23 all-time among players aged 26y11m)
#10,Vassily Ivanchuk,2738,32y11m,(#22 all-time among players aged 32y11m)
#11,Alexei Shirov,2738,29y7m,(#24 all-time among players aged 29y7m)
#12,Boris Gelfand,2728,33y8m,(#26 all-time among players aged 33y8m)
#13,Peter Svidler,2720,25y8m,(#34 all-time among players aged 25y8m)
#14,Ilia Smirin,2714,34y1m,(#43 all-time among players aged 34y1m)
#15,Alexander Khalifman,2700,36y1m,(#50 all-time among players aged 36y1m)
#16,Alexander Grischuk,2699,18y4m,(#6 all-time among players aged 18y4m)
#17,Vladimir Akopian,2697,30y2m,(#64 all-time among players aged 30y2m)
#18,Alexey Dreev,2697,33y1m,(#57 all-time among players aged 33y1m)
#19,Rustam Kasimdzhanov,2691,22y2m,(#40 all-time among players aged 22y2m)
#20,Nigel Short,2690,36y8m,(#56 all-time among players aged 36y8m)
#21,Judit Polgar,2690,25y7m,(#58 all-time among players aged 25y7m)
#22,Loek van Wely,2690,29y4m,(#73 all-time among players aged 29y4m)
#23,Zurab Azmaiparashvili,2690,41y11m,(#38 all-time among players aged 41y11m)
#24,Joel Lautier,2685,28y10m,(#83 all-time among players aged 28y10m)
#25,Kiril Georgiev,2684,36y3m,(#67 all-time among players aged 36y3m)
#26,Predrag Nikolic,2682,41y5m,(#50 all-time among players aged 41y5m)
#27,Anatoly Karpov,2675,50y9m,(#24 all-time among players aged 50y9m)
#28,Mikhail Gurevich,2674,43y0m,(#48 all-time among players aged 43y0m)
#29,Vadim Zvjaginsev,2672,25y6m,(#83 all-time among players aged 25y6m)
#30,Zoltan Almasi,2672,25y6m,(#84 all-time among players aged 25y6m)
#31,Ye Jiangchuan,2671,41y3m,(#62 all-time among players aged 41y3m)
#32,Alexander Beliavsky,2670,48y2m,(#29 all-time among players aged 48y2m)
#33,Konstantin Sakaev,2670,27y10m,(#99 all-time among players aged 27y10m)
#34,Viktor Bologan,2669,30y2m,(#107 all-time among players aged 30y2m)
#35,Jeroen Piket,2669,33y1m,(#96 all-time among players aged 33y1m)
#36,Vladimir Malakhov,2668,21y3m,(#47 all-time among players aged 21y3m)
#37,Vladislav Tkachiev,2668,28y3m,(#104 all-time among players aged 28y3m)
#38,Rafael Vaganian,2665,50y4m,(#25 all-time among players aged 50y4m)
#39,Smbat Lputian,2662,44y0m,(#47 all-time among players aged 44y0m)
#40,Alexander Graf,2661,39y6m,(#72 all-time among players aged 39y6m)
#41,Zhang Zhong,2659,23y5m,(#84 all-time among players aged 23y5m)
#42,Viktor Korchnoi,2659,70y11m,(#1 all-time among players aged 70y11m)
#43,Aleksej Aleksandrov,2658,28y9m,(#118 all-time among players aged 28y9m)
#44,Alexander Lastin,2657,25y4m,(#115 all-time among players aged 25y4m)
#45,Andrei Kharlov,2656,33y3m,(#118 all-time among players aged 33y3m)
#46,Etienne Bacrot,2655,19y1m,(#19 all-time among players aged 19y1m)
#47,Ivan Sokolov,2654,33y8m,(#123 all-time among players aged 33y8m)
#48,Sergei Rublevsky,2654,27y4m,(#128 all-time among players aged 27y4m)
#49,Emil Sutovsky,2652,24y5m,(#106 all-time among players aged 24y5m)
#50,Michal Krasenkow,2648,38y3m,(#101 all-time among players aged 38y3m)
#51,Rustem Dautov,2648,36y3m,(#118 all-time among players aged 36y3m)
#52,Alexander Motylev,2647,22y8m,(#89 all-time among players aged 22y8m)
#53,Christopher Lutz,2647,31y0m,(#149 all-time among players aged 31y0m)
#54,Sergei Movsesian,2647,23y3m,(#100 all-time among players aged 23y3m)
#55,Alexander Onischuk,2643,26y5m,(#143 all-time among players aged 26y5m)
#56,Jan Timman,2641,50y2m,(#39 all-time among players aged 50y2m)
#57,Peter Heine Nielsen,2638,28y9m,(#173 all-time among players aged 28y9m)
#58,Robert Hübner,2638,53y3m,(#33 all-time among players aged 53y3m)
#59,Xu Jun,2636,39y5m,(#112 all-time among players aged 39y5m)
#60,Francisco Vallejo Pons,2636,19y6m,(#41 all-time among players aged 19y6m)
#61,Vadim Milov,2636,29y6m,(#185 all-time among players aged 29y6m)
#62,Igor Khenkin,2635,33y11m,(#166 all-time among players aged 33y11m)
#63,Artur Jussupow,2635,42y0m,(#116 all-time among players aged 42y0m)
#64,Zurab Sturua,2634,42y8m,(#98 all-time among players aged 42y8m)
