,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: August 1972 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Bobby Fischer,2880,29y5m,(#1 all-time among players aged 29y5m)
#2,Lev Polugaevsky,2745,37y9m,(#20 all-time among players aged 37y9m)
#3,Tigran Petrosian,2744,43y2m,(#15 all-time among players aged 43y2m)
#4,Boris Spassky,2743,35y7m,(#19 all-time among players aged 35y7m)
#5,Viktor Korchnoi,2743,41y5m,(#17 all-time among players aged 41y5m)
#6,Leonid Stein,2741,37y9m,(#21 all-time among players aged 37y9m)
#7,Anatoly Karpov,2741,21y3m,(#12 all-time among players aged 21y3m)
#8,Lajos Portisch,2737,35y4m,(#25 all-time among players aged 35y4m)
#9,Paul Keres,2733,56y7m,(#4 all-time among players aged 56y7m)
#10,Robert Hübner,2725,23y9m,(#27 all-time among players aged 23y9m)
#11,Mikhail Tal,2724,35y9m,(#34 all-time among players aged 35y9m)
#12,Bent Larsen,2722,37y5m,(#33 all-time among players aged 37y5m)
#13,Vassily Smyslov,2720,51y5m,(#10 all-time among players aged 51y5m)
#14,Vladimir Savon,2709,31y11m,(#54 all-time among players aged 31y11m)
#15,Vlastimil Hort,2707,28y7m,(#49 all-time among players aged 28y7m)
#16,David Bronstein,2695,48y6m,(#18 all-time among players aged 48y6m)
#17,Jan Smejkal,2686,26y5m,(#72 all-time among players aged 26y5m)
#18,Efim Geller,2685,47y5m,(#26 all-time among players aged 47y5m)
#19,Svetozar Gligoric,2682,49y6m,(#18 all-time among players aged 49y6m)
#20,Oscar Panno,2677,37y5m,(#64 all-time among players aged 37y5m)
#21,Gennady Kuzmin,2677,26y7m,(#85 all-time among players aged 26y7m)
#22,Mark Taimanov,2675,46y6m,(#36 all-time among players aged 46y6m)
#23,Henrique Mecking,2673,20y7m,(#30 all-time among players aged 20y7m)
#24,Aivars Gipslis,2673,35y6m,(#83 all-time among players aged 35y6m)
#25,Borislav Ivkov,2664,38y9m,(#74 all-time among players aged 38y9m)
#26,Wolfgang Uhlmann,2654,37y5m,(#91 all-time among players aged 37y5m)
#27,Yury Balashov,2649,23y5m,(#96 all-time among players aged 23y5m)
#28,Florin Gheorghiu,2649,28y4m,(#145 all-time among players aged 28y4m)
#29,Alexey Suetin,2648,45y9m,(#53 all-time among players aged 45y9m)
#30,Fridrik Olafsson,2648,37y7m,(#99 all-time among players aged 37y7m)
#31,Semen Furman,2648,51y8m,(#33 all-time among players aged 51y8m)
#32,Vladimir Tukmakov,2647,26y5m,(#137 all-time among players aged 26y5m)
#33,Evgeny Vasiukov,2646,39y5m,(#96 all-time among players aged 39y5m)
#34,Robert Byrne,2645,44y4m,(#65 all-time among players aged 44y4m)
#35,Samuel Reshevsky,2645,60y9m,(#8 all-time among players aged 60y9m)
#36,Anatoly Lein,2644,41y5m,(#98 all-time among players aged 41y5m)
#37,Yury Averbakh,2643,50y6m,(#36 all-time among players aged 50y6m)
#38,Nikolay Krogius,2641,42y1m,(#104 all-time among players aged 42y1m)
#39,Eduard Gufeld,2638,36y5m,(#140 all-time among players aged 36y5m)
#40,Ljubomir Ljubojevic,2637,21y9m,(#79 all-time among players aged 21y9m)
#41,Burkhard Malich,2636,35y9m,(#150 all-time among players aged 35y9m)
#42,László Szabó,2635,55y5m,(#21 all-time among players aged 55y5m)
#43,Miguel Najdorf,2634,62y4m,(#6 all-time among players aged 62y4m)
#44,Hillar Karner,2631,37y1m,(#140 all-time among players aged 37y1m)
#45,Ulf Andersson,2631,21y2m,(#76 all-time among players aged 21y2m)
#46,Mikhail Botvinnik,2629,61y0m,(#10 all-time among players aged 61y0m)
#47,Pal Benko,2629,44y1m,(#95 all-time among players aged 44y1m)
#48,Walter Browne,2627,23y7m,(#139 all-time among players aged 23y7m)
#49,Zoltán Ribli,2624,20y11m,(#77 all-time among players aged 20y11m)
#50,Dragoljub Velimirovic,2623,30y3m,(#216 all-time among players aged 30y3m)
#51,Lubomir Kavalek,2623,29y0m,(#216 all-time among players aged 29y0m)
#52,Vladimir Liberzon,2622,35y5m,(#188 all-time among players aged 35y5m)
#53,Helmut Pfleger,2622,29y0m,(#221 all-time among players aged 29y0m)
#54,Albin Planinc,2621,28y4m,(#217 all-time among players aged 28y4m)
#55,Wolfgang Unzicker,2615,47y2m,(#75 all-time among players aged 47y2m)
#56,Mikhail Steinberg,2613,20y7m,(#86 all-time among players aged 20y7m)
