,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: January 1980 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Anatoly Karpov,2823,28y8m,(#4 all-time among players aged 28y8m)
#2,Viktor Korchnoi,2795,48y10m,(#2 all-time among players aged 48y10m)
#3,Mikhail Tal,2755,43y2m,(#11 all-time among players aged 43y2m)
#4,Lajos Portisch,2754,42y9m,(#13 all-time among players aged 42y9m)
#5,Lev Polugaevsky,2736,45y2m,(#11 all-time among players aged 45y2m)
#6,Boris Spassky,2731,43y0m,(#20 all-time among players aged 43y0m)
#7,Garry Kasparov,2729,16y9m,(#1 all-time among players aged 16y9m)
#8,Jan Timman,2726,28y1m,(#37 all-time among players aged 28y1m)
#9,Bent Larsen,2718,44y10m,(#19 all-time among players aged 44y10m)
#10,Tigran Petrosian,2717,50y7m,(#11 all-time among players aged 50y7m)
#11,Robert Hübner,2715,31y2m,(#42 all-time among players aged 31y2m)
#12,Alexander Beliavsky,2707,26y1m,(#46 all-time among players aged 26y1m)
#13,Zoltán Ribli,2703,28y4m,(#55 all-time among players aged 28y4m)
#14,Vlastimil Hort,2701,36y0m,(#51 all-time among players aged 36y0m)
#15,Oleg Romanishin,2700,28y0m,(#58 all-time among players aged 28y0m)
#16,Yury Balashov,2698,30y10m,(#63 all-time among players aged 30y10m)
#17,Rafael Vaganian,2694,28y3m,(#65 all-time among players aged 28y3m)
#18,Ulf Andersson,2686,28y7m,(#76 all-time among players aged 28y7m)
#19,Vladimir Tukmakov,2685,33y10m,(#70 all-time among players aged 33y10m)
#20,Gyula Sax,2685,28y7m,(#79 all-time among players aged 28y7m)
#21,Sergey Dolmatov,2685,20y11m,(#25 all-time among players aged 20y11m)
#22,Florin Gheorghiu,2684,35y9m,(#70 all-time among players aged 35y9m)
#23,Efim Geller,2684,54y10m,(#12 all-time among players aged 54y10m)
#24,Ljubomir Ljubojevic,2682,29y2m,(#84 all-time among players aged 29y2m)
#25,Sergey Makarichev,2682,26y2m,(#74 all-time among players aged 26y2m)
#26,Boris Gulko,2679,32y11m,(#85 all-time among players aged 32y11m)
#27,Vitaly Tseshkovsky,2676,35y4m,(#76 all-time among players aged 35y4m)
#28,Evgeny Sveshnikov,2673,29y11m,(#98 all-time among players aged 29y11m)
#29,Jan Smejkal,2671,33y10m,(#89 all-time among players aged 33y10m)
#30,Tamaz Georgadze,2670,,
#31,Yury Razuvaev,2667,34y3m,(#99 all-time among players aged 34y3m)
#32,Lubomir Kavalek,2663,36y5m,(#89 all-time among players aged 36y5m)
#33,Gennady Kuzmin,2663,34y0m,(#102 all-time among players aged 34y0m)
#34,Vassily Smyslov,2661,58y10m,(#7 all-time among players aged 58y10m)
#35,Artur Jussupow,2661,19y11m,(#29 all-time among players aged 19y11m)
#36,Roman Dzindzichashvili,2660,35y8m,(#94 all-time among players aged 35y8m)
#37,Nukhim Rashkovsky,2659,33y9m,(#113 all-time among players aged 33y9m)
#38,Iosif Dorfman,2657,27y8m,(#122 all-time among players aged 27y8m)
#39,Anthony Miles,2657,24y9m,(#103 all-time among players aged 24y9m)
#40,Vladimir Bagirov,2656,43y5m,(#55 all-time among players aged 43y5m)
#41,Svetozar Gligoric,2655,56y11m,(#14 all-time among players aged 56y11m)
#42,Viktor Kupreichik,2655,30y6m,(#132 all-time among players aged 30y6m)
#43,Konstantin Lerner,2652,29y11m,(#143 all-time among players aged 29y11m)
#44,David Bronstein,2651,55y11m,(#17 all-time among players aged 55y11m)
#45,Gennadi Sosonko,2650,36y8m,(#105 all-time among players aged 36y8m)
#46,Alexander Kochiev,2644,23y10m,(#107 all-time among players aged 23y10m)
#47,Adrian Mikhalchishin,2642,25y2m,(#136 all-time among players aged 25y2m)
