,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: September 1968 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Bobby Fischer,2790,25y6m,(#7 all-time among players aged 25y6m)
#2,Viktor Korchnoi,2781,37y6m,(#9 all-time among players aged 37y6m)
#3,Boris Spassky,2753,31y8m,(#17 all-time among players aged 31y8m)
#4,Mikhail Botvinnik,2748,57y1m,(#2 all-time among players aged 57y1m)
#5,Mikhail Tal,2740,31y10m,(#26 all-time among players aged 31y10m)
#6,Leonid Stein,2738,33y10m,(#19 all-time among players aged 33y10m)
#7,Vassily Smyslov,2738,47y6m,(#10 all-time among players aged 47y6m)
#8,Lev Polugaevsky,2737,33y10m,(#21 all-time among players aged 33y10m)
#9,Bent Larsen,2735,33y6m,(#22 all-time among players aged 33y6m)
#10,Tigran Petrosian,2734,39y3m,(#18 all-time among players aged 39y3m)
#11,Ratmir Kholmov,2723,43y4m,(#22 all-time among players aged 43y4m)
#12,Efim Geller,2721,43y6m,(#22 all-time among players aged 43y6m)
#13,Lajos Portisch,2720,31y5m,(#43 all-time among players aged 31y5m)
#14,Paul Keres,2708,52y8m,(#12 all-time among players aged 52y8m)
#15,Mark Taimanov,2703,42y7m,(#29 all-time among players aged 42y7m)
#16,Vlastimil Hort,2697,24y8m,(#48 all-time among players aged 24y8m)
#17,David Bronstein,2690,44y7m,(#33 all-time among players aged 44y7m)
#18,Nikolay Krogius,2676,38y2m,(#57 all-time among players aged 38y2m)
#19,Yury Sakharov,2675,46y0m,(#36 all-time among players aged 46y0m)
#20,Alexey Suetin,2672,41y10m,(#58 all-time among players aged 41y10m)
#21,Svetozar Gligoric,2670,45y7m,(#39 all-time among players aged 45y7m)
#22,Miguel Najdorf,2664,58y5m,(#11 all-time among players aged 58y5m)
#23,Wolfgang Unzicker,2663,43y3m,(#52 all-time among players aged 43y3m)
#24,Semen Furman,2663,47y9m,(#36 all-time among players aged 47y9m)
#25,Milan Matulovic,2661,33y3m,(#106 all-time among players aged 33y3m)
#26,Aivars Gipslis,2658,31y7m,(#130 all-time among players aged 31y7m)
#27,Pal Benko,2655,40y2m,(#82 all-time among players aged 40y2m)
#28,Samuel Reshevsky,2655,56y10m,(#15 all-time among players aged 56y10m)
#29,Larry Evans,2651,36y6m,(#105 all-time among players aged 36y6m)
#30,Florin Gheorghiu,2648,24y5m,(#115 all-time among players aged 24y5m)
#31,Alexander Zaitsev,2644,33y3m,(#139 all-time among players aged 33y3m)
#32,Anatoly Lein,2641,37y6m,(#114 all-time among players aged 37y6m)
#33,Oscar Panno,2639,33y6m,(#156 all-time among players aged 33y6m)
#34,Wolfgang Uhlmann,2639,33y6m,(#157 all-time among players aged 33y6m)
#35,Borislav Ivkov,2639,34y10m,(#152 all-time among players aged 34y10m)
#36,Eduard Gufeld,2638,32y6m,(#166 all-time among players aged 32y6m)
#37,Evgeny Vasiukov,2637,35y6m,(#150 all-time among players aged 35y6m)
#38,Vladimir Savon,2636,28y0m,(#170 all-time among players aged 28y0m)
#39,Dragoljub Ciric,2635,32y10m,(#173 all-time among players aged 32y10m)
#40,Viacheslav Osnos,2632,33y2m,(#166 all-time among players aged 33y2m)
#41,Anatoly Lutikov,2632,35y7m,(#162 all-time among players aged 35y7m)
#42,Leonid Shamkovich,2631,45y3m,(#68 all-time among players aged 45y3m)
#43,Aleksandar Matanovic,2630,38y4m,(#131 all-time among players aged 38y4m)
#44,Fridrik Olafsson,2627,33y8m,(#182 all-time among players aged 33y8m)
#45,Isaak Boleslavsky,2622,49y3m,(#50 all-time among players aged 49y3m)
#46,Bruno Parma,2622,26y9m,(#201 all-time among players aged 26y9m)
#47,Vladimir Liberzon,2622,31y6m,(#221 all-time among players aged 31y6m)
#48,Vladimir Antoshin,2621,39y4m,(#144 all-time among players aged 39y4m)
#49,Lubomir Kavalek,2617,25y1m,(#198 all-time among players aged 25y1m)
#50,Klaus Darga,2615,34y7m,(#220 all-time among players aged 34y7m)
#51,Igor Platonov,2615,34y8m,(#220 all-time among players aged 34y8m)
#52,Robert Hübner,2612,19y10m,(#70 all-time among players aged 19y10m)
#53,Victor Zheliandinov,2611,33y6m,(#239 all-time among players aged 33y6m)
#54,Boris Vladimirov,2609,39y4m,(#174 all-time among players aged 39y4m)
#55,Vladimir Simagin,2608,49y3m,(#68 all-time among players aged 49y3m)
#56,Jan Smejkal,2607,22y6m,(#163 all-time among players aged 22y6m)
#57,Georgy Tringov,2605,31y6m,(#289 all-time among players aged 31y6m)
#58,Bukhuti Gurgenidze,2603,34y10m,(#255 all-time among players aged 34y10m)
#59,Bojan Kurajica,2602,20y10m,(#115 all-time among players aged 20y10m)
