,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: June 1978 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Anatoly Karpov,2824,27y1m,(#4 all-time among players aged 27y1m)
#2,Viktor Korchnoi,2804,47y3m,(#2 all-time among players aged 47y3m)
#3,Boris Spassky,2756,41y5m,(#11 all-time among players aged 41y5m)
#4,Lev Polugaevsky,2747,43y7m,(#12 all-time among players aged 43y7m)
#5,Mikhail Tal,2742,41y7m,(#18 all-time among players aged 41y7m)
#6,Tigran Petrosian,2738,49y0m,(#7 all-time among players aged 49y0m)
#7,Lajos Portisch,2735,41y2m,(#21 all-time among players aged 41y2m)
#8,Bent Larsen,2734,43y3m,(#20 all-time among players aged 43y3m)
#9,Vlastimil Hort,2720,34y5m,(#38 all-time among players aged 34y5m)
#10,Oleg Romanishin,2717,26y5m,(#46 all-time among players aged 26y5m)
#11,Yury Balashov,2711,29y3m,(#47 all-time among players aged 29y3m)
#12,Ljubomir Ljubojevic,2709,27y7m,(#53 all-time among players aged 27y7m)
#13,Boris Gulko,2706,31y4m,(#53 all-time among players aged 31y4m)
#14,Rafael Vaganian,2702,26y8m,(#55 all-time among players aged 26y8m)
#15,Vitaly Tseshkovsky,2696,33y9m,(#58 all-time among players aged 33y9m)
#16,Iosif Dorfman,2695,26y1m,(#54 all-time among players aged 26y1m)
#17,Zoltán Ribli,2694,26y9m,(#58 all-time among players aged 26y9m)
#18,Henrique Mecking,2694,26y5m,(#62 all-time among players aged 26y5m)
#19,Jan Timman,2693,26y6m,(#61 all-time among players aged 26y6m)
#20,Vladimir Tukmakov,2691,32y3m,(#78 all-time among players aged 32y3m)
#21,Gennady Kuzmin,2689,32y5m,(#80 all-time among players aged 32y5m)
#22,Vassily Smyslov,2689,57y3m,(#7 all-time among players aged 57y3m)
#23,Efim Geller,2688,53y3m,(#17 all-time among players aged 53y3m)
#24,Alexander Beliavsky,2682,24y6m,(#61 all-time among players aged 24y6m)
#25,Robert Hübner,2679,29y7m,(#92 all-time among players aged 29y7m)
#26,Vladimir Bagirov,2677,41y10m,(#53 all-time among players aged 41y10m)
