,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: June 1968 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Bobby Fischer,2796,25y3m,(#5 all-time among players aged 25y3m)
#2,Viktor Korchnoi,2775,37y3m,(#9 all-time among players aged 37y3m)
#3,Boris Spassky,2753,31y5m,(#20 all-time among players aged 31y5m)
#4,Mikhail Botvinnik,2747,56y10m,(#2 all-time among players aged 56y10m)
#5,Mikhail Tal,2746,31y7m,(#21 all-time among players aged 31y7m)
#6,Vassily Smyslov,2740,47y3m,(#10 all-time among players aged 47y3m)
#7,Bent Larsen,2739,33y3m,(#20 all-time among players aged 33y3m)
#8,Tigran Petrosian,2739,39y0m,(#17 all-time among players aged 39y0m)
#9,Lev Polugaevsky,2738,33y7m,(#18 all-time among players aged 33y7m)
#10,Leonid Stein,2737,33y7m,(#21 all-time among players aged 33y7m)
#11,Efim Geller,2723,43y3m,(#22 all-time among players aged 43y3m)
#12,Lajos Portisch,2714,31y2m,(#44 all-time among players aged 31y2m)
#13,Paul Keres,2708,52y5m,(#11 all-time among players aged 52y5m)
#14,Ratmir Kholmov,2704,43y1m,(#28 all-time among players aged 43y1m)
#15,Mark Taimanov,2702,42y4m,(#32 all-time among players aged 42y4m)
#16,Vlastimil Hort,2699,24y5m,(#42 all-time among players aged 24y5m)
#17,David Bronstein,2695,44y4m,(#30 all-time among players aged 44y4m)
#18,Nikolay Krogius,2677,37y11m,(#59 all-time among players aged 37y11m)
#19,Svetozar Gligoric,2673,45y4m,(#37 all-time among players aged 45y4m)
#20,Wolfgang Unzicker,2667,43y0m,(#54 all-time among players aged 43y0m)
#21,Miguel Najdorf,2663,58y2m,(#11 all-time among players aged 58y2m)
#22,Milan Matulovic,2663,33y0m,(#110 all-time among players aged 33y0m)
#23,Florin Gheorghiu,2661,24y2m,(#84 all-time among players aged 24y2m)
#24,Pal Benko,2659,39y11m,(#74 all-time among players aged 39y11m)
#25,Samuel Reshevsky,2659,56y7m,(#13 all-time among players aged 56y7m)
#26,Semen Furman,2659,47y6m,(#39 all-time among players aged 47y6m)
#27,Aivars Gipslis,2657,31y4m,(#129 all-time among players aged 31y4m)
#28,Wolfgang Uhlmann,2650,33y3m,(#127 all-time among players aged 33y3m)
#29,Larry Evans,2649,36y3m,(#114 all-time among players aged 36y3m)
#30,Anatoly Lutikov,2648,35y4m,(#127 all-time among players aged 35y4m)
#31,Alexey Suetin,2647,41y7m,(#89 all-time among players aged 41y7m)
#32,Leonid Shamkovich,2646,45y0m,(#58 all-time among players aged 45y0m)
#33,Borislav Ivkov,2645,34y7m,(#135 all-time among players aged 34y7m)
#34,Alexander Zaitsev,2644,33y0m,(#146 all-time among players aged 33y0m)
#35,Anatoly Lein,2640,37y3m,(#119 all-time among players aged 37y3m)
#36,Dragoljub Ciric,2638,32y7m,(#170 all-time among players aged 32y7m)
#37,Yury Sakharov,2635,45y9m,(#62 all-time among players aged 45y9m)
#38,Evgeny Vasiukov,2634,35y3m,(#163 all-time among players aged 35y3m)
#39,Aleksandar Matanovic,2633,38y1m,(#125 all-time among players aged 38y1m)
#40,Eduard Gufeld,2632,32y3m,(#191 all-time among players aged 32y3m)
#41,Rudolf Teschner,2631,46y4m,(#63 all-time among players aged 46y4m)
#42,Vladimir Savon,2631,27y9m,(#179 all-time among players aged 27y9m)
#43,Bruno Parma,2630,26y6m,(#177 all-time among players aged 26y6m)
#44,Igor Platonov,2629,34y5m,(#188 all-time among players aged 34y5m)
#45,Oscar Panno,2629,33y3m,(#182 all-time among players aged 33y3m)
#46,Isaak Boleslavsky,2628,49y0m,(#52 all-time among players aged 49y0m)
#47,Viacheslav Osnos,2627,32y11m,(#191 all-time among players aged 32y11m)
#48,Vladimir Antoshin,2627,39y1m,(#133 all-time among players aged 39y1m)
