,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: February 1980 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Anatoly Karpov,2817,28y9m,(#6 all-time among players aged 28y9m)
#2,Viktor Korchnoi,2790,48y11m,(#3 all-time among players aged 48y11m)
#3,Lajos Portisch,2754,42y10m,(#11 all-time among players aged 42y10m)
#4,Mikhail Tal,2749,43y3m,(#14 all-time among players aged 43y3m)
#5,Garry Kasparov,2741,16y10m,(#1 all-time among players aged 16y10m)
#6,Lev Polugaevsky,2735,45y3m,(#11 all-time among players aged 45y3m)
#7,Boris Spassky,2731,43y1m,(#19 all-time among players aged 43y1m)
#8,Jan Timman,2723,28y2m,(#39 all-time among players aged 28y2m)
#9,Bent Larsen,2719,44y11m,(#20 all-time among players aged 44y11m)
#10,Robert Hübner,2716,31y3m,(#42 all-time among players aged 31y3m)
#11,Tigran Petrosian,2713,50y8m,(#12 all-time among players aged 50y8m)
#12,Alexander Beliavsky,2706,26y2m,(#47 all-time among players aged 26y2m)
#13,Vlastimil Hort,2701,36y1m,(#47 all-time among players aged 36y1m)
#14,Oleg Romanishin,2700,28y1m,(#62 all-time among players aged 28y1m)
#15,Yury Balashov,2699,30y11m,(#63 all-time among players aged 30y11m)
#16,Rafael Vaganian,2695,28y4m,(#64 all-time among players aged 28y4m)
#17,Zoltán Ribli,2695,28y5m,(#64 all-time among players aged 28y5m)
#18,Ulf Andersson,2693,28y8m,(#68 all-time among players aged 28y8m)
#19,Vladimir Tukmakov,2685,33y11m,(#68 all-time among players aged 33y11m)
#20,Ljubomir Ljubojevic,2685,29y3m,(#80 all-time among players aged 29y3m)
#21,Sergey Makarichev,2683,26y3m,(#74 all-time among players aged 26y3m)
#22,Efim Geller,2683,54y11m,(#12 all-time among players aged 54y11m)
#23,Sergey Dolmatov,2683,21y0m,(#29 all-time among players aged 21y0m)
#24,Florin Gheorghiu,2682,35y10m,(#72 all-time among players aged 35y10m)
#25,Gyula Sax,2678,28y8m,(#86 all-time among players aged 28y8m)
#26,Vitaly Tseshkovsky,2676,35y5m,(#81 all-time among players aged 35y5m)
#27,Jan Smejkal,2673,33y11m,(#85 all-time among players aged 33y11m)
#28,Boris Gulko,2673,33y0m,(#93 all-time among players aged 33y0m)
#29,Tamaz Georgadze,2672,,
#30,Evgeny Sveshnikov,2669,30y0m,(#100 all-time among players aged 30y0m)
#31,Svetozar Gligoric,2668,57y0m,(#11 all-time among players aged 57y0m)
#32,Anthony Miles,2667,24y10m,(#83 all-time among players aged 24y10m)
#33,Artur Jussupow,2667,20y0m,(#26 all-time among players aged 20y0m)
#34,Lubomir Kavalek,2662,36y6m,(#90 all-time among players aged 36y6m)
#35,Gennady Kuzmin,2662,34y1m,(#106 all-time among players aged 34y1m)
#36,Yury Razuvaev,2662,34y4m,(#107 all-time among players aged 34y4m)
#37,Roman Dzindzichashvili,2661,35y9m,(#99 all-time among players aged 35y9m)
#38,Walter Browne,2660,31y1m,(#125 all-time among players aged 31y1m)
#39,Vassily Smyslov,2659,58y11m,(#9 all-time among players aged 58y11m)
#40,Nukhim Rashkovsky,2658,33y10m,(#112 all-time among players aged 33y10m)
#41,Iosif Dorfman,2657,27y9m,(#122 all-time among players aged 27y9m)
#42,Viktor Kupreichik,2656,30y7m,(#130 all-time among players aged 30y7m)
#43,Vladimir Bagirov,2655,43y6m,(#55 all-time among players aged 43y6m)
#44,Konstantin Lerner,2652,30y0m,(#141 all-time among players aged 30y0m)
#45,David Bronstein,2648,56y0m,(#17 all-time among players aged 56y0m)
#46,Yasser Seirawan,2647,19y11m,(#41 all-time among players aged 19y11m)
#47,Gennadi Sosonko,2646,36y9m,(#110 all-time among players aged 36y9m)
#48,John Nunn,2644,24y10m,(#133 all-time among players aged 24y10m)
#49,Adrian Mikhalchishin,2644,25y3m,(#130 all-time among players aged 25y3m)
#50,Yehuda Gruenfeld,2644,24y0m,(#114 all-time among players aged 24y0m)
#51,Alexander Kochiev,2643,23y11m,(#105 all-time among players aged 23y11m)
#52,Borislav Ivkov,2643,46y3m,(#54 all-time among players aged 46y3m)
#53,Michael Stean,2640,26y5m,(#146 all-time among players aged 26y5m)
#54,Vladimir Liberzon,2640,42y11m,(#83 all-time among players aged 42y11m)
#55,Elizbar Ubilava,2639,29y6m,(#172 all-time among players aged 29y6m)
#56,Vladimir Savon,2637,39y5m,(#111 all-time among players aged 39y5m)
#57,András Adorján,2633,29y11m,(#187 all-time among players aged 29y11m)
#58,József Pintér,2633,26y3m,(#162 all-time among players aged 26y3m)
#59,Henrique Mecking,2632,28y1m,(#184 all-time among players aged 28y1m)
#60,Wolfgang Unzicker,2631,54y8m,(#26 all-time among players aged 54y8m)
#61,Alexander Ivanov,2629,23y9m,(#136 all-time among players aged 23y9m)
#62,Ratmir Kholmov,2625,54y9m,(#29 all-time among players aged 54y9m)
#63,Igor Ivanov,2623,33y1m,(#204 all-time among players aged 33y1m)
#64,Evgeny Vasiukov,2623,46y11m,(#73 all-time among players aged 46y11m)
#65,Lev Psakhis,2622,21y3m,(#87 all-time among players aged 21y3m)
#66,Karen Grigorian,2622,32y5m,(#213 all-time among players aged 32y5m)
#67,James Tarjan,2622,28y0m,(#202 all-time among players aged 28y0m)
#68,Alexander Chernin,2620,19y11m,(#66 all-time among players aged 19y11m)
#69,Lev Alburt,2620,34y6m,(#202 all-time among players aged 34y6m)
#70,Ivan Nemet,2619,36y10m,(#175 all-time among players aged 36y10m)
#71,Robert Byrne,2618,51y10m,(#46 all-time among players aged 51y10m)
#72,Oscar Panno,2618,44y11m,(#103 all-time among players aged 44y11m)
#73,Mikhail Tseitlin,2618,32y8m,(#235 all-time among players aged 32y8m)
#74,Alexey Suetin,2616,53y3m,(#38 all-time among players aged 53y3m)
#75,Semen Palatnik,2616,29y11m,(#239 all-time among players aged 29y11m)
#76,Rainer Knaak,2615,26y11m,(#228 all-time among players aged 26y11m)
#77,Anatoly Lein,2615,48y11m,(#67 all-time among players aged 48y11m)
#78,Miguel Najdorf,2615,69y10m,(#3 all-time among players aged 69y10m)
#79,Gennady Timoshchenko,2615,30y10m,(#245 all-time among players aged 30y10m)
#80,Fridrik Olafsson,2614,45y1m,(#104 all-time among players aged 45y1m)
#81,Alexey Kosikov,2614,31y0m,(#253 all-time among players aged 31y0m)
#82,István Csom,2614,39y8m,(#159 all-time among players aged 39y8m)
#83,Bojan Kurajica,2614,32y3m,(#252 all-time among players aged 32y3m)
#84,Lubomír Ftácnik,2613,22y4m,(#144 all-time among players aged 22y4m)
#85,Eduard Gufeld,2612,43y11m,(#122 all-time among players aged 43y11m)
#86,Helmut Pfleger,2610,36y6m,(#202 all-time among players aged 36y6m)
#87,Georgy Tringov,2609,42y11m,(#133 all-time among players aged 42y11m)
#88,Elmar Magerramov,2607,21y10m,(#145 all-time among players aged 21y10m)
#89,Jonathan Speelman,2604,23y4m,(#187 all-time among players aged 23y4m)
#90,Hans Ree,2604,35y5m,(#240 all-time among players aged 35y5m)
#91,Wolfgang Uhlmann,2604,44y11m,(#122 all-time among players aged 44y11m)
#92,Ludek Pachmann,2604,55y9m,(#32 all-time among players aged 55y9m)
#93,Eugenio Torre,2604,28y3m,(#275 all-time among players aged 28y3m)
#94,Aivars Gipslis,2603,43y0m,(#144 all-time among players aged 43y0m)
#95,Lothar Vogt,2602,28y1m,(#292 all-time among players aged 28y1m)
#96,Mark Taimanov,2602,54y0m,(#39 all-time among players aged 54y0m)
#97,Aleksander Veingold,2598,26y4m,(#274 all-time among players aged 26y4m)
#98,Miguel Quinteros,2597,32y2m,(#305 all-time among players aged 32y2m)
#99,Andrey Kharitonov,2595,20y10m,(#127 all-time among players aged 20y10m)
#100,Leonid Shamkovich,2595,56y8m,(#36 all-time among players aged 56y8m)
