,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: July 1979 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Anatoly Karpov,2831,28y2m,(#4 all-time among players aged 28y2m)
#2,Viktor Korchnoi,2801,48y4m,(#2 all-time among players aged 48y4m)
#3,Mikhail Tal,2761,42y8m,(#9 all-time among players aged 42y8m)
#4,Lajos Portisch,2750,42y3m,(#12 all-time among players aged 42y3m)
#5,Lev Polugaevsky,2743,44y8m,(#9 all-time among players aged 44y8m)
#6,Boris Spassky,2735,42y6m,(#17 all-time among players aged 42y6m)
#7,Tigran Petrosian,2729,50y1m,(#6 all-time among players aged 50y1m)
#8,Garry Kasparov,2725,16y3m,(#1 all-time among players aged 16y3m)
#9,Jan Timman,2725,27y7m,(#37 all-time among players aged 27y7m)
#10,Rafael Vaganian,2713,27y9m,(#48 all-time among players aged 27y9m)
#11,Bent Larsen,2707,44y4m,(#24 all-time among players aged 44y4m)
#12,Vitaly Tseshkovsky,2707,34y10m,(#47 all-time among players aged 34y10m)
#13,Alexander Beliavsky,2704,25y7m,(#42 all-time among players aged 25y7m)
#14,Zoltán Ribli,2702,27y10m,(#59 all-time among players aged 27y10m)
#15,Vlastimil Hort,2700,35y6m,(#49 all-time among players aged 35y6m)
#16,Yury Balashov,2698,30y4m,(#64 all-time among players aged 30y4m)
#17,Oleg Romanishin,2697,27y6m,(#68 all-time among players aged 27y6m)
#18,Ljubomir Ljubojevic,2694,28y8m,(#65 all-time among players aged 28y8m)
#19,Robert Hübner,2693,30y8m,(#73 all-time among players aged 30y8m)
#20,Vladimir Tukmakov,2690,33y4m,(#66 all-time among players aged 33y4m)
#21,Vassily Smyslov,2686,58y4m,(#5 all-time among players aged 58y4m)
#22,Boris Gulko,2686,32y5m,(#83 all-time among players aged 32y5m)
#23,Lubomir Kavalek,2675,35y11m,(#79 all-time among players aged 35y11m)
#24,Ulf Andersson,2675,28y1m,(#93 all-time among players aged 28y1m)
#25,Evgeny Sveshnikov,2674,29y5m,(#97 all-time among players aged 29y5m)
#26,Gyula Sax,2673,28y1m,(#99 all-time among players aged 28y1m)
#27,Efim Geller,2669,54y4m,(#17 all-time among players aged 54y4m)
#28,Vladimir Bagirov,2665,42y11m,(#56 all-time among players aged 42y11m)
#29,Roman Dzindzichashvili,2664,35y2m,(#89 all-time among players aged 35y2m)
#30,Iosif Dorfman,2664,27y2m,(#112 all-time among players aged 27y2m)
#31,Gennady Kuzmin,2664,33y6m,(#103 all-time among players aged 33y6m)
#32,Jan Smejkal,2663,33y4m,(#104 all-time among players aged 33y4m)
#33,Sergey Makarichev,2661,25y8m,(#101 all-time among players aged 25y8m)
#34,Anthony Miles,2661,24y3m,(#83 all-time among players aged 24y3m)
#35,Michael Stean,2660,25y10m,(#108 all-time among players aged 25y10m)
#36,David Bronstein,2660,55y5m,(#14 all-time among players aged 55y5m)
#37,Svetozar Gligoric,2657,56y5m,(#15 all-time among players aged 56y5m)
#38,Florin Gheorghiu,2656,35y3m,(#110 all-time among players aged 35y3m)
#39,Vladimir Savon,2655,38y10m,(#86 all-time among players aged 38y10m)
#40,Henrique Mecking,2654,27y6m,(#131 all-time among players aged 27y6m)
#41,Yury Razuvaev,2653,33y9m,(#127 all-time among players aged 33y9m)
#42,Viktor Kupreichik,2652,30y0m,(#136 all-time among players aged 30y0m)
#43,Alexander Kochiev,2650,23y4m,(#95 all-time among players aged 23y4m)
#44,Gennadi Sosonko,2650,36y2m,(#113 all-time among players aged 36y2m)
#45,Sergey Dolmatov,2644,20y5m,(#51 all-time among players aged 20y5m)
#46,Evgeny Vasiukov,2643,46y4m,(#56 all-time among players aged 46y4m)
#47,Walter Browne,2639,30y6m,(#166 all-time among players aged 30y6m)
#48,Konstantin Lerner,2639,29y5m,(#171 all-time among players aged 29y5m)
#49,Wolfgang Unzicker,2638,54y1m,(#27 all-time among players aged 54y1m)
#50,Rainer Knaak,2638,26y4m,(#151 all-time among players aged 26y4m)
#51,Adrian Mikhalchishin,2637,24y8m,(#142 all-time among players aged 24y8m)
#52,Tamaz Georgadze,2637,,
#53,Gennady Timoshchenko,2636,30y3m,(#180 all-time among players aged 30y3m)
#54,Ratmir Kholmov,2633,54y2m,(#27 all-time among players aged 54y2m)
#55,Nukhim Rashkovsky,2633,33y3m,(#166 all-time among players aged 33y3m)
#56,Georgy Tringov,2629,42y4m,(#115 all-time among players aged 42y4m)
#57,Lothar Vogt,2629,27y6m,(#182 all-time among players aged 27y6m)
#58,Semen Palatnik,2627,29y4m,(#205 all-time among players aged 29y4m)
#59,Wolfgang Uhlmann,2627,44y4m,(#93 all-time among players aged 44y4m)
#60,Mark Taimanov,2626,53y5m,(#33 all-time among players aged 53y5m)
#61,Borislav Ivkov,2626,45y8m,(#73 all-time among players aged 45y8m)
#62,Yehuda Gruenfeld,2625,23y5m,(#132 all-time among players aged 23y5m)
#63,Alexey Kosikov,2625,30y5m,(#210 all-time among players aged 30y5m)
#64,Helmut Pfleger,2624,35y11m,(#177 all-time among players aged 35y11m)
#65,Fridrik Olafsson,2623,44y6m,(#98 all-time among players aged 44y6m)
#66,Bojan Kurajica,2623,31y8m,(#213 all-time among players aged 31y8m)
#67,Artur Jussupow,2622,19y5m,(#48 all-time among players aged 19y5m)
#68,Mikhail Tseitlin,2622,32y1m,(#220 all-time among players aged 32y1m)
#69,Oscar Panno,2620,44y4m,(#104 all-time among players aged 44y4m)
#70,András Adorján,2619,29y4m,(#235 all-time among players aged 29y4m)
#71,Ivan Nemet,2619,36y3m,(#180 all-time among players aged 36y3m)
#72,Vladimir Liberzon,2618,42y4m,(#131 all-time among players aged 42y4m)
#73,István Csom,2616,39y1m,(#158 all-time among players aged 39y1m)
#74,Aivars Gipslis,2615,42y5m,(#135 all-time among players aged 42y5m)
#75,Robert Byrne,2614,51y3m,(#51 all-time among players aged 51y3m)
#76,Lev Alburt,2614,33y11m,(#220 all-time among players aged 33y11m)
#77,Lev Psakhis,2614,20y8m,(#87 all-time among players aged 20y8m)
#78,Bruno Parma,2613,37y7m,(#185 all-time among players aged 37y7m)
#79,James Tarjan,2613,27y5m,(#234 all-time among players aged 27y5m)
#80,John Nunn,2610,24y3m,(#194 all-time among players aged 24y3m)
#81,Karen Grigorian,2609,31y10m,(#270 all-time among players aged 31y10m)
#82,Igor Ivanov,2608,32y6m,(#269 all-time among players aged 32y6m)
#83,Alexey Suetin,2608,52y8m,(#49 all-time among players aged 52y8m)
#84,Anatoly Lein,2608,48y4m,(#75 all-time among players aged 48y4m)
#85,Iván Faragó,2608,33y3m,(#254 all-time among players aged 33y3m)
#86,Aleksander Veingold,2606,25y9m,(#235 all-time among players aged 25y9m)
#87,Ludek Pachmann,2604,55y2m,(#36 all-time among players aged 55y2m)
#88,Alexander Ivanov,2602,23y2m,(#186 all-time among players aged 23y2m)
#89,William Lombardy,2600,41y7m,(#184 all-time among players aged 41y7m)
#90,Elizbar Ubilava,2600,28y11m,(#303 all-time among players aged 28y11m)
#91,Hans Ree,2600,34y10m,(#264 all-time among players aged 34y10m)
#92,Paul Littlewood,2599,23y6m,(#214 all-time among players aged 23y6m)
#93,Juraj Nikolac,2599,47y3m,(#102 all-time among players aged 47y3m)
#94,Milorad Knezevic,2596,42y9m,(#163 all-time among players aged 42y9m)
#95,Alexander Panchenko,2596,25y9m,(#276 all-time among players aged 25y9m)
#96,Eduard Prandstetter,2596,30y7m,(#325 all-time among players aged 30y7m)
#97,Julio Kaplan,2595,29y0m,(#315 all-time among players aged 29y0m)
#98,József Pintér,2594,25y8m,(#282 all-time among players aged 25y8m)
#99,Slavoljub Marjanovic,2593,24y6m,(#255 all-time among players aged 24y6m)
#100,Mihail Viorel Ghinda,2592,30y0m,(#345 all-time among players aged 30y0m)
