,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: April 1967 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Bobby Fischer,2807,24y1m,(#3 all-time among players aged 24y1m)
#2,Tigran Petrosian,2763,37y10m,(#12 all-time among players aged 37y10m)
#3,Mikhail Tal,2762,30y5m,(#15 all-time among players aged 30y5m)
#4,Boris Spassky,2754,30y3m,(#15 all-time among players aged 30y3m)
#5,Viktor Korchnoi,2750,36y1m,(#15 all-time among players aged 36y1m)
#6,Efim Geller,2746,42y1m,(#13 all-time among players aged 42y1m)
#7,Leonid Stein,2746,32y5m,(#20 all-time among players aged 32y5m)
#8,Vassily Smyslov,2736,46y1m,(#9 all-time among players aged 46y1m)
#9,Lev Polugaevsky,2733,32y5m,(#27 all-time among players aged 32y5m)
#10,Mikhail Botvinnik,2730,55y8m,(#4 all-time among players aged 55y8m)
#11,Lajos Portisch,2718,30y0m,(#35 all-time among players aged 30y0m)
#12,Mark Taimanov,2713,41y2m,(#28 all-time among players aged 41y2m)
#13,Bent Larsen,2712,32y1m,(#46 all-time among players aged 32y1m)
#14,Paul Keres,2704,51y3m,(#17 all-time among players aged 51y3m)
#15,David Bronstein,2698,43y2m,(#29 all-time among players aged 43y2m)
#16,Anatoly Lutikov,2690,34y2m,(#67 all-time among players aged 34y2m)
#17,Ratmir Kholmov,2687,41y11m,(#39 all-time among players aged 41y11m)
#18,Vlastimil Hort,2685,23y3m,(#50 all-time among players aged 23y3m)
#19,Nikolay Krogius,2683,36y9m,(#62 all-time among players aged 36y9m)
#20,Borislav Ivkov,2682,33y5m,(#79 all-time among players aged 33y5m)
#21,Miguel Najdorf,2680,57y0m,(#8 all-time among players aged 57y0m)
#22,Wolfgang Uhlmann,2678,32y1m,(#93 all-time among players aged 32y1m)
#23,Wolfgang Unzicker,2675,41y10m,(#55 all-time among players aged 41y10m)
#24,Svetozar Gligoric,2671,44y2m,(#40 all-time among players aged 44y2m)
#25,Alexey Suetin,2666,40y5m,(#64 all-time among players aged 40y5m)
#26,Anatoly Lein,2660,36y1m,(#100 all-time among players aged 36y1m)
#27,Milan Matulovic,2659,31y10m,(#125 all-time among players aged 31y10m)
#28,Samuel Reshevsky,2656,55y5m,(#17 all-time among players aged 55y5m)
#29,Isaak Boleslavsky,2654,47y10m,(#39 all-time among players aged 47y10m)
